dataset,k,radius_lambda,threshold,acceptance_mode,seed_count,oos_f1_mean,oos_f1_std,oos_f1_min,known_f1_mean,known_f1_std,known_f1_min,accuracy_mean,accuracy_std,accuracy_min,known_recall_mean,known_recall_std,known_recall_min,false_accept_rate_mean,false_accept_rate_std,false_accept_rate_min,false_reject_rate_mean,false_reject_rate_std,false_reject_rate_min,auroc_mean,auroc_std,auroc_min,aupr_oos_mean,aupr_oos_std,aupr_oos_min,paper_oos_f1,delta_oos_f1_pp,beats_paper_oos_f1_mean
banking77_oos,5,0.25,1.0,normalized_union,3,0.8971654608476873,0.004892784169664209,0.8910952528699969,0.5710813719074377,0.0174346931031378,0.5554028785269824,0.8293300653594772,0.0064049369681437015,0.8203431372549019,0.519,0.012569805089976547,0.506,0.059415584415584415,0.00886785732710887,0.04707792207792208,0.48100000000000004,0.012569805089976521,0.464,0.8900377705627704,0.00908529368287759,0.8787814935064935,0.9612844980493018,0.00400901821033288,0.9569591820064945,88.23,1.486546084768733,True
banking77_oos,4,1.25,0.95,normalized_union,3,0.8971580849986545,0.0003111489426610204,0.8968136040944362,0.6651507436530907,0.007686118331324525,0.656781655358635,0.8338235294117647,0.0016380668019414502,0.8321078431372549,0.7556666666666666,0.016996731711975962,0.739,0.12196969696969696,0.004470103122957443,0.11818181818181818,0.24433333333333332,0.01699673171197595,0.221,0.9029474025974026,0.005495786889942552,0.8960866883116883,0.9664926224289753,0.002848020933695449,0.9627673230249865,88.23,1.485808499865442,True
banking77_oos,2,2.5,0.8,nearest_sphere,3,0.8971321938492546,0.009799852704376003,0.8852403520649966,0.6872706729055915,0.006945339131157191,0.6790995317313745,0.8342320261437908,0.011664423723905065,0.8208333333333333,0.8043333333333332,0.016759740119968676,0.787,0.13474025974025974,0.01655525816101554,0.11201298701298701,0.19566666666666666,0.016759740119968718,0.173,0.9126265151515152,0.005359067713574941,0.90505,0.9689119019961702,0.0026505492779595337,0.9651634793358037,88.23,1.483219384925448,True
banking77_oos,3,2.0,0.85,nearest_sphere,3,0.8971105670689713,0.003665068984753083,0.8935323383084577,0.6625525060759009,0.0042048423663261095,0.6582465004646494,0.8330882352941177,0.005294722792816861,0.828186274509804,0.751,0.01981581859693582,0.731,0.12077922077922076,0.010321748067157022,0.10649350649350649,0.249,0.019815818596935805,0.222,0.9055056277056277,0.004418160132811524,0.8995454545454545,0.9667452653489567,0.001840656234087006,0.9641539849059912,88.23,1.481056706897121,True
banking77_oos,5,1.0,0.85,normalized_union,3,0.8970273145766009,0.005701435701554165,0.8892949596467185,0.5447374722256728,0.025099948709502697,0.5119557912050618,0.8291666666666666,0.008852982795087451,0.8166666666666667,0.4613333333333333,0.020368821489936243,0.433,0.04448051948051948,0.0066907279290362495,0.03571428571428571,0.5386666666666666,0.02036882148993622,0.52,0.8988739177489177,0.007527725296343883,0.889674025974026,0.9649821070070689,0.0029406074408480664,0.9622083973072721,88.23,1.472731457660089,True
banking77_oos,2,0.75,0.8,nearest_sphere,3,0.8969882380377517,0.0030822656301414566,0.8940064954236788,0.4696470748410637,0.018166161690758915,0.45575752250529483,0.8258169934640524,0.004503109078274764,0.821813725490196,0.35400000000000004,0.0198158185969358,0.334,0.016233766233766232,0.0009183204950474639,0.014935064935064935,0.646,0.019815818596935816,0.619,0.9118027056277055,0.008215779039410386,0.9001860389610389,0.9685541090779234,0.003521668565322019,0.9635893684084602,88.23,1.468823803775166,True
banking77_oos,2,0.75,0.8,normalized_union,3,0.8969882380377517,0.0030822656301414566,0.8940064954236788,0.4696470748410637,0.018166161690758915,0.45575752250529483,0.8258169934640524,0.004503109078274764,0.821813725490196,0.35400000000000004,0.0198158185969358,0.334,0.016233766233766232,0.0009183204950474639,0.014935064935064935,0.646,0.019815818596935816,0.619,0.9119216450216451,0.008340009456813291,0.9001282467532468,0.9686211973549977,0.0035613467507699436,0.9635964595578352,88.23,1.468823803775166,True
banking77_oos,3,1.5,0.9,normalized_union,3,0.8969423508016217,0.0045575619354606255,0.8935537190082644,0.6615175657944345,0.002904402430336017,0.6591263147823418,0.8325163398692811,0.0056081706868400544,0.8269607843137254,0.754,0.022992752481307402,0.733,0.12186147186147185,0.011538035069114817,0.10746753246753246,0.246,0.022992752481307388,0.214,0.9060839826839828,0.006091984937691748,0.8984548701298701,0.9671409363028971,0.0025006140830113157,0.963923223316347,88.23,1.4642350801621689,True
banking77_oos,5,0.5,1.05,normalized_union,3,0.8969053141024892,0.0052120305373636175,0.8905635648754915,0.6409437145224514,0.012999802111836963,0.6311271300322268,0.8318627450980393,0.005727118355660778,0.8237745098039215,0.6923333333333334,0.016779617264870927,0.671,0.10562770562770563,0.012527962016006734,0.08831168831168831,0.3076666666666667,0.016779617264870973,0.288,0.8936086580086581,0.008420270215790315,0.8832142857142857,0.9627677834086888,0.0035640897659290974,0.9590899615521129,88.23,1.4605314102489189,True
banking77_oos,5,0.5,1.05,nearest_sphere,3,0.8968804400576693,0.005065662775302677,0.8907810709022433,0.637455287137502,0.01296384800170899,0.6272197116669987,0.831045751633987,0.005496368690050412,0.8232843137254902,0.6913333333333332,0.016779617264870927,0.67,0.1054112554112554,0.012324364368386801,0.08831168831168831,0.30866666666666664,0.016779617264870976,0.289,0.8933325757575757,0.008418811403361103,0.8829545454545454,0.96263003184281,0.00358576233801082,0.9589296204537094,88.23,1.4580440057669222,True
banking77_oos,5,1.0,0.85,nearest_sphere,3,0.8968658756612417,0.005534393861443278,0.8893286649413914,0.5404226289829338,0.02304657641365694,0.5127806916092963,0.8282679738562092,0.008030675893583802,0.8169117647058823,0.4593333333333333,0.019754043186705404,0.432,0.04426406926406926,0.006549184099743408,0.03571428571428571,0.5406666666666666,0.019754043186705372,0.522,0.8974507575757574,0.007545870950713897,0.8881922077922078,0.9642336061977694,0.0030810627254201474,0.9612312175294595,88.23,1.4565875661241563,True
banking77_oos,4,0.25,1.05,nearest_sphere,3,0.896765947252009,0.0021492761360313844,0.8938709677419355,0.6159089415001776,0.009753441123908545,0.6034739769058879,0.8301470588235295,0.001200730266070181,0.8286764705882353,0.6313333333333334,0.015542057635833035,0.613,0.08982683982683982,0.00802472939909811,0.08084415584415584,0.36866666666666664,0.015542057635833035,0.349,0.8942544372294372,0.006464584912732313,0.885499025974026,0.962977077424493,0.0035555877248738656,0.9582355827015108,88.23,1.446594725200896,True
banking77_oos,4,0.25,1.05,normalized_union,3,0.896765947252009,0.0021492761360313844,0.8938709677419355,0.6166913802195847,0.0088104038856221,0.6057240286264189,0.8303104575163399,0.0012227638518869045,0.8286764705882353,0.6313333333333334,0.015542057635833035,0.613,0.08982683982683982,0.00802472939909811,0.08084415584415584,0.36866666666666664,0.015542057635833035,0.349,0.8942568181818181,0.0064552147115729385,0.8855168831168831,0.9629782780563719,0.003550957785755586,0.9582449440338296,88.23,1.446594725200896,True
banking77_oos,4,0.5,0.9,nearest_sphere,3,0.896746813478052,0.0031979114485907517,0.894394923704487,0.5209241404991606,0.01035870643263595,0.506296122020032,0.8263888888888888,0.004413277397408369,0.821813725490196,0.431,0.008164965809277268,0.421,0.03701298701298701,0.004459609908665912,0.030844155844155844,0.5690000000000001,0.008164965809277223,0.559,0.8968799783549782,0.006340693436845756,0.8884792207792208,0.9640125525209804,0.003443673430814439,0.9594412547552313,88.23,1.4446813478051865,True
banking77_oos,4,0.5,0.9,normalized_union,3,0.8966911267108366,0.0032395644679165266,0.8942278634028408,0.5204071153762371,0.010227915707858921,0.50603114159245,0.8262254901960784,0.004523813137224586,0.8215686274509804,0.431,0.008164965809277268,0.421,0.03712121212121212,0.004509235206926333,0.030844155844155844,0.5690000000000001,0.008164965809277223,0.559,0.8970869047619048,0.0061966018586594035,0.8888762987012988,0.9640975364787362,0.0033684067937382904,0.9596289586422986,88.23,1.439112671083663,True
banking77_oos,5,4.0,0.7,nearest_sphere,3,0.8966861650612422,0.0021717328027822005,0.8937704918032787,0.6608301295503948,0.017430797423778028,0.6484711267991281,0.8341503267973857,0.0036040433006720098,0.8311274509803922,0.734,0.022861904265976347,0.706,0.11709956709956709,0.004509235206926335,0.11298701298701298,0.266,0.022861904265976327,0.238,0.9009518398268398,0.005784540114439887,0.8938733766233765,0.9655291568915495,0.0021545770502941464,0.9636465970987835,88.23,1.4386165061242195,True
banking77_oos,2,0.75,1.0,nearest_sphere,3,0.8966067433036216,0.007300388385672804,0.8875441250630358,0.681301282087596,0.0033464613612287043,0.6788736121269118,0.8321078431372548,0.007636157807547677,0.8232843137254902,0.7959999999999999,0.019304576314093654,0.771,0.13354978354978356,0.010528473166247018,0.11883116883116883,0.20400000000000004,0.019304576314093682,0.182,0.9118027056277055,0.008215779039410386,0.9001860389610389,0.9685541090779234,0.003521668565322019,0.9635893684084602,88.23,1.4306743303621516,True
banking77_oos,5,1.25,0.8,normalized_union,3,0.8965960529620355,0.006170326662023959,0.8884191454023856,0.5260032961637048,0.028491285856335327,0.486220457963609,0.827859477124183,0.009763670094070158,0.8142156862745098,0.4306666666666667,0.022573337271116014,0.399,0.03722943722943723,0.00636967054959401,0.02922077922077922,0.5693333333333334,0.02257333727111599,0.55,0.9006955627705628,0.007150653406305181,0.891976948051948,0.9657355811818761,0.0027067318626317876,0.963277686734793,88.23,1.4296052962035475,True
banking77_oos,2,1.5,0.9,normalized_union,3,0.8965661752936268,0.007001689601049373,0.8877258146209691,0.6856205916850611,0.0063599747941289544,0.6766324668177397,0.8334150326797385,0.008129803397162681,0.8230392156862745,0.8003333333333332,0.014974051630144095,0.786,0.13474025974025974,0.011843605212384811,0.1185064935064935,0.19966666666666666,0.014974051630144135,0.179,0.9134462121212121,0.006690183480847369,0.9040558441558441,0.9692806492796594,0.0030040157880353757,0.9650758319659272,88.23,1.426617529362673,True
banking77_oos,5,1.25,0.8,nearest_sphere,3,0.8964345163204644,0.0060630618553921675,0.8884191454023856,0.5208850083418671,0.024149184441713163,0.4876632435709601,0.8267973856209151,0.008819746223573939,0.8144607843137255,0.4286666666666667,0.021171259344267217,0.399,0.03701298701298701,0.006498915496104948,0.028896103896103895,0.5713333333333334,0.02117125934426719,0.553,0.898712012987013,0.0072391471540480925,0.8898607142857142,0.9647111440853706,0.0029167476237363455,0.9619368123293808,88.23,1.4134516320464456,True
banking77_oos,3,0.25,0.9,nearest_sphere,3,0.8964165990586196,0.0034845948399837502,0.8915698540363419,0.4863547804414739,0.01633173478652059,0.46364513709728883,0.8248366013071896,0.005625995196302914,0.8169117647058823,0.37600000000000006,0.015769168230019844,0.359,0.02316017316017316,0.0038810435231690704,0.01883116883116883,0.624,0.01576916823001984,0.603,0.8957860389610389,0.0039454695697641075,0.8902646103896104,0.9630478640343706,0.0020677516104660866,0.9601927627973275,88.23,1.4116599058619528,True
banking77_oos,3,0.25,0.9,normalized_union,3,0.8964165990586196,0.0034845948399837502,0.8915698540363419,0.4863547804414739,0.01633173478652059,0.46364513709728883,0.8248366013071896,0.005625995196302914,0.8169117647058823,0.37600000000000006,0.015769168230019844,0.359,0.02316017316017316,0.0038810435231690704,0.01883116883116883,0.624,0.01576916823001984,0.603,0.8958083333333332,0.00397006212117697,0.8902581168831167,0.9630586121421659,0.002078240901765682,0.9601936163636822,88.23,1.4116599058619528,True
banking77_oos,2,2.0,0.85,nearest_sphere,3,0.8963451202091949,0.008619162705295011,0.8857674733457438,0.6852977940135591,0.0050290014945774415,0.6794488474943141,0.8329248366013071,0.01013401274727823,0.821078431372549,0.8043333333333332,0.015965240019770694,0.788,0.13614718614718616,0.014496509849309785,0.11623376623376623,0.19566666666666666,0.015965240019770732,0.174,0.9130247835497834,0.005939958720212983,0.9046298701298701,0.9690517141956244,0.002814510212949876,0.9650735625790545,88.23,1.4045120209194835,True
banking77_oos,2,0.75,1.0,normalized_union,3,0.8962300458608682,0.007084210476283598,0.8874305906108026,0.6812801273053856,0.004658324879184325,0.6769164468524985,0.831781045751634,0.007730847870708258,0.8227941176470588,0.798,0.018184242262647782,0.774,0.13474025974025974,0.010021200891489213,0.12077922077922078,0.20200000000000004,0.018184242262647813,0.182,0.9119216450216451,0.008340009456813291,0.9001282467532468,0.9686211973549977,0.0035613467507699436,0.9635964595578352,88.23,1.3930045860868177,True
banking77_oos,5,1.0,1.0,nearest_sphere,3,0.8962213915396791,0.004084531929603487,0.8916141862777593,0.6558029656695334,0.01032361269056353,0.6477985628094072,0.8315359477124183,0.00392837100659197,0.8259803921568627,0.7433333333333333,0.012552113589175164,0.733,0.12034632034632035,0.008648533776626426,0.10811688311688311,0.25666666666666665,0.012552113589175164,0.239,0.8974507575757574,0.007545870950713897,0.8881922077922078,0.9642336061977694,0.0030810627254201474,0.9612312175294595,88.23,1.3921391539679036,True
banking77_oos,1,2.0,0.85,nearest_sphere,3,0.8959927588953874,0.007896367763880962,0.884871226334641,0.6964699275087217,0.01708799792166074,0.6762465713773499,0.8350490196078432,0.010595116984193867,0.8200980392156862,0.82,0.02021550560007504,0.801,0.1409090909090909,0.013527705620778997,0.12467532467532468,0.18000000000000002,0.020215505600075078,0.152,0.9118806277056276,0.003339911949408421,0.9090558441558441,0.9689391416829894,0.0016275016573835833,0.9673391598660388,88.23,1.3692758895387414,True
banking77_oos,5,1.0,1.0,normalized_union,3,0.8959213453178475,0.00495954849162195,0.8899601063829787,0.6623481715565128,0.01310714827645878,0.6465471170095664,0.8326797385620915,0.006152996857438831,0.8240196078431372,0.7483333333333334,0.012552113589175164,0.738,0.12218614718614718,0.009827650289823802,0.10844155844155844,0.25166666666666665,0.012552113589175152,0.234,0.8988739177489177,0.007527725296343883,0.889674025974026,0.9649821070070689,0.0029406074408480664,0.9622083973072721,88.23,1.362134531784747,True
banking77_oos,4,2.0,0.7,nearest_sphere,3,0.8958484418147723,0.0031419088125470246,0.8922569027611045,0.500395255683754,0.012819418233711346,0.48236608253996144,0.8248366013071896,0.004349291390263478,0.8191176470588235,0.4066666666666667,0.013021349989749726,0.389,0.03235930735930736,0.003140393534317512,0.02792207792207792,0.5933333333333334,0.01302134998974975,0.58,0.9018344155844155,0.006232241104694791,0.8944207792207791,0.9657628516288752,0.003089586974082498,0.9617475967657934,88.23,1.354844181477219,True
banking77_oos,4,0.75,0.85,nearest_sphere,3,0.8958150771274794,0.003258903958664724,0.8929590151628884,0.5056503104460911,0.011584778448652022,0.4892852063326582,0.8247549019607843,0.004456922123198025,0.8198529411764706,0.4076666666666666,0.011469767022723489,0.393,0.03268398268398268,0.003908110408066621,0.02727272727272727,0.5923333333333333,0.011469767022723513,0.579,0.8987122294372294,0.006318309364207196,0.8905344155844156,0.9647011273495613,0.0033732117557414417,0.9602543374148313,88.23,1.3515077127479458,True
banking77_oos,4,2.0,0.7,normalized_union,3,0.8958099107385955,0.0033210370750046073,0.8918594172424151,0.5013241249416082,0.012909686141311208,0.4832717898870389,0.8246732026143789,0.004808476787438642,0.8186274509803921,0.4096666666666667,0.013597385369580746,0.391,0.03322510822510822,0.0033145871928817214,0.02857142857142857,0.5903333333333333,0.013597385369580772,0.577,0.9052983766233766,0.005062766234227112,0.8990487012987013,0.9675287437896619,0.002575154645217055,0.9641033877193554,88.23,1.3509910738595465,True
banking77_oos,4,0.75,0.85,normalized_union,3,0.8957940562862651,0.003317827224927396,0.8926265204985734,0.5048428348622599,0.011511447400886828,0.48891288297733804,0.8245098039215687,0.004782029616556208,0.8193627450980392,0.4083333333333334,0.011585431464655164,0.393,0.032900432900432895,0.0040145534612535515,0.02727272727272727,0.5916666666666667,0.011585431464655188,0.579,0.899445670995671,0.006027499155861538,0.8915896103896104,0.9650361219466522,0.0032120846436720653,0.960784555382053,88.23,1.3494056286264993,True
banking77_oos,3,0.75,1.0,nearest_sphere,3,0.8957704900841166,0.006025284491539035,0.8881799865681665,0.6576478509581195,0.0035595179515333954,0.6526396416538112,0.8303921568627451,0.009170728889151833,0.8181372549019608,0.7393333333333333,0.022661764175711398,0.714,0.12002164502164503,0.015231698775549078,0.10616883116883116,0.26066666666666666,0.022661764175711363,0.231,0.9013985930735932,0.004521899048213032,0.8951905844155844,0.9652279409692545,0.0020943268285801165,0.962325271882992,88.23,1.347049008411659,True
banking77_oos,4,0.5,1.05,nearest_sphere,3,0.8957488883965521,0.0011755856541134785,0.8942928039702234,0.6454782460321488,0.010204595280511496,0.6370575698174898,0.8300653594771242,0.0012062763938099142,0.8286764705882353,0.7203333333333332,0.01302134998974975,0.707,0.11515151515151516,0.005499283989572513,0.10909090909090909,0.2796666666666667,0.013021349989749726,0.262,0.8968799783549782,0.006340693436845756,0.8884792207792208,0.9640125525209804,0.003443673430814439,0.9594412547552313,88.23,1.344888839655212,True
