dataset,seed,split,k,radius_lambda,global_threshold,acceptance_mode,calibration_mode,calibration_quantile,oos_f1,known_f1,accuracy,known_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos
banking77_oos,13,val,1,2.0,0.8,normalized_union,per_sphere_known_quantile,0.99,0.8058556988497735,0.6256431973806035,0.7365831842576028,0.6645489199491741,0.20220841959972394,0.3354510800508259,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,0.8,normalized_union,per_sphere_known_quantile,0.99,0.8767214202754272,0.6312791008636568,0.8058823529411765,0.695,0.1422077922077922,0.305,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,0.85,normalized_union,per_sphere_known_quantile,0.99,0.7640535372848949,0.6701628202778126,0.7039355992844365,0.7878017789072427,0.3105590062111801,0.2121982210927573,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,0.85,normalized_union,per_sphere_known_quantile,0.99,0.8434674703066832,0.6644893269180164,0.7669117647058824,0.818,0.2275974025974026,0.182,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,0.9,normalized_union,per_sphere_known_quantile,0.99,0.6932438103231221,0.672953106419136,0.6502683363148479,0.8627700127064803,0.42995169082125606,0.1372299872935197,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,0.9,normalized_union,per_sphere_known_quantile,0.99,0.7807957153787299,0.6458384952517554,0.6985294117647058,0.893,0.3373376623376623,0.107,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,0.95,normalized_union,per_sphere_known_quantile,0.99,0.5844277673545967,0.6582844946972694,0.5787119856887298,0.9237611181702668,0.5700483091787439,0.07623888182973317,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,0.95,normalized_union,per_sphere_known_quantile,0.99,0.7089490968801314,0.6216410494307906,0.6294117647058823,0.935,0.4392857142857143,0.065,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,1.0,normalized_union,per_sphere_known_quantile,0.99,0.4858757062146893,0.6429073923538656,0.5237030411449016,0.9682337992376112,0.673567977915804,0.03176620076238882,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,1.0,normalized_union,per_sphere_known_quantile,0.99,0.6107757657053432,0.593172351529297,0.5465686274509803,0.973,0.5564935064935065,0.027,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,1.05,normalized_union,per_sphere_known_quantile,0.99,0.3388666285060103,0.623561446848744,0.45125223613595705,0.9974587039390089,0.7957211870255348,0.0025412960609911056,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,1.05,normalized_union,per_sphere_known_quantile,0.99,0.4424333836098542,0.5653336008373637,0.4294117647058823,0.982,0.7142857142857143,0.018,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,1.1,normalized_union,per_sphere_known_quantile,0.99,0.19776119402985073,0.6041438975528598,0.38998211091234347,1.0,0.8902691511387164,0.0,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,1.1,normalized_union,per_sphere_known_quantile,0.99,0.25063793592288064,0.5464273984600889,0.32426470588235295,0.995,0.8564935064935065,0.005,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,1.2,normalized_union,per_sphere_known_quantile,0.99,0.060240963855421686,0.5867463241280363,0.33899821109123435,1.0,0.968944099378882,0.0,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,1.2,normalized_union,per_sphere_known_quantile,0.99,0.08395522388059702,0.5239222282632485,0.25,0.999,0.9561688311688312,0.001,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.0,1.3,normalized_union,per_sphere_known_quantile,0.99,0.01642710472279261,0.5811954426200852,0.3242397137745975,1.0,0.9917184265010351,0.0,0.815788481387067,0.8931972939277024
banking77_oos,13,test,1,2.0,1.3,normalized_union,per_sphere_known_quantile,0.99,0.03257745129351645,0.5184372247607667,0.22965686274509803,1.0,0.9834415584415584,0.0,0.8647029220779222,0.9488441664170592
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,none,none,0.8518918918918919,0.7387762026957267,0.8036672629695886,0.8170266836086404,0.18426501035196688,0.18297331639135958,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,none,none,0.8994042553191489,0.7167550484901716,0.8416666666666667,0.847,0.1422077922077922,0.153,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,none,none,0.8062135922330097,0.7158827724237328,0.759391771019678,0.8881829733163914,0.2836438923395445,0.11181702668360864,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,none,none,0.8608228980322004,0.6687191520056126,0.7904411764705882,0.896,0.21883116883116882,0.104,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,none,none,0.7153912295786758,0.6783163610323736,0.6775491949910555,0.9428208386277002,0.42581090407177363,0.05717916137229987,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,none,none,0.8014523218039366,0.6333491901023652,0.7225490196078431,0.944,0.31915584415584414,0.056,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,none,none,0.592237661715381,0.6494867363930068,0.5881037567084079,0.974587039390089,0.5734989648033126,0.025412960609911054,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,none,none,0.7208059210526315,0.601209646228319,0.6404411764705882,0.969,0.43084415584415586,0.031,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,none,none,0.47758081334723673,0.6334226688564796,0.5178890876565295,0.9860228716645489,0.68391994478951,0.01397712833545108,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,none,none,0.6440603806606869,0.5839082010398764,0.5727941176470588,0.981,0.522077922077922,0.019,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,none,none,0.3835920177383592,0.6243885382347854,0.4677996422182469,0.98856416772554,0.7612146307798482,0.011435832274459974,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,none,none,0.5773480662983426,0.5748292889517712,0.5200980392156863,0.99,0.5928571428571429,0.01,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,none,none,0.30005837711617045,0.6195898116833768,0.4279964221824687,0.9911054637865311,0.8226363008971704,0.008894536213468869,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,none,none,0.5153994225216555,0.5692233288583735,0.47549019607843135,0.995,0.6522727272727272,0.005,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,none,none,0.18409517845961176,0.6156492206163025,0.37880143112701253,0.9987293519695044,0.8985507246376812,0.0012706480304955528,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,none,none,0.3173996175908222,0.561992635891774,0.3553921568627451,1.0,0.8113636363636364,0.0,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,none,none,0.013708019191226868,0.6134057313417179,0.31753130590339895,1.0,0.9930986887508627,0.0,0.8864580839609845,0.9318281872014493
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,none,none,0.026905829596412557,0.559613762346776,0.2232843137254902,1.0,0.9863636363636363,0.0,0.9147655844155844,0.970630370627753
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.8,0.8238026124818577,0.37990192118961713,0.7245080500894454,0.2668360864040661,0.020703933747412008,0.7331639135959339,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.8,0.8882318154937907,0.42093675060903457,0.8120098039215686,0.32,0.024675324675324677,0.68,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.8,0.8387878787878787,0.5204068094740143,0.7571556350626119,0.40660736975857686,0.04485852311939269,0.5933926302414231,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.8,0.8986035215543412,0.5433282801504056,0.8316176470588236,0.452,0.03896103896103896,0.548,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.8,0.8480407773176171,0.617275771413069,0.7795169946332737,0.5438373570520966,0.08143547273982056,0.45616264294790343,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.8,0.9063576573755089,0.6293141929857707,0.8458333333333333,0.588,0.06038961038961039,0.412,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.8,0.847913862718708,0.6779420831288564,0.7866726296958855,0.6658195679796697,0.13043478260869565,0.3341804320203304,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.8,0.9036652611093091,0.6734569170748459,0.8433823529411765,0.7,0.09545454545454546,0.3,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.8,0.8239590942293645,0.7148043722821249,0.7674418604651163,0.795425667090216,0.22153209109730848,0.204574332909784,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.8,0.879863481228669,0.6837007072604809,0.8117647058823529,0.798,0.16298701298701299,0.202,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.8,0.7693529178245335,0.7033800206948103,0.7137745974955277,0.8716645489199492,0.33126293995859213,0.12833545108005082,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.8,0.8395374051319118,0.6687529957736328,0.7610294117647058,0.869,0.2457792207792208,0.131,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.8,0.7021916630855178,0.6906510187554505,0.6583184257602862,0.9224904701397713,0.4361628709454796,0.07750952986022872,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.8,0.7852619458837076,0.6469232334654662,0.7012254901960784,0.915,0.3357142857142857,0.085,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.8,0.48715313463514903,0.6518236121887226,0.5183363148479427,0.9707750952986023,0.6728778467908902,0.029224904701397714,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.8,0.6423898822503271,0.6083237522166596,0.5686274509803921,0.967,0.5217532467532467,0.033,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.8,0.2741839762611276,0.6287030735144986,0.4145796064400716,0.9936467598475223,0.8405797101449275,0.0063532401524777635,0.8603935764313644,0.9103908043302988
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.8,0.4028963020429273,0.578529177063813,0.40269607843137256,0.992,0.7470779220779221,0.008,0.8939308441558441,0.9589603481805302
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.9,0.8326180257510729,0.5187017574036792,0.7508944543828264,0.4218551461245235,0.06280193236714976,0.5781448538754765,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.9,0.897298947047154,0.5501626958420539,0.8306372549019608,0.467,0.045454545454545456,0.533,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.9,0.8442146089204913,0.6289571449210194,0.7772808586762076,0.5692503176620076,0.0986887508626639,0.4307496823379924,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.9,0.9006162110917997,0.6283967402471762,0.8382352941176471,0.601,0.07467532467532467,0.399,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.9,0.8413461538461539,0.6907544009880183,0.7808586762075134,0.6975857687420585,0.15458937198067632,0.30241423125794153,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.9,0.8924909030764142,0.6844666638112714,0.8286764705882353,0.732,0.12402597402597403,0.268,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.9,0.793555638816036,0.7017208386606656,0.7352415026833632,0.795425667090216,0.2691511387163561,0.204574332909784,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.9,0.861646234676007,0.6888155770454625,0.7892156862745098,0.83,0.2012987012987013,0.17,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.9,0.7383983572895277,0.7040071434065783,0.6882826475849732,0.8894536213468869,0.3795721187025535,0.11054637865311309,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.9,0.8163265306122449,0.6717603240834117,0.7355392156862746,0.89,0.2857142857142857,0.11,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.9,0.6519585772174696,0.687200047876818,0.6216457960644007,0.9390088945362135,0.5003450655624568,0.060991105463786534,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.9,0.755599603567889,0.6463956056765106,0.671813725490196,0.941,0.38116883116883116,0.059,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.9,0.5360517155643958,0.6637583028945006,0.5474060822898033,0.9707750952986023,0.6280193236714976,0.029224904701397714,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.9,0.6825967434975682,0.6222821881825011,0.6039215686274509,0.965,0.475974025974026,0.035,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.9,0.315606936416185,0.6298983023035245,0.4338103756708408,0.9898348157560356,0.8115942028985508,0.010165184243964422,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.9,0.4943984413054067,0.5806705994273854,0.4600490196078431,0.989,0.6704545454545454,0.011,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.9,0.09836065573770492,0.6158471860064458,0.34615384615384615,0.9987293519695044,0.94824016563147,0.0012706480304955528,0.852693396751736,0.9119744055167917
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.9,0.17091988130563798,0.5658073712842518,0.2833333333333333,0.998,0.9064935064935065,0.002,0.8901094155844155,0.9595223295955769
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.95,0.8156097560975609,0.5670289267834514,0.7374776386404294,0.5273189326556544,0.13457556935817805,0.4726810673443456,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.95,0.8853704876504117,0.5827939735734007,0.8142156862745098,0.56,0.09220779220779221,0.44,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.95,0.7977369165487977,0.6508479860562301,0.7267441860465116,0.6810673443456162,0.22153209109730848,0.3189326556543837,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.95,0.8684563758389262,0.6513476093509659,0.7938725490196078,0.708,0.15974025974025974,0.292,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.95,0.7569018404907976,0.6899606099488053,0.695438282647585,0.7814485387547649,0.3188405797101449,0.21855146124523506,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.95,0.8386064699608958,0.6779974087106976,0.7590686274509804,0.813,0.2340909090909091,0.187,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.95,0.7007115948095437,0.7011530475546884,0.6542933810375671,0.8691232528589581,0.422360248447205,0.13087674714104194,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.95,0.7786900897460378,0.6668477466384912,0.6936274509803921,0.882,0.337987012987013,0.118,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.95,0.6033519553072626,0.687295418294154,0.5858676207513417,0.9351969504447268,0.5527950310559007,0.06480304955527319,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.95,0.6980115990057995,0.6464203599162017,0.6159313725490196,0.937,0.45292207792207795,0.063,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.95,0.478463933575506,0.6673950623727726,0.5134168157423972,0.9783989834815756,0.6818495514147688,0.021601016518424398,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.95,0.571625344352617,0.6237276239567208,0.513235294117647,0.969,0.5957792207792207,0.031,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.95,0.3043731778425656,0.6484706863754862,0.4288908765652952,0.9936467598475223,0.8198757763975155,0.0063532401524777635,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.95,0.34383342231713826,0.5936749894414657,0.36764705882352944,0.978,0.7909090909090909,0.022,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.95,0.07559681697612732,0.6201517097526793,0.33810375670840787,0.9974587039390089,0.9606625258799172,0.0025412960609911056,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.95,0.10150722854506306,0.5716889580342459,0.2529411764705882,0.994,0.9464285714285714,0.006,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.95,0.01642710472279261,0.6150609698039332,0.3184257602862254,1.0,0.9917184265010351,0.0,0.8128394204301612,0.8880774041576296
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.95,0.03255665496329397,0.5630347969126138,0.2252450980392157,0.998,0.9834415584415584,0.002,0.8580542207792208,0.9409473633252166
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.975,0.8120965001698947,0.6249222836466921,0.7392665474060823,0.6200762388818297,0.17529330572808835,0.3799237611181703,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.975,0.8799608035276825,0.6288999088818773,0.8083333333333333,0.651,0.1253246753246753,0.349,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.975,0.7781899109792285,0.6783323297966614,0.7119856887298748,0.7484116899618806,0.27605244996549344,0.25158831003811943,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.975,0.8515882659260545,0.671836104731868,0.7745098039215687,0.772,0.20357142857142857,0.228,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.975,0.727932285368803,0.696165710331052,0.6735241502683363,0.8360864040660737,0.37681159420289856,0.1639135959339263,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.975,0.806529400853274,0.6759466710515615,0.7232843137254902,0.863,0.29415584415584417,0.137,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.975,0.6465364120781527,0.6963932623588505,0.6153846153846154,0.9047013977128335,0.4975845410628019,0.09529860228716645,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.975,0.7397643299380867,0.6610813715226158,0.6544117647058824,0.925,0.3987012987012987,0.075,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.975,0.5381565906838454,0.6787463590786151,0.5474060822898033,0.9669631512071156,0.6252587991718427,0.03303684879288437,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.975,0.6342531756460797,0.6345918784257657,0.5617647058823529,0.962,0.5298701298701298,0.038,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.975,0.38312048861743475,0.6588605615566031,0.4655635062611807,0.9911054637865311,0.7619047619047619,0.008894536213468869,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.975,0.4373427277302466,0.6019326792446392,0.42205882352941176,0.975,0.7178571428571429,0.025,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.975,0.194150591163659,0.6336111450562928,0.3823792486583184,0.9974587039390089,0.8923395445134575,0.0025412960609911056,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.975,0.23085714285714284,0.5851361422396131,0.3095588235294118,0.984,0.8688311688311688,0.016,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.975,0.037914691943127965,0.6170839513378897,0.32558139534883723,1.0,0.9806763285024155,0.0,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.975,0.06829573934837092,0.5673019622548727,0.2394607843137255,0.997,0.9646103896103896,0.003,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.975,0.009615384615384616,0.6142230631987241,0.3161896243291592,1.0,0.9951690821256038,0.0,0.8156034525848348,0.8923061402486285
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.975,0.01992287917737789,0.5617055154132757,0.22034313725490196,0.999,0.9899350649350649,0.001,0.8602694805194806,0.9419557664568078
banking77_oos,13,val,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.99,0.7820192650731359,0.6408516391718915,0.7097495527728086,0.6721728081321474,0.24361628709454797,0.3278271918678526,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,0.8,nearest_sphere,per_sphere_known_quantile,0.99,0.854001015056674,0.6340179357327665,0.7747549019607843,0.693,0.18051948051948052,0.307,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.99,0.7445652173913043,0.6859356446670871,0.6820214669051878,0.7865311308767471,0.33816425120772947,0.21346886912325286,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,0.85,nearest_sphere,per_sphere_known_quantile,0.99,0.8245045045045045,0.6817694450000475,0.7436274509803922,0.818,0.2571428571428571,0.182,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.99,0.681104033970276,0.6957669775288613,0.6368515205724508,0.8678526048284625,0.44651483781918566,0.13214739517153748,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,0.9,nearest_sphere,per_sphere_known_quantile,0.99,0.7741316445979658,0.667172510978647,0.6879901960784314,0.886,0.3451298701298701,0.114,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.99,0.5828625235404896,0.6815213455939887,0.5706618962432916,0.928843710292249,0.5728088336783989,0.07115628970775095,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,0.95,nearest_sphere,per_sphere_known_quantile,0.99,0.6976551151691223,0.6513391234095792,0.6151960784313726,0.942,0.45422077922077925,0.058,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.99,0.4677754677754678,0.665223507844805,0.5058139534883721,0.9682337992376112,0.6894409937888198,0.03176620076238882,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,1.0,nearest_sphere,per_sphere_known_quantile,0.99,0.5715598437858948,0.6206163842726069,0.5129901960784313,0.971,0.5961038961038961,0.029,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.99,0.3168891468369124,0.6500747288286532,0.4351520572450805,0.9987293519695044,0.8115942028985508,0.0012706480304955528,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,1.05,nearest_sphere,per_sphere_known_quantile,0.99,0.3541279532784709,0.5932576752014584,0.3732843137254902,0.98,0.7834415584415585,0.02,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.99,0.11695906432748537,0.6263316740899085,0.35330948121645794,1.0,0.937888198757764,0.0,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,1.1,nearest_sphere,per_sphere_known_quantile,0.99,0.15361625821876868,0.5786849784231035,0.27450980392156865,0.991,0.9165584415584416,0.009,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.99,0.020491803278688523,0.6155325145193804,0.31976744186046513,1.0,0.989648033126294,0.0,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,1.2,nearest_sphere,per_sphere_known_quantile,0.99,0.04193138500635324,0.5647872492234921,0.22892156862745097,0.998,0.9785714285714285,0.002,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.99,0.004132231404958678,0.6137130671513755,0.31440071556350624,1.0,0.9979296066252588,0.0,0.8035792111810012,0.8869849119463209
banking77_oos,13,test,1,2.5,1.3,nearest_sphere,per_sphere_known_quantile,0.99,0.010974822466107165,0.5605009453733092,0.21691176470588236,0.999,0.9944805194805195,0.001,0.8513334415584415,0.9393275748807633
banking77_oos,13,val,1,2.5,0.8,normalized_union,none,none,0.8378576669112252,0.722401417844745,0.785778175313059,0.8284625158831004,0.21187025534851622,0.17153748411689962,0.8849129619252817,0.9322739178724939
banking77_oos,13,test,1,2.5,0.8,normalized_union,none,none,0.8931337119256583,0.7132445863853111,0.8325980392156863,0.864,0.15746753246753248,0.136,0.9140704545454547,0.9706700435906293
