dataset,kir,seed,intent,trainable_known_count,trainable_known_false_reject,trainable_known_false_reject_rate,trainable_oos_false_accept,trainable_oos_false_accept_rate,mogb_known_count,mogb_known_false_reject,mogb_known_false_reject_rate,mogb_oos_false_accept,mogb_oos_false_accept_rate,known_count,known_recovery_count,known_recovery_rate,extra_oos_accept_count,extra_oos_accept_rate,coverage_tradeoff_net_count,ball_count,train_support_total,mean_ball_support,min_ball_support,max_ball_support,mean_radius,max_radius,max_depth,tiny_ball_ratio,dominant_ball_ratio,missing_selected_ball,ball_count_group
clinc150,0.75,87,make_call,30,7,0.2333333333333333,1,0.0004273504273504,30,20,0.6666666666666666,0,0.0,30,13,0.43333333333333335,1,0.0004273504273504,12,1.0,25.0,25.0,25.0,25.0,0.745142736007304,0.745142736007304,2.0,0.0,1.0,False,1
clinc150,0.75,87,maybe,30,6,0.2,0,0.0,30,28,0.9333333333333332,0,0.0,30,22,0.7333333333333332,0,0.0,22,1.0,25.0,25.0,25.0,25.0,0.6531039478535948,0.6531039478535948,2.0,0.0,1.0,False,1
clinc150,0.75,87,meal_suggestion,30,14,0.4666666666666667,1,0.0004273504273504,30,26,0.8666666666666667,0,0.0,30,12,0.4,1,0.0004273504273504,11,5.0,80.0,16.0,10.0,39.0,0.5533633196912646,0.6035818825146163,4.0,0.8,0.4875,False,3+
clinc150,0.75,87,meaning_of_life,30,6,0.2,0,0.0,30,16,0.5333333333333333,0,0.0,30,10,0.3333333333333333,0,0.0,10,2.0,85.0,42.5,26.0,59.0,0.5310428619696943,0.5801848339607101,6.0,0.0,0.6941176470588235,False,2
clinc150,0.75,87,measurement_conversion,30,5,0.1666666666666666,0,0.0,30,20,0.6666666666666666,0,0.0,30,15,0.5,0,0.0,15,2.0,48.0,24.0,22.0,26.0,0.6758662850062007,0.7349607974014096,3.0,0.0,0.5416666666666666,False,2
clinc150,0.75,87,meeting_schedule,30,10,0.3333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,13,0.4333333333333334,0,0.0,13,2.0,69.0,34.5,10.0,59.0,0.5830191588100386,0.631353603815215,4.0,0.5,0.855072463768116,False,2
clinc150,0.75,87,min_payment,30,3,0.1,0,0.0,30,20,0.6666666666666666,0,0.0,30,17,0.5666666666666667,0,0.0,17,2.0,68.0,34.0,13.0,55.0,0.6172387792916573,0.6778564846382996,4.0,0.5,0.8088235294117647,False,2
clinc150,0.75,87,new_card,30,12,0.4,0,0.0,30,18,0.6,0,0.0,30,6,0.19999999999999996,0,0.0,6,3.0,74.0,24.666666666666668,18.0,32.0,0.5098081938943888,0.5444157508498263,5.0,0.3333333333333333,0.43243243243243246,False,3+
clinc150,0.75,87,next_holiday,30,4,0.1333333333333333,0,0.0,30,21,0.7,0,0.0,30,17,0.5666666666666667,0,0.0,17,1.0,63.0,63.0,63.0,63.0,0.6177690032389105,0.6177690032389105,3.0,0.0,1.0,False,1
clinc150,0.75,87,no,30,3,0.1,0,0.0,30,30,1.0,0,0.0,30,27,0.9,0,0.0,27,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
clinc150,0.75,87,oil_change_how,30,5,0.1666666666666666,0,0.0,30,12,0.4,0,0.0,30,7,0.23333333333333342,0,0.0,7,1.0,93.0,93.0,93.0,93.0,0.4446916882848019,0.4446916882848019,3.0,0.0,1.0,False,1
clinc150,0.75,87,oil_change_when,30,7,0.2333333333333333,0,0.0,30,19,0.6333333333333333,0,0.0,30,12,0.4,0,0.0,12,1.0,85.0,85.0,85.0,85.0,0.4514563717996399,0.4514563717996399,3.0,0.0,1.0,False,1
clinc150,0.75,87,order,30,14,0.4666666666666667,1,0.0004273504273504,30,25,0.8333333333333334,0,0.0,30,11,0.3666666666666667,1,0.0004273504273504,10,1.0,39.0,39.0,39.0,39.0,0.6096670002094248,0.6096670002094248,4.0,0.0,1.0,False,1
clinc150,0.75,87,order_checks,30,4,0.1333333333333333,0,0.0,30,15,0.5,0,0.0,30,11,0.3666666666666667,0,0.0,11,1.0,99.0,99.0,99.0,99.0,0.6329767115557253,0.6329767115557253,3.0,0.0,1.0,False,1
clinc150,0.75,87,order_status,30,10,0.3333333333333333,1,0.0004273504273504,30,21,0.7,1,0.0004273504273504,30,11,0.36666666666666664,0,0.0,11,1.0,90.0,90.0,90.0,90.0,0.6683946813719323,0.6683946813719323,3.0,0.0,1.0,False,1
clinc150,0.75,87,pay_bill,30,7,0.2333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,16,0.5333333333333334,0,0.0,16,2.0,51.0,25.5,13.0,38.0,0.49203377436509277,0.5955669376273176,4.0,0.5,0.7450980392156863,False,2
clinc150,0.75,87,payday,30,9,0.3,0,0.0,30,18,0.6,0,0.0,30,9,0.3,0,0.0,9,3.0,94.0,31.333333333333332,11.0,59.0,0.4369068638408357,0.5044493546288618,6.0,0.3333333333333333,0.6276595744680851,False,3+
clinc150,0.75,87,play_music,30,14,0.4666666666666667,6,0.0025641025641025,30,29,0.9666666666666668,0,0.0,30,15,0.5000000000000001,6,0.0025641025641025,9,2.0,34.0,17.0,10.0,24.0,0.6375630929822067,0.6896037333067703,4.0,0.5,0.7058823529411765,False,2
clinc150,0.75,87,plug_type,30,7,0.2333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,10,0.33333333333333337,0,0.0,10,1.0,92.0,92.0,92.0,92.0,0.7133432284619841,0.7133432284619841,2.0,0.0,1.0,False,1
clinc150,0.75,87,pto_balance,30,3,0.1,0,0.0,30,28,0.9333333333333332,0,0.0,30,25,0.8333333333333333,0,0.0,25,2.0,35.0,17.5,12.0,23.0,0.4476973565845662,0.5278120770287831,5.0,0.5,0.6571428571428571,False,2
clinc150,0.75,87,pto_used,30,7,0.2333333333333333,0,0.0,30,30,1.0,0,0.0,30,23,0.7666666666666667,0,0.0,23,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,0
clinc150,0.75,87,recipe,30,10,0.3333333333333333,0,0.0,30,29,0.9666666666666668,0,0.0,30,19,0.6333333333333335,0,0.0,19,2.0,22.0,11.0,10.0,12.0,0.6340473723443263,0.6613197688742593,4.0,1.0,0.5454545454545454,False,2
clinc150,0.75,87,redeem_rewards,30,8,0.2666666666666666,1,0.0004273504273504,30,26,0.8666666666666667,0,0.0,30,18,0.6000000000000001,1,0.0004273504273504,17,1.0,68.0,68.0,68.0,68.0,0.5412730673609129,0.5412730673609129,1.0,0.0,1.0,False,1
clinc150,0.75,87,reminder_update,30,5,0.1666666666666666,9,0.0038461538461538,30,26,0.8666666666666667,9,0.0038461538461538,30,21,0.7000000000000001,0,0.0,21,2.0,35.0,17.5,10.0,25.0,0.6618824058193731,0.7004273890145045,4.0,0.5,0.7142857142857143,False,2
clinc150,0.75,87,replacement_card_duration,30,8,0.2666666666666666,1,0.0004273504273504,30,22,0.7333333333333333,0,0.0,30,14,0.4666666666666667,1,0.0004273504273504,13,2.0,74.0,37.0,10.0,64.0,0.4756174167053959,0.4908695905253818,4.0,0.5,0.8648648648648649,False,2
clinc150,0.75,87,report_fraud,30,15,0.5,0,0.0,30,27,0.9,0,0.0,30,12,0.4,0,0.0,12,2.0,72.0,36.0,34.0,38.0,0.5514253215563559,0.6316096935667531,3.0,0.0,0.5277777777777778,False,2
clinc150,0.75,87,report_lost_card,30,5,0.1666666666666666,0,0.0,30,11,0.3666666666666666,0,0.0,30,6,0.19999999999999998,0,0.0,6,4.0,81.0,20.25,10.0,37.0,0.42007642179448385,0.5250078360754729,7.0,0.75,0.4567901234567901,False,3+
clinc150,0.75,87,restaurant_reservation,30,9,0.3,1,0.0004273504273504,30,26,0.8666666666666667,1,0.0004273504273504,30,17,0.5666666666666667,0,0.0,17,2.0,26.0,13.0,11.0,15.0,0.618769978706725,0.6387836817282257,3.0,1.0,0.5769230769230769,False,2
clinc150,0.75,87,restaurant_reviews,30,13,0.4333333333333333,0,0.0,30,28,0.9333333333333332,0,0.0,30,15,0.49999999999999994,0,0.0,15,1.0,25.0,25.0,25.0,25.0,0.756498079629287,0.756498079629287,2.0,0.0,1.0,False,1
clinc150,0.75,87,roll_dice,30,8,0.2666666666666666,0,0.0,30,19,0.6333333333333333,0,0.0,30,11,0.3666666666666667,0,0.0,11,1.0,95.0,95.0,95.0,95.0,0.5556832857308889,0.5556832857308889,2.0,0.0,1.0,False,1
clinc150,0.75,87,rollover_401k,30,6,0.2,0,0.0,30,17,0.5666666666666667,0,0.0,30,11,0.36666666666666664,0,0.0,11,1.0,100.0,100.0,100.0,100.0,0.4459445251944376,0.4459445251944376,2.0,0.0,1.0,False,1
clinc150,0.75,87,schedule_meeting,30,6,0.2,0,0.0,30,15,0.5,0,0.0,30,9,0.3,0,0.0,9,1.0,71.0,71.0,71.0,71.0,0.637564348777914,0.637564348777914,2.0,0.0,1.0,False,1
clinc150,0.75,87,shopping_list,30,12,0.4,1,0.0004273504273504,30,18,0.6,0,0.0,30,6,0.19999999999999996,1,0.0004273504273504,5,2.0,65.0,32.5,14.0,51.0,0.4571678605753574,0.4626281743836036,8.0,0.5,0.7846153846153846,False,2
clinc150,0.75,87,shopping_list_update,30,10,0.3333333333333333,3,0.0012820512820512,30,23,0.7666666666666667,0,0.0,30,13,0.4333333333333334,3,0.0012820512820512,10,3.0,40.0,13.333333333333334,10.0,19.0,0.555466552053296,0.6270761486295424,4.0,1.0,0.475,False,3+
clinc150,0.75,87,smart_home,30,5,0.1666666666666666,0,0.0,30,24,0.8,0,0.0,30,19,0.6333333333333334,0,0.0,19,3.0,51.0,17.0,11.0,20.0,0.6658407584844794,0.7047611133060413,3.0,0.3333333333333333,0.39215686274509803,False,3+
clinc150,0.75,87,spending_history,30,9,0.3,0,0.0,30,18,0.6,0,0.0,30,9,0.3,0,0.0,9,2.0,58.0,29.0,17.0,41.0,0.637071114891637,0.6465060426177193,3.0,0.5,0.7068965517241379,False,2
clinc150,0.75,87,sync_device,30,6,0.2,0,0.0,30,20,0.6666666666666666,0,0.0,30,14,0.4666666666666666,0,0.0,14,1.0,98.0,98.0,98.0,98.0,0.6370949013136434,0.6370949013136434,2.0,0.0,1.0,False,1
clinc150,0.75,87,taxes,30,3,0.1,0,0.0,30,15,0.5,0,0.0,30,12,0.4,0,0.0,12,1.0,81.0,81.0,81.0,81.0,0.5933735531969544,0.5933735531969544,1.0,0.0,1.0,False,1
clinc150,0.75,87,text,30,9,0.3,1,0.0004273504273504,30,25,0.8333333333333334,0,0.0,30,16,0.5333333333333334,1,0.0004273504273504,15,2.0,88.0,44.0,13.0,75.0,0.7251047195631201,0.7286692834226167,3.0,0.5,0.8522727272727273,False,2
clinc150,0.75,87,thank_you,30,5,0.1666666666666666,0,0.0,30,24,0.8,0,0.0,30,19,0.6333333333333334,0,0.0,19,1.0,41.0,41.0,41.0,41.0,0.7557110551217273,0.7557110551217273,2.0,0.0,1.0,False,1
clinc150,0.75,87,timer,30,4,0.1333333333333333,0,0.0,30,10,0.3333333333333333,0,0.0,30,6,0.2,0,0.0,6,1.0,93.0,93.0,93.0,93.0,0.5607841989427989,0.5607841989427989,3.0,0.0,1.0,False,1
clinc150,0.75,87,timezone,30,8,0.2666666666666666,5,0.0021367521367521,30,17,0.5666666666666667,4,0.0017094017094017,30,9,0.30000000000000004,1,0.00042735042735040003,8,1.0,91.0,91.0,91.0,91.0,0.6928599375527346,0.6928599375527346,2.0,0.0,1.0,False,1
clinc150,0.75,87,tire_change,30,8,0.2666666666666666,0,0.0,30,15,0.5,0,0.0,30,7,0.2333333333333334,0,0.0,7,1.0,86.0,86.0,86.0,86.0,0.4760765030943554,0.4760765030943554,2.0,0.0,1.0,False,1
clinc150,0.75,87,tire_pressure,30,3,0.1,0,0.0,30,21,0.7,0,0.0,30,18,0.6,0,0.0,18,1.0,87.0,87.0,87.0,87.0,0.5620433582455052,0.5620433582455052,2.0,0.0,1.0,False,1
clinc150,0.75,87,todo_list,30,2,0.0666666666666666,14,0.0059829059829059,30,20,0.6666666666666666,2,0.0008547008547008,30,18,0.6000000000000001,12,0.0051282051282051004,6,2.0,47.0,23.5,16.0,31.0,0.6617300838807345,0.716999129438817,4.0,0.5,0.6595744680851063,False,2
clinc150,0.75,87,traffic,30,5,0.1666666666666666,0,0.0,30,18,0.6,0,0.0,30,13,0.43333333333333335,0,0.0,13,1.0,77.0,77.0,77.0,77.0,0.7037189986973039,0.7037189986973039,4.0,0.0,1.0,False,1
clinc150,0.75,87,transactions,30,8,0.2666666666666666,0,0.0,30,23,0.7666666666666667,0,0.0,30,15,0.5000000000000001,0,0.0,15,1.0,47.0,47.0,47.0,47.0,0.6433241162968306,0.6433241162968306,2.0,0.0,1.0,False,1
clinc150,0.75,87,transfer,30,5,0.1666666666666666,0,0.0,30,16,0.5333333333333333,0,0.0,30,11,0.3666666666666667,0,0.0,11,2.0,58.0,29.0,21.0,37.0,0.6661812418895866,0.6801058037625085,3.0,0.0,0.6379310344827587,False,2
clinc150,0.75,87,translate,30,14,0.4666666666666667,0,0.0,30,28,0.9333333333333332,0,0.0,30,14,0.46666666666666656,0,0.0,14,2.0,33.0,16.5,14.0,19.0,0.5882674718265336,0.7169820248108686,6.0,1.0,0.5757575757575758,False,2
clinc150,0.75,87,travel_alert,30,17,0.5666666666666667,0,0.0,30,21,0.7,0,0.0,30,4,0.1333333333333333,0,0.0,4,2.0,88.0,44.0,34.0,54.0,0.6410248710623656,0.7037356425471166,3.0,0.0,0.6136363636363636,False,2
clinc150,0.75,87,travel_notification,30,13,0.4333333333333333,0,0.0,30,29,0.9666666666666668,0,0.0,30,16,0.5333333333333334,0,0.0,16,2.0,65.0,32.5,16.0,49.0,0.5991271038390962,0.6131429295780504,3.0,0.5,0.7538461538461538,False,2
clinc150,0.75,87,uber,30,6,0.2,1,0.0004273504273504,30,15,0.5,1,0.0004273504273504,30,9,0.3,0,0.0,9,1.0,92.0,92.0,92.0,92.0,0.6404014853948743,0.6404014853948743,3.0,0.0,1.0,False,1
clinc150,0.75,87,update_playlist,30,6,0.2,0,0.0,30,23,0.7666666666666667,0,0.0,30,17,0.5666666666666667,0,0.0,17,2.0,45.0,22.5,15.0,30.0,0.6173483006888083,0.6316370725952418,7.0,0.5,0.6666666666666666,False,2
clinc150,0.75,87,user_name,30,7,0.2333333333333333,13,0.0055555555555555,30,20,0.6666666666666666,1,0.0004273504273504,30,13,0.43333333333333335,12,0.0051282051282051004,1,2.0,41.0,20.5,10.0,31.0,0.583771001709106,0.6374647068549313,6.0,0.5,0.7560975609756098,False,2
clinc150,0.75,87,w2,30,3,0.1,0,0.0,30,13,0.4333333333333333,0,0.0,30,10,0.33333333333333326,0,0.0,10,2.0,93.0,46.5,12.0,81.0,0.514413442474619,0.5643990116940386,3.0,0.5,0.8709677419354839,False,2
clinc150,0.75,87,weather,30,0,0.0,1,0.0004273504273504,30,10,0.3333333333333333,0,0.0,30,10,0.3333333333333333,1,0.0004273504273504,9,3.0,56.0,18.666666666666668,10.0,34.0,0.6515193979021263,0.7203259351095476,3.0,0.6666666666666666,0.6071428571428571,False,3+
clinc150,0.75,87,what_can_i_ask_you,30,7,0.2333333333333333,0,0.0,30,26,0.8666666666666667,0,0.0,30,19,0.6333333333333334,0,0.0,19,1.0,48.0,48.0,48.0,48.0,0.6884744132632451,0.6884744132632451,2.0,0.0,1.0,False,1
clinc150,0.75,87,what_song,30,7,0.2333333333333333,0,0.0,30,18,0.6,0,0.0,30,11,0.3666666666666667,0,0.0,11,2.0,85.0,42.5,12.0,73.0,0.5848096499677724,0.6427905890011562,4.0,0.5,0.8588235294117647,False,2
clinc150,0.75,87,where_are_you_from,30,10,0.3333333333333333,0,0.0,30,22,0.7333333333333333,0,0.0,30,12,0.39999999999999997,0,0.0,12,3.0,50.0,16.666666666666668,11.0,25.0,0.5868360693770018,0.6762482978869621,6.0,0.6666666666666666,0.5,False,3+
clinc150,0.75,87,who_do_you_work_for,30,14,0.4666666666666667,0,0.0,30,21,0.7,0,0.0,30,7,0.23333333333333328,0,0.0,7,1.0,59.0,59.0,59.0,59.0,0.6372430648227069,0.6372430648227069,2.0,0.0,1.0,False,1
clinc150,0.75,87,who_made_you,30,4,0.1333333333333333,0,0.0,30,19,0.6333333333333333,0,0.0,30,15,0.5,0,0.0,15,3.0,68.0,22.666666666666668,10.0,38.0,0.5097266324139708,0.6688964639544963,3.0,0.3333333333333333,0.5588235294117647,False,3+
clinc150,0.75,87,yes,30,9,0.3,0,0.0,30,27,0.9,0,0.0,30,18,0.6000000000000001,0,0.0,18,1.0,18.0,18.0,18.0,18.0,0.6212257935170163,0.6212257935170163,4.0,1.0,1.0,False,1
clinc150,0.75,100,accept_reservations,30,7,0.2333333333333333,0,0.0,30,21,0.7,0,0.0,30,14,0.4666666666666667,0,0.0,14,3.0,51.0,17.0,12.0,24.0,0.6698700115562822,0.7029493834035384,4.0,0.6666666666666666,0.47058823529411764,False,3+
clinc150,0.75,100,account_blocked,30,13,0.4333333333333333,0,0.0,30,21,0.7,0,0.0,30,8,0.26666666666666666,0,0.0,8,2.0,73.0,36.5,17.0,56.0,0.5088916242607688,0.6258942493923321,7.0,0.5,0.7671232876712328,False,2
clinc150,0.75,100,application_status,30,3,0.1,0,0.0,30,15,0.5,0,0.0,30,12,0.4,0,0.0,12,1.0,85.0,85.0,85.0,85.0,0.5592606222036067,0.5592606222036067,2.0,0.0,1.0,False,1
clinc150,0.75,100,are_you_a_bot,30,7,0.2333333333333333,0,0.0,30,15,0.5,0,0.0,30,8,0.2666666666666667,0,0.0,8,3.0,86.0,28.666666666666668,11.0,64.0,0.5390517608138418,0.6614157928442344,3.0,0.6666666666666666,0.7441860465116279,False,3+
clinc150,0.75,100,balance,30,9,0.3,7,0.0029914529914529,30,21,0.7,0,0.0,30,12,0.39999999999999997,7,0.0029914529914529,5,1.0,59.0,59.0,59.0,59.0,0.5842288309637599,0.5842288309637599,2.0,0.0,1.0,False,1
clinc150,0.75,100,book_flight,30,11,0.3666666666666666,0,0.0,30,25,0.8333333333333334,0,0.0,30,14,0.4666666666666668,0,0.0,14,2.0,82.0,41.0,11.0,71.0,0.6163674345061796,0.693750016103709,3.0,0.5,0.8658536585365854,False,2
clinc150,0.75,100,book_hotel,30,3,0.1,0,0.0,30,21,0.7,0,0.0,30,18,0.6,0,0.0,18,1.0,56.0,56.0,56.0,56.0,0.6904156413710358,0.6904156413710358,3.0,0.0,1.0,False,1
clinc150,0.75,100,calculator,30,5,0.1666666666666666,2,0.0008547008547008,30,28,0.9333333333333332,0,0.0,30,23,0.7666666666666666,2,0.0008547008547008,21,2.0,50.0,25.0,13.0,37.0,0.7668646527441014,0.7894585500889179,3.0,0.5,0.74,False,2
clinc150,0.75,100,calendar,30,11,0.3666666666666666,0,0.0,30,27,0.9,0,0.0,30,16,0.5333333333333334,0,0.0,16,2.0,22.0,11.0,10.0,12.0,0.5214775692431433,0.5719201330072383,6.0,1.0,0.5454545454545454,False,2
clinc150,0.75,100,calendar_update,30,8,0.2666666666666666,0,0.0,30,28,0.9333333333333332,0,0.0,30,20,0.6666666666666666,0,0.0,20,1.0,19.0,19.0,19.0,19.0,0.6140256182316879,0.6140256182316879,3.0,1.0,1.0,False,1
clinc150,0.75,100,cancel,30,7,0.2333333333333333,0,0.0,30,22,0.7333333333333333,0,0.0,30,15,0.5,0,0.0,15,2.0,40.0,20.0,14.0,26.0,0.6804906282540406,0.6914765815616366,2.0,0.5,0.65,False,2
clinc150,0.75,100,cancel_reservation,30,0,0.0,0,0.0,30,13,0.4333333333333333,0,0.0,30,13,0.4333333333333333,0,0.0,13,3.0,77.0,25.666666666666668,13.0,38.0,0.542555060089732,0.6471483907010527,5.0,0.3333333333333333,0.4935064935064935,False,3+
clinc150,0.75,100,car_rental,30,10,0.3333333333333333,0,0.0,30,25,0.8333333333333334,0,0.0,30,15,0.5,0,0.0,15,3.0,73.0,24.333333333333332,19.0,34.0,0.648771939895265,0.6557093380816258,3.0,0.3333333333333333,0.4657534246575342,False,3+
clinc150,0.75,100,card_declined,30,11,0.3666666666666666,0,0.0,30,22,0.7333333333333333,0,0.0,30,11,0.3666666666666667,0,0.0,11,1.0,85.0,85.0,85.0,85.0,0.5482496092781706,0.5482496092781706,2.0,0.0,1.0,False,1
clinc150,0.75,100,carry_on,30,7,0.2333333333333333,0,0.0,30,16,0.5333333333333333,0,0.0,30,9,0.30000000000000004,0,0.0,9,1.0,84.0,84.0,84.0,84.0,0.684170332685933,0.684170332685933,2.0,0.0,1.0,False,1
clinc150,0.75,100,change_accent,30,9,0.3,0,0.0,30,17,0.5666666666666667,0,0.0,30,8,0.26666666666666666,0,0.0,8,2.0,91.0,45.5,12.0,79.0,0.546416324848761,0.5903321643327257,5.0,0.5,0.8681318681318682,False,2
clinc150,0.75,100,change_ai_name,30,11,0.3666666666666666,18,0.0076923076923076,30,29,0.9666666666666668,6,0.0025641025641025,30,18,0.6000000000000002,12,0.0051282051282051,6,1.0,52.0,52.0,52.0,52.0,0.6722012100602147,0.6722012100602147,5.0,0.0,1.0,False,1
clinc150,0.75,100,change_language,30,8,0.2666666666666666,0,0.0,30,28,0.9333333333333332,0,0.0,30,20,0.6666666666666666,0,0.0,20,1.0,42.0,42.0,42.0,42.0,0.6576194521247388,0.6576194521247388,3.0,0.0,1.0,False,1
clinc150,0.75,100,change_speed,30,5,0.1666666666666666,0,0.0,30,17,0.5666666666666667,0,0.0,30,12,0.4,0,0.0,12,1.0,78.0,78.0,78.0,78.0,0.6360423266816263,0.6360423266816263,2.0,0.0,1.0,False,1
clinc150,0.75,100,change_volume,30,10,0.3333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,13,0.4333333333333334,0,0.0,13,2.0,67.0,33.5,24.0,43.0,0.46854231568600063,0.4993336458054596,5.0,0.0,0.6417910447761194,False,2
clinc150,0.75,100,confirm_reservation,30,10,0.3333333333333333,0,0.0,30,27,0.9,0,0.0,30,17,0.5666666666666667,0,0.0,17,1.0,24.0,24.0,24.0,24.0,0.4746285981423863,0.4746285981423863,7.0,0.0,1.0,False,1
clinc150,0.75,100,cook_time,30,7,0.2333333333333333,0,0.0,30,24,0.8,0,0.0,30,17,0.5666666666666668,0,0.0,17,2.0,58.0,29.0,21.0,37.0,0.705629922262093,0.714642102821988,4.0,0.0,0.6379310344827587,False,2
clinc150,0.75,100,credit_limit,30,15,0.5,0,0.0,30,28,0.9333333333333332,0,0.0,30,13,0.43333333333333324,0,0.0,13,2.0,48.0,24.0,14.0,34.0,0.5187298679698424,0.5355259501964938,4.0,0.5,0.7083333333333334,False,2
clinc150,0.75,100,credit_limit_change,30,5,0.1666666666666666,0,0.0,30,16,0.5333333333333333,0,0.0,30,11,0.3666666666666667,0,0.0,11,2.0,66.0,33.0,11.0,55.0,0.5383527760991812,0.5402855964210482,4.0,0.5,0.8333333333333334,False,2
clinc150,0.75,100,credit_score,30,7,0.2333333333333333,0,0.0,30,21,0.7,0,0.0,30,14,0.4666666666666667,0,0.0,14,1.0,94.0,94.0,94.0,94.0,0.4726095671856088,0.4726095671856088,2.0,0.0,1.0,False,1
clinc150,0.75,100,current_location,30,7,0.2333333333333333,0,0.0,30,20,0.6666666666666666,0,0.0,30,13,0.43333333333333335,0,0.0,13,2.0,75.0,37.5,29.0,46.0,0.5351457627272415,0.5819145413088951,5.0,0.0,0.6133333333333333,False,2
clinc150,0.75,100,damaged_card,30,11,0.3666666666666666,0,0.0,30,20,0.6666666666666666,0,0.0,30,9,0.30000000000000004,0,0.0,9,4.0,60.0,15.0,10.0,25.0,0.5627422639513997,0.5766742160409211,6.0,0.75,0.4166666666666667,False,3+
clinc150,0.75,100,date,30,4,0.1333333333333333,0,0.0,30,22,0.7333333333333333,0,0.0,30,18,0.6,0,0.0,18,2.0,75.0,37.5,10.0,65.0,0.5548712029577544,0.5821057905781978,3.0,0.5,0.8666666666666667,False,2
clinc150,0.75,100,direct_deposit,30,7,0.2333333333333333,0,0.0,30,17,0.5666666666666667,0,0.0,30,10,0.33333333333333337,0,0.0,10,2.0,89.0,44.5,37.0,52.0,0.41687993047821176,0.4798782992088033,3.0,0.0,0.5842696629213483,False,2
clinc150,0.75,100,directions,30,10,0.3333333333333333,2,0.0008547008547008,30,30,1.0,0,0.0,30,20,0.6666666666666667,2,0.0008547008547008,18,3.0,34.0,11.333333333333334,10.0,13.0,0.5644862123538762,0.6437052265122571,3.0,1.0,0.38235294117647056,False,3+
clinc150,0.75,100,distance,30,12,0.4,1,0.0004273504273504,30,30,1.0,0,0.0,30,18,0.6,1,0.0004273504273504,17,1.0,17.0,17.0,17.0,17.0,0.7249381668234589,0.7249381668234589,2.0,1.0,1.0,False,1
clinc150,0.75,100,do_you_have_pets,30,5,0.1666666666666666,0,0.0,30,11,0.3666666666666666,0,0.0,30,6,0.19999999999999998,0,0.0,6,1.0,100.0,100.0,100.0,100.0,0.5940872609936004,0.5940872609936004,2.0,0.0,1.0,False,1
clinc150,0.75,100,exchange_rate,30,7,0.2333333333333333,1,0.0004273504273504,30,24,0.8,1,0.0004273504273504,30,17,0.5666666666666668,0,0.0,17,1.0,71.0,71.0,71.0,71.0,0.6919656428191381,0.6919656428191381,3.0,0.0,1.0,False,1
clinc150,0.75,100,expiration_date,30,4,0.1333333333333333,0,0.0,30,16,0.5333333333333333,0,0.0,30,12,0.4,0,0.0,12,1.0,89.0,89.0,89.0,89.0,0.4975363581660657,0.4975363581660657,2.0,0.0,1.0,False,1
clinc150,0.75,100,find_phone,30,3,0.1,0,0.0,30,20,0.6666666666666666,0,0.0,30,17,0.5666666666666667,0,0.0,17,2.0,88.0,44.0,30.0,58.0,0.4976657176006345,0.5547959977251187,4.0,0.0,0.6590909090909091,False,2
clinc150,0.75,100,flight_status,30,10,0.3333333333333333,0,0.0,30,27,0.9,0,0.0,30,17,0.5666666666666667,0,0.0,17,1.0,74.0,74.0,74.0,74.0,0.6375518740793364,0.6375518740793364,2.0,0.0,1.0,False,1
clinc150,0.75,100,flip_coin,30,5,0.1666666666666666,0,0.0,30,12,0.4,0,0.0,30,7,0.23333333333333342,0,0.0,7,1.0,100.0,100.0,100.0,100.0,0.6024873213899905,0.6024873213899905,2.0,0.0,1.0,False,1
clinc150,0.75,100,food_last,30,7,0.2333333333333333,0,0.0,30,25,0.8333333333333334,0,0.0,30,18,0.6000000000000001,0,0.0,18,2.0,68.0,34.0,11.0,57.0,0.659276190651489,0.7297720434911678,4.0,0.5,0.8382352941176471,False,2
clinc150,0.75,100,freeze_account,30,6,0.2,1,0.0004273504273504,30,18,0.6,0,0.0,30,12,0.39999999999999997,1,0.0004273504273504,11,3.0,72.0,24.0,10.0,52.0,0.5383725911528207,0.6305286831770867,4.0,0.6666666666666666,0.7222222222222222,False,3+
clinc150,0.75,100,fun_fact,30,6,0.2,0,0.0,30,22,0.7333333333333333,0,0.0,30,16,0.5333333333333332,0,0.0,16,3.0,62.0,20.666666666666668,13.0,27.0,0.7643526644750245,0.8090501015728251,3.0,0.3333333333333333,0.43548387096774194,False,3+
clinc150,0.75,100,gas_type,30,5,0.1666666666666666,0,0.0,30,12,0.4,0,0.0,30,7,0.23333333333333342,0,0.0,7,1.0,93.0,93.0,93.0,93.0,0.5367208126072335,0.5367208126072335,3.0,0.0,1.0,False,1
clinc150,0.75,100,greeting,30,3,0.1,0,0.0,30,17,0.5666666666666667,0,0.0,30,14,0.4666666666666667,0,0.0,14,1.0,49.0,49.0,49.0,49.0,0.7052418979359507,0.7052418979359507,2.0,0.0,1.0,False,1
clinc150,0.75,100,how_busy,30,10,0.3333333333333333,0,0.0,30,23,0.7666666666666667,0,0.0,30,13,0.4333333333333334,0,0.0,13,3.0,54.0,18.0,13.0,25.0,0.6844940349817965,0.7213638265598837,5.0,0.6666666666666666,0.46296296296296297,False,3+
