dataset,kir,seed,protocol_version,method,target_known_recall,diagnostic_threshold,achieved_known_recall,oos_f1,oos_precision,oos_recall,false_accept_rate,false_reject_rate,auroc,aupr_oos,source_path
banking77,0.25,42,protocol_v2_textoir_v1,trainable_k1,0.9,1.106138795206852,0.9,0.8557784145176696,0.9593147751605996,0.7724137931034483,0.22758620689655173,0.1,0.9272203947368423,0.96790581565507,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_42/predictions.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,trainable_k1,0.9,1.1175326164746768,0.9,0.8732659299318128,0.9606828763579928,0.8004310344827587,0.19956896551724138,0.1,0.9331040154264973,0.9722067940438386,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_87/predictions.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,trainable_k1,0.9,1.1132595427764533,0.9,0.8832439990678164,0.9614408929477423,0.8168103448275862,0.18318965517241378,0.1,0.9305064655172413,0.9694606522842194,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,trainable_k1,0.9,1.0739721331600731,0.9,0.8106229833705634,0.9555295494441194,0.7038793103448275,0.2961206896551724,0.1,0.8983904264972776,0.9567111504764729,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_123/predictions.jsonl
banking77,0.25,13,protocol_v2_textoir_v1,energy,0.95,-3.846862629425802,0.95,0.66553480475382,0.9686985172981878,0.506896551724138,0.49310344827586206,0.05,0.8970746370235935,0.9562515203931787,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.25,42,protocol_v2_textoir_v1,energy,0.95,-3.8704605707381328,0.95,0.690363787836712,0.970335675253708,0.5357758620689655,0.4642241379310345,0.05,0.9110248411978221,0.9637862178419587,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,energy,0.95,-3.7730972201286046,0.95,0.6238692734169828,0.9656729900632339,0.46077586206896554,0.5392241379310345,0.05,0.8961734346642467,0.9557169140369512,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,energy,0.95,-3.843468395071202,0.95,0.7177814029363785,0.9720176730486009,0.5689655172413793,0.43103448275862066,0.05,0.8999858212341197,0.9600175590367938,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,energy,0.95,-3.713483127267994,0.95,0.5884465728823706,0.9627815866797258,0.4237068965517241,0.5762931034482759,0.05,0.8753062613430127,0.9456462539981281,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.25,13,protocol_v2_textoir_v1,knn,0.95,0.865600695759058,0.95,0.743740010655301,0.9735006973500697,0.6017241379310345,0.39827586206896554,0.05,0.9256249999999999,0.9689528213649714,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.25,42,protocol_v2_textoir_v1,knn,0.95,0.8610342919826508,0.95,0.7494033412887828,0.9738111647139903,0.6090517241379311,0.390948275862069,0.05,0.9304565562613432,0.9713921067374771,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,knn,0.95,0.8717711381614208,0.95,0.727812247100081,0.9726027397260274,0.5814655172413793,0.4185344827586207,0.05,0.9288004764065336,0.9715212655882979,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,knn,0.95,0.8854200868308544,0.95,0.6826815642458101,0.9698412698412698,0.5267241379310345,0.4732758620689655,0.05,0.9096823956442832,0.9613877631839989,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,knn,0.95,0.9107369983196258,0.95,0.5876010781671159,0.9627085377821394,0.4228448275862069,0.5771551724137931,0.05,0.8925567150635209,0.9553661879793965,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.25,13,protocol_v2_textoir_v1,lof,0.95,1.2405554771423337,0.95,0.7325987637731792,0.9728765167737331,0.5875,0.4125,0.05,0.9058152790381127,0.9616765438664999,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.25,42,protocol_v2_textoir_v1,lof,0.95,1.2970079600811002,0.95,0.6298663567693201,0.966131907308378,0.4672413793103448,0.5327586206896552,0.05,0.8912477313974592,0.9547478087977062,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,lof,0.95,1.2964309036731718,0.95,0.7728337236533958,0.9750492449113591,0.6400862068965517,0.3599137931034483,0.05,0.9174517921960073,0.9690184227009864,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,lof,0.95,1.2943776607513429,0.95,0.6625070901871809,0.9684908789386402,0.503448275862069,0.496551724137931,0.05,0.8886439428312161,0.9461134716331383,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,lof,0.95,1.2528421759605406,0.95,0.6290697674418605,0.9660714285714286,0.4663793103448276,0.5336206896551724,0.05,0.8893460753176042,0.9539853127278322,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.25,13,protocol_v2_textoir_v1,msp,0.95,0.6229757045137031,0.95,0.6826815642458101,0.9698412698412698,0.5267241379310345,0.4732758620689655,0.05,0.8963798774954629,0.9563635132038328,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.25,42,protocol_v2_textoir_v1,msp,0.95,0.5798222761177854,0.95,0.7319171820381823,0.9728377412437456,0.5866379310344828,0.41336206896551725,0.05,0.9224166288566242,0.96670030995283,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,msp,0.95,0.6052198364495637,0.95,0.6965174129353234,0.9707241910631741,0.5431034482758621,0.45689655172413796,0.05,0.9094339836660618,0.9616315078825475,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,msp,0.95,0.6550754173710023,0.95,0.6487106017191977,0.9675213675213675,0.4879310344827586,0.5120689655172413,0.05,0.8956941923774955,0.9579270561950108,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,msp,0.95,0.6322061088303609,0.95,0.6417050691244239,0.9670138888888888,0.48017241379310344,0.5198275862068965,0.05,0.8902438747731396,0.9528455932806552,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.25__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.25,13,protocol_v2_textoir_v1,trainable_k1,0.95,1.1384457730273767,0.95,0.7546870874042778,0.9740967961826857,0.615948275862069,0.38405172413793104,0.05,0.9256567604355717,0.968786301571126,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_13/predictions.jsonl
banking77,0.25,42,protocol_v2_textoir_v1,trainable_k1,0.95,1.1887962052686374,0.95,0.7556728232189973,0.9741496598639455,0.6172413793103448,0.38275862068965516,0.05,0.9272203947368423,0.96790581565507,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_42/predictions.jsonl
banking77,0.25,87,protocol_v2_textoir_v1,trainable_k1,0.95,1.2102468004224451,0.95,0.7660910518053375,0.9747003994673769,0.6310344827586207,0.3689655172413793,0.05,0.9331040154264973,0.9722067940438386,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.25/runs/banking77/seed_87/predictions.jsonl
banking77,0.25,100,protocol_v2_textoir_v1,trainable_k1,0.95,1.2345130972707437,0.95,0.7363344051446945,0.9730878186968839,0.5922413793103448,0.4077586206896552,0.05,0.9305064655172413,0.9694606522842194,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_100/predictions.jsonl
banking77,0.25,123,protocol_v2_textoir_v1,trainable_k1,0.95,1.1561488246600664,0.95,0.6463834672789897,0.9673539518900344,0.4853448275862069,0.5146551724137931,0.05,0.8983904264972776,0.9567111504764729,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.25/runs/banking77/seed_123/predictions.jsonl
banking77,0.5,13,protocol_v2_textoir_v1,energy,0.75,-5.372301107019305,0.75,0.8020994133991973,0.7736748064324003,0.8326923076923077,0.1673076923076923,0.25,0.8672397941970311,0.8518218764783256,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.5,42,protocol_v2_textoir_v1,energy,0.75,-5.336691825358866,0.75,0.8009888751545118,0.7732696897374701,0.8307692307692308,0.16923076923076924,0.25,0.8666675101214575,0.8657907617550578,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.5,87,protocol_v2_textoir_v1,energy,0.75,-5.376627806819329,0.75,0.8292094146047073,0.7833523375142531,0.8807692307692307,0.11923076923076924,0.25,0.8792548076923077,0.8558899096781988,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.5,100,protocol_v2_textoir_v1,energy,0.75,-5.369489291178092,0.75,0.7886356540743054,0.768715763846622,0.8096153846153846,0.19038461538461537,0.25,0.855319669365722,0.8559399466441048,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.5,123,protocol_v2_textoir_v1,energy,0.75,-5.265101816854203,0.75,0.7639375597323989,0.759341355288157,0.7685897435897436,0.23141025641025642,0.25,0.8343277665317139,0.8133322751430045,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_energy/predictions/test.jsonl
banking77,0.5,13,protocol_v2_textoir_v1,knn,0.75,0.7161823149770499,0.75,0.8313253012048193,0.7840909090909091,0.8846153846153846,0.11538461538461539,0.25,0.8908240553306344,0.877552021806147,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.5,42,protocol_v2_textoir_v1,knn,0.75,0.708785156533122,0.75,0.8503703703703703,0.790633608815427,0.9198717948717948,0.08012820512820513,0.25,0.9045867071524967,0.88473611211741,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.5,87,protocol_v2_textoir_v1,knn,0.75,0.7112789906561374,0.75,0.8351846292404683,0.7854319593450029,0.8916666666666667,0.10833333333333334,0.25,0.8968227058029689,0.8777593427498591,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.5,100,protocol_v2_textoir_v1,knn,0.75,0.7224980361759663,0.75,0.8083538083538083,0.7759433962264151,0.8435897435897436,0.1564102564102564,0.25,0.8826632085020242,0.8670059270160224,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.5,123,protocol_v2_textoir_v1,knn,0.75,0.7254829570651055,0.75,0.8188736681887366,0.7797101449275362,0.8621794871794872,0.13782051282051283,0.25,0.8810661268556006,0.8626234817135291,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_knn/predictions/test.jsonl
banking77,0.5,13,protocol_v2_textoir_v1,lof,0.75,1.0979061722755432,0.75,0.8079877112135176,0.775811209439528,0.842948717948718,0.15705128205128205,0.25,0.8751085948043185,0.8569900048198904,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.5,42,protocol_v2_textoir_v1,lof,0.75,1.1027005016803741,0.75,0.8112745098039216,0.7769953051643192,0.8487179487179487,0.15128205128205127,0.25,0.867066464237517,0.8437966109831605,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.5,87,protocol_v2_textoir_v1,lof,0.75,1.1206687688827515,0.75,0.8020994133991973,0.7736748064324003,0.8326923076923077,0.1673076923076923,0.25,0.8754038039811066,0.8559580973022852,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.5,100,protocol_v2_textoir_v1,lof,0.75,1.122607558965683,0.75,0.7779527559055118,0.7647058823529411,0.7916666666666666,0.20833333333333334,0.25,0.8454385964912281,0.8242354273773316,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.5,123,protocol_v2_textoir_v1,lof,0.75,1.1066278517246246,0.75,0.7875,0.7682926829268293,0.8076923076923077,0.19230769230769232,0.25,0.8466375674763833,0.8155096724618383,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_lof/predictions/test.jsonl
banking77,0.5,13,protocol_v2_textoir_v1,msp,0.75,0.3825407594333059,0.75,0.8292094146047073,0.7833523375142531,0.8807692307692307,0.11923076923076924,0.25,0.8909134615384615,0.8761335638985249,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_13__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.5,42,protocol_v2_textoir_v1,msp,0.75,0.40239616033164993,0.75,0.8407529130564685,0.78735310576385,0.9019230769230769,0.09807692307692308,0.25,0.8930566801619433,0.8856432170490449,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_42__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.5,87,protocol_v2_textoir_v1,msp,0.75,0.39342181828321315,0.75,0.8369304556354916,0.786036036036036,0.8948717948717949,0.10512820512820513,0.25,0.890978407557355,0.8696019726456179,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_87__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.5,100,protocol_v2_textoir_v1,msp,0.75,0.40673882109639037,0.75,0.8116385911179173,0.7771260997067448,0.8493589743589743,0.15064102564102563,0.25,0.8637955465587045,0.8619007544907786,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_100__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.5,123,protocol_v2_textoir_v1,msp,0.75,0.39633101707139373,0.75,0.8306208559373116,0.7838452787258248,0.8833333333333333,0.11666666666666667,0.25,0.8872144905533065,0.8609795700770726,../artifacts/s2c/runs/protocol_v2_textoir_v1/native_baselines_v1/protocol_v2_textoir_v1__banking77__kir_0.50__seed_123__repr_frozen_minilm__baseline_msp/predictions/test.jsonl
banking77,0.5,13,protocol_v2_textoir_v1,trainable_k1,0.75,0.9567102029562926,0.75,0.8490062296054584,0.7901711761457758,0.9173076923076923,0.08269230769230769,0.25,0.911104504048583,0.8997160473749267,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/banking77/seed_13/predictions.jsonl
banking77,0.5,42,protocol_v2_textoir_v1,trainable_k1,0.75,0.9528568206695991,0.75,0.8455816721213925,0.7890061077179344,0.9108974358974359,0.0891025641025641,0.25,0.9006448211875844,0.8851886213770147,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/banking77/seed_42/predictions.jsonl
banking77,0.5,87,protocol_v2_textoir_v1,trainable_k1,0.75,0.9492995029594338,0.75,0.8534278959810875,0.7916666666666666,0.9256410256410257,0.07435897435897436,0.25,0.9123578778677464,0.8918112259260201,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.50/runs/banking77/seed_87/predictions.jsonl
banking77,0.5,100,protocol_v2_textoir_v1,trainable_k1,0.75,0.9493650584690965,0.75,0.8306208559373116,0.7838452787258248,0.8833333333333333,0.11666666666666667,0.25,0.8979318488529016,0.8847468854188911,../artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.50/runs/banking77/seed_100/predictions.jsonl
