dataset,kir,seed,method,method_label,ball_id,depth,majority_label,parent_id,purity,radius,sample_count,selected,split_reason,stop_reason,test_known_false_reject_count,test_oos_assignment_count,test_oos_false_accept_count,test_assignment_count,test_known_assignment_count,test_oos_assignment_count_calc,test_known_correct_count,test_known_wrong_known_count,test_known_false_reject_count_calc,test_oos_false_accept_count_calc,scoring_radius,score_median,zero_test_assignment,tiny_support_lt_20,oos_assignment_per_train,known_assignment_per_train,oos_accept_rate_within_assignment,known_reject_rate_within_assignment,false_accept_share_cell,known_false_reject_share_cell,oos_assignment_share_cell,support_quartile,risk_type,risk_rank_within_cell
clinc150,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,134,2,spelling,26,1.0,0.8222062497904326,76,True,,purity_reached,86,2807,1,2910,103,2807,17,0,86,1,20.70213223064255,1.284400564448156,False,False,36.93421052631579,1.355263157894737,0.0003562522265764161,0.8349514563106796,0.008333333333333333,0.2123456790123457,0.6155701754385965,Q3,known_false_reject,1.0
clinc150,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,163,2,vaccines,35,1.0,0.6611395747872493,100,True,,purity_reached,16,2,0,32,30,2,14,0,16,0,21.66958379647677,1.0128468794295582,False,False,0.02,0.3,0.0,0.5333333333333333,0.0,0.03950617283950617,0.0004385964912280702,Q4-large,known_false_reject,4.0
clinc150,0.25,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,247,3,travel_notification,151,1.0,0.6398587525031013,72,True,,purity_reached,15,1,0,30,29,1,14,0,15,0,21.473402256820744,1.0258608671230673,False,False,0.013888888888888888,0.4027777777777778,0.0,0.5172413793103449,0.0,0.037037037037037035,0.0002192982456140351,Q3,known_false_reject,5.0
clinc150,0.25,42,mogb_minilm,MOGB-Fair,116,2,ingredient_substitution,17,1.0,0.7887182156094367,67,True,,purity_reached,26,119,0,147,28,119,2,0,26,0,0.7887182156094367,1.317243765810906,False,False,1.7761194029850746,0.417910447761194,0.0,0.9285714285714286,0.0,0.03407601572739188,0.026096491228070177,Q4-large,known_false_reject,1.0
clinc150,0.25,42,mogb_minilm,MOGB-Fair,164,2,schedule_maintenance,28,1.0,0.6493045321165726,53,True,,purity_reached,24,107,0,132,25,107,1,0,24,0,0.6493045321165726,1.512268013215259,False,False,2.018867924528302,0.4716981132075472,0.0,0.96,0.0,0.03145478374836173,0.023464912280701754,Q3,known_false_reject,3.0
clinc150,0.25,42,mogb_minilm,MOGB-Fair,249,3,confirm_reservation,68,1.0,0.6751037052431892,98,True,,purity_reached,26,127,1,158,31,127,5,0,26,1,0.6751037052431892,1.2205560490038543,False,False,1.2959183673469388,0.3163265306122449,0.007874015748031496,0.8387096774193549,0.029411764705882353,0.03407601572739188,0.027850877192982456,Q4-large,known_false_reject,2.0
clinc150,0.25,42,mogb_minilm,MOGB-Fair,294,3,measurement_conversion,136,1.0,0.7356535714701511,45,True,,purity_reached,23,39,0,67,28,39,5,0,23,0,0.7356535714701511,1.33693588335574,False,False,0.8666666666666667,0.6222222222222222,0.0,0.8214285714285714,0.0,0.03014416775884666,0.008552631578947369,Q3,known_false_reject,4.0
clinc150,0.25,42,mogb_minilm,MOGB-Fair,375,4,change_language,245,1.0,0.6568440588634651,25,True,,purity_reached,23,21,0,46,25,21,2,0,23,0,0.6568440588634651,1.3205794008691571,False,False,0.84,1.0,0.0,0.92,0.0,0.03014416775884666,0.004605263157894736,Q3,known_false_reject,5.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,48,2,calculator,2,1.0,0.8272007834210242,47,True,,purity_reached,126,3172,1,3313,141,3172,15,0,126,1,20.836918731528858,1.2938031552021354,False,False,67.48936170212765,3.0,0.00031525851197982345,0.8936170212765957,0.009900990099009901,0.23684210526315788,0.6956140350877194,Q3,known_false_reject,1.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,116,2,ingredient_substitution,17,1.0,0.7887182156094367,67,True,,purity_reached,28,236,1,274,38,236,10,0,28,1,21.531795273526814,1.2517578440026114,False,False,3.5223880597014925,0.5671641791044776,0.00423728813559322,0.7368421052631579,0.009900990099009901,0.05263157894736842,0.05175438596491228,Q4-large,known_false_reject,2.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,198,2,travel_alert,34,1.0,0.718819310611629,64,True,,purity_reached,16,27,0,57,30,27,14,0,16,0,22.689054866766124,1.1416454136524687,False,False,0.421875,0.46875,0.0,0.5333333333333333,0.0,0.03007518796992481,0.0059210526315789476,Q4-large,known_false_reject,5.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,249,3,confirm_reservation,68,1.0,0.6751037052431892,98,True,,purity_reached,17,71,21,101,30,71,13,0,17,21,22.03278984678512,1.0339556710634965,False,False,0.7244897959183674,0.30612244897959184,0.29577464788732394,0.5666666666666667,0.2079207920792079,0.03195488721804511,0.015570175438596491,Q4-large,known_false_reject,3.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + S2C boundary,361,4,book_flight,225,1.0,0.681317043908776,60,True,,purity_reached,17,5,0,31,26,5,9,0,17,0,21.537507350724912,1.076846511957935,False,False,0.08333333333333333,0.43333333333333335,0.0,0.6538461538461539,0.0,0.03195488721804511,0.0010964912280701754,Q4-large,known_false_reject,4.0
clinc150,0.25,87,mogb_minilm,MOGB-Fair,114,2,distance,14,1.0,0.7841393488138659,75,True,,purity_reached,22,471,0,501,30,471,8,0,22,0,0.7841393488138659,1.291275903100733,False,False,6.28,0.4,0.0,0.7333333333333333,0.0,0.03021978021978022,0.10328947368421053,Q3,known_false_reject,4.0
clinc150,0.25,87,mogb_minilm,MOGB-Fair,137,2,ingredients_list,19,1.0,0.7647155471263624,86,True,,purity_reached,24,351,1,384,33,351,9,0,24,1,0.7647155471263624,1.3413639292365531,False,False,4.0813953488372094,0.38372093023255816,0.002849002849002849,0.7272727272727273,0.038461538461538464,0.03296703296703297,0.07697368421052632,Q4-large,known_false_reject,2.0
clinc150,0.25,87,mogb_minilm,MOGB-Fair,336,3,redeem_rewards,180,1.0,0.5779318614181608,83,True,,purity_reached,24,40,0,70,30,40,6,0,24,0,0.5779318614181608,1.3057741153817441,False,False,0.4819277108433735,0.3614457831325301,0.0,0.8,0.0,0.03296703296703297,0.008771929824561403,Q4-large,known_false_reject,3.0
clinc150,0.25,87,mogb_minilm,MOGB-Fair,345,3,order,191,1.0,0.7266800718045423,20,True,,purity_reached,21,214,0,235,21,214,0,0,21,0,0.7266800718045423,1.4108066184062698,False,False,10.7,1.05,0.0,1.0,0.0,0.028846153846153848,0.04692982456140351,Q2,known_false_reject,5.0
clinc150,0.25,87,mogb_minilm,MOGB-Fair,360,3,translate,227,1.0,0.7424953781485104,65,True,,purity_reached,27,135,1,166,31,135,4,0,27,1,0.7424953781485104,1.3563870716949036,False,False,2.076923076923077,0.47692307692307695,0.007407407407407408,0.8709677419354839,0.038461538461538464,0.03708791208791209,0.029605263157894735,Q3,known_false_reject,1.0
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,39,2,account_blocked,1,1.0,0.6561323710869507,57,True,,purity_reached,21,8,0,41,33,8,12,0,21,0,21.59436777303272,1.101719040318412,False,False,0.14035087719298245,0.5789473684210527,0.0,0.6363636363636364,0.0,0.04487179487179487,0.0017543859649122807,Q3,known_false_reject,5.0
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,114,2,distance,14,1.0,0.7841393488138659,75,True,,purity_reached,64,2535,2,2614,79,2535,15,0,64,2,21.21965272869937,1.3294811220009062,False,False,33.8,1.0533333333333332,0.0007889546351084812,0.810126582278481,0.0196078431372549,0.13675213675213677,0.555921052631579,Q3,known_false_reject,1.0
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,137,2,ingredients_list,19,1.0,0.7647155471263624,86,True,,purity_reached,33,589,7,638,49,589,16,0,33,7,21.485644344684594,1.294559804862621,False,False,6.848837209302325,0.5697674418604651,0.011884550084889643,0.673469387755102,0.06862745098039216,0.07051282051282051,0.12916666666666668,Q4-large,known_false_reject,2.0
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,273,3,confirm_reservation,83,1.0,0.6769529315569872,24,True,,purity_reached,25,26,0,54,28,26,3,0,25,0,21.69429947081333,1.1392724045992442,False,False,1.0833333333333333,1.1666666666666667,0.0,0.8928571428571429,0.0,0.053418803418803416,0.005701754385964913,Q2,known_false_reject,3.0
clinc150,0.25,87,mogb_partition_ours_boundary,MOGB partition + S2C boundary,345,3,order,191,1.0,0.7266800718045423,20,True,,purity_reached,25,51,0,82,31,51,5,1,25,0,21.865553702343277,1.2001902710951784,False,False,2.55,1.55,0.0,0.8064516129032258,0.0,0.053418803418803416,0.01118421052631579,Q2,known_false_reject,4.0
clinc150,0.25,100,mogb_minilm,MOGB-Fair,103,2,how_busy,15,1.0,0.7475674557246582,48,True,,purity_reached,24,230,0,260,30,230,6,0,24,0,0.7475674557246582,1.3174024494753132,False,False,4.791666666666667,0.625,0.0,0.8,0.0,0.0339943342776204,0.05043859649122807,Q3,known_false_reject,1.0
clinc150,0.25,100,mogb_minilm,MOGB-Fair,139,2,pto_request,22,1.0,0.6131143889545517,88,True,,purity_reached,24,80,0,110,30,80,6,0,24,0,0.6131143889545517,1.5466039847934678,False,False,0.9090909090909091,0.3409090909090909,0.0,0.8,0.0,0.0339943342776204,0.017543859649122806,Q4-large,known_false_reject,2.0
clinc150,0.25,100,mogb_minilm,MOGB-Fair,166,2,sync_device,27,1.0,0.6350202926946479,97,True,,purity_reached,21,62,0,92,30,62,9,0,21,0,0.6350202926946479,1.3157362898049072,False,False,0.6391752577319587,0.30927835051546393,0.0,0.7,0.0,0.029745042492917848,0.013596491228070176,Q4-large,known_false_reject,4.0
clinc150,0.25,100,mogb_minilm,MOGB-Fair,178,2,thank_you,30,1.0,0.7724311125911828,50,True,,purity_reached,21,211,0,237,26,211,5,0,21,0,0.7724311125911828,1.3432431594997771,False,False,4.22,0.52,0.0,0.8076923076923077,0.0,0.029745042492917848,0.0462719298245614,Q3,known_false_reject,5.0
clinc150,0.25,100,mogb_minilm,MOGB-Fair,291,3,next_song,117,1.0,0.5911545111833693,100,True,,purity_reached,23,103,0,133,30,103,7,0,23,0,0.5911545111833693,1.4906202391589276,False,False,1.03,0.3,0.0,0.7666666666666667,0.0,0.032577903682719546,0.022587719298245615,Q4-large,known_false_reject,3.0
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,103,2,how_busy,15,1.0,0.7475674557246582,48,True,,purity_reached,25,332,0,363,31,332,6,0,25,0,21.596753328566237,1.2248263591105415,False,False,6.916666666666667,0.6458333333333334,0.0,0.8064516129032258,0.0,0.05580357142857143,0.07280701754385965,Q3,known_false_reject,4.0
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,178,2,thank_you,30,1.0,0.7724311125911828,50,True,,purity_reached,37,429,0,475,46,429,9,0,37,0,21.64792360749635,1.2565971236851732,False,False,8.58,0.92,0.0,0.8043478260869565,0.0,0.08258928571428571,0.09407894736842105,Q3,known_false_reject,2.0
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,241,3,confirm_reservation,61,1.0,0.6735546211991534,22,True,,purity_reached,24,32,1,56,24,32,0,0,24,1,21.320387828509023,1.1409418326724543,False,False,1.4545454545454546,1.0909090909090908,0.03125,1.0,0.017543859649122806,0.05357142857142857,0.007017543859649123,Q2,known_false_reject,5.0
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,276,3,fun_fact,98,1.0,0.8019414325989255,59,True,,purity_reached,30,1055,0,1101,46,1055,15,1,30,0,21.21853053603025,1.292310277849307,False,False,17.88135593220339,0.7796610169491526,0.0,0.6521739130434783,0.0,0.06696428571428571,0.23135964912280702,Q3,known_false_reject,3.0
clinc150,0.25,100,mogb_partition_ours_boundary,MOGB partition + S2C boundary,338,4,calculator,218,1.0,0.8100833406891728,31,True,,purity_reached,57,1766,0,1833,67,1766,10,0,57,0,20.9111441676843,1.3274403654901583,False,False,56.96774193548387,2.161290322580645,0.0,0.8507462686567164,0.0,0.12723214285714285,0.38728070175438595,Q2,known_false_reject,1.0
clinc150,0.25,123,mogb_minilm,MOGB-Fair,99,2,flight_status,14,1.0,0.6452886760989417,91,True,,purity_reached,27,47,0,79,32,47,5,0,27,0,0.6452886760989417,1.4127989265696117,False,False,0.5164835164835165,0.3516483516483517,0.0,0.84375,0.0,0.03824362606232295,0.01030701754385965,Q4-large,known_false_reject,2.0
clinc150,0.25,123,mogb_minilm,MOGB-Fair,148,2,sync_device,27,1.0,0.6320232750379534,94,True,,purity_reached,22,69,0,99,30,69,8,0,22,0,0.6320232750379534,1.3612575846595705,False,False,0.7340425531914894,0.3191489361702128,0.0,0.7333333333333333,0.0,0.031161473087818695,0.015131578947368421,Q4-large,known_false_reject,5.0
clinc150,0.25,123,mogb_minilm,MOGB-Fair,171,2,translate,33,1.0,0.7412063844600939,70,True,,purity_reached,27,112,2,142,30,112,3,0,27,2,0.7412063844600939,1.346909947676723,False,False,1.6,0.42857142857142855,0.017857142857142856,0.9,0.058823529411764705,0.03824362606232295,0.02456140350877193,Q3,known_false_reject,3.0
clinc150,0.25,123,mogb_minilm,MOGB-Fair,225,3,directions,91,1.0,0.7733582350753904,39,True,,purity_reached,29,310,0,342,32,310,3,0,29,0,0.7733582350753904,1.3480868134480417,False,False,7.948717948717949,0.8205128205128205,0.0,0.90625,0.0,0.04107648725212465,0.06798245614035088,Q2,known_false_reject,1.0
clinc150,0.25,123,mogb_minilm,MOGB-Fair,288,3,travel_notification,177,1.0,0.6423002993271982,73,True,,purity_reached,25,25,0,55,30,25,5,0,25,0,0.6423002993271982,1.2402822382755532,False,False,0.3424657534246575,0.410958904109589,0.0,0.8333333333333334,0.0,0.03541076487252125,0.005482456140350877,Q3,known_false_reject,4.0
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,16,1,fun_fact,0,1.0,0.8130804938086464,83,True,,purity_reached,44,2666,5,2731,65,2666,21,0,44,5,21.164247113447697,1.296430723849169,False,False,32.12048192771084,0.7831325301204819,0.0018754688672168042,0.676923076923077,0.038461538461538464,0.10551558752997602,0.5846491228070175,Q4-large,known_false_reject,1.0
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,142,2,shopping_list_update,26,1.0,0.7354438989881795,27,True,,purity_reached,16,95,10,125,30,95,12,2,16,10,22.03833867260783,1.108043695755497,False,False,3.5185185185185186,1.1111111111111112,0.10526315789473684,0.5333333333333333,0.07692307692307693,0.03836930455635491,0.020833333333333332,Q2,known_false_reject,5.0
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,193,2,vaccines,37,1.0,0.661176777827986,95,True,,purity_reached,17,3,0,33,30,3,13,0,17,0,21.651712907244757,1.010384080938738,False,False,0.031578947368421054,0.3157894736842105,0.0,0.5666666666666667,0.0,0.0407673860911271,0.0006578947368421052,Q4-large,known_false_reject,4.0
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,225,3,directions,91,1.0,0.7733582350753904,39,True,,purity_reached,25,324,0,356,32,324,6,1,25,0,21.45486046568505,1.2531339815513118,False,False,8.307692307692308,0.8205128205128205,0.0,0.78125,0.0,0.05995203836930456,0.07105263157894737,Q2,known_false_reject,3.0
clinc150,0.25,123,mogb_partition_ours_boundary,MOGB partition + S2C boundary,232,3,distance,96,1.0,0.773969212207001,36,True,,purity_reached,36,325,0,368,43,325,7,0,36,0,21.20230841733402,1.2233285991763165,False,False,9.027777777777779,1.1944444444444444,0.0,0.8372093023255814,0.0,0.08633093525179857,0.0712719298245614,Q2,known_false_reject,2.0
clinc150,0.5,13,mogb_minilm,MOGB-Fair,211,2,food_last,23,1.0,0.7284989162651818,45,True,,purity_reached,28,20,0,48,28,20,0,0,28,0,0.7284989162651818,1.2457824030722202,False,False,0.4444444444444444,0.6222222222222222,0.0,1.0,0.0,0.018205461638491547,0.005797101449275362,Q3,known_false_reject,5.0
clinc150,0.5,13,mogb_minilm,MOGB-Fair,454,2,travel_notification,67,1.0,0.6194209672412487,77,True,,purity_reached,29,48,0,78,30,48,1,0,29,0,0.6194209672412487,1.413557677321354,False,False,0.6233766233766234,0.38961038961038963,0.0,0.9666666666666667,0.0,0.0188556566970091,0.01391304347826087,Q4-large,known_false_reject,3.0
clinc150,0.5,13,mogb_minilm,MOGB-Fair,476,2,vaccines,71,1.0,0.6545786809116017,95,True,,purity_reached,29,22,0,61,39,22,10,0,29,0,0.6545786809116017,1.317932668268231,False,False,0.23157894736842105,0.4105263157894737,0.0,0.7435897435897436,0.0,0.0188556566970091,0.006376811594202898,Q4-large,known_false_reject,4.0
clinc150,0.5,13,mogb_minilm,MOGB-Fair,630,3,calories,292,1.0,0.700739887398583,24,True,,purity_reached,31,7,0,38,31,7,0,0,31,0,0.700739887398583,1.228674452818462,False,False,0.2916666666666667,1.2916666666666667,0.0,1.0,0.0,0.020156046814044214,0.002028985507246377,Q2,known_false_reject,2.0
clinc150,0.5,13,mogb_minilm,MOGB-Fair,1036,7,user_name,999,1.0,0.5589726488831914,14,True,,purity_reached,34,26,0,65,39,26,3,2,34,0,0.5589726488831914,1.4745389946879408,False,True,1.8571428571428572,2.7857142857142856,0.0,0.8717948717948718,0.0,0.022106631989596878,0.007536231884057971,Q1-small,known_false_reject,1.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,59,1,spelling,0,1.0,0.8165387417414417,63,True,,purity_reached,213,2081,0,2306,225,2081,12,0,213,0,20.69041365035758,1.3091141310031942,False,False,33.03174603174603,3.5714285714285716,0.0,0.9466666666666667,0.0,0.21089108910891088,0.6031884057971014,Q3,known_false_reject,1.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,244,2,ingredient_substitution,28,1.0,0.7989792116250342,54,True,,purity_reached,55,203,0,264,61,203,6,0,55,0,21.047840655943507,1.2871273147630495,False,False,3.759259259259259,1.1296296296296295,0.0,0.9016393442622951,0.0,0.054455445544554455,0.058840579710144926,Q3,known_false_reject,2.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,462,2,travel_suggestion,68,1.0,0.7484715731863115,38,True,,purity_reached,24,44,0,82,38,44,14,0,24,0,21.662372325828716,1.1773307029655662,False,False,1.1578947368421053,1.0,0.0,0.631578947368421,0.0,0.023762376237623763,0.012753623188405797,Q3,known_false_reject,4.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,594,3,fun_fact,219,1.0,0.8041908038881604,28,True,,purity_reached,38,182,0,224,42,182,4,0,38,0,21.39477190574744,1.2447634921693431,False,False,6.5,1.5,0.0,0.9047619047619048,0.0,0.03762376237623762,0.0527536231884058,Q2,known_false_reject,3.0
clinc150,0.5,13,mogb_partition_ours_boundary,MOGB partition + S2C boundary,630,3,calories,292,1.0,0.700739887398583,24,True,,purity_reached,24,0,0,28,28,0,4,0,24,0,21.584647059692102,1.1203440760025534,False,False,0.0,1.1666666666666667,0.0,0.8571428571428571,0.0,0.023762376237623763,0.0,Q2,known_false_reject,5.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,242,2,food_last,27,1.0,0.7342324608836804,50,True,,purity_reached,29,36,0,66,30,36,1,0,29,0,0.7342324608836804,1.3219174987370796,False,False,0.72,0.6,0.0,0.9666666666666667,0.0,0.018424396442185513,0.010434782608695653,Q3,known_false_reject,4.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,287,2,make_call,36,1.0,0.7390170700173452,33,True,,purity_reached,31,126,1,167,41,126,10,0,31,1,0.7390170700173452,1.2688966901718273,False,False,3.8181818181818183,1.2424242424242424,0.007936507936507936,0.7560975609756098,0.03225806451612903,0.019695044472681066,0.036521739130434785,Q3,known_false_reject,2.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,473,2,translate,66,1.0,0.754296540495885,43,True,,purity_reached,27,64,0,92,28,64,1,0,27,0,0.754296540495885,1.374737001521705,False,False,1.4883720930232558,0.6511627906976745,0.0,0.9642857142857143,0.0,0.017153748411689963,0.01855072463768116,Q3,known_false_reject,5.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,587,3,change_user_name,155,1.0,0.7117313690243441,11,True,,purity_reached,31,52,0,85,33,52,1,1,31,0,0.7117313690243441,1.3250271659826722,False,True,4.7272727272727275,3.0,0.0,0.9393939393939394,0.0,0.019695044472681066,0.015072463768115942,Q1-small,known_false_reject,3.0
clinc150,0.5,42,mogb_minilm,MOGB-Fair,1117,5,user_name,1014,1.0,0.5911727359724213,10,True,,purity_reached,32,8,0,44,36,8,4,0,32,0,0.5911727359724213,1.361365820397801,False,True,0.8,3.6,0.0,0.8888888888888888,0.0,0.020330368487928845,0.002318840579710145,Q1-small,known_false_reject,1.0
