method,seed,point,precision,recall,threshold
mogb_fair,42,155,0.8237037037037037,0.37066666666666664,1.3061490194219032
mogb_fair,42,156,0.8242424242424242,0.3626666666666667,1.3078643460357835
mogb_fair,42,157,0.8232558139534883,0.354,1.3092042903710384
mogb_fair,42,158,0.8261904761904761,0.347,1.3107932701383522
mogb_fair,42,159,0.824390243902439,0.338,1.3118926294618596
mogb_fair,42,160,0.8241666666666667,0.32966666666666666,1.3130989040410634
mogb_fair,42,161,0.8239316239316239,0.32133333333333336,1.315079197993113
mogb_fair,42,162,0.8228070175438597,0.31266666666666665,1.3168663269917644
mogb_fair,42,163,0.8234234234234235,0.30466666666666664,1.3184876472823572
mogb_fair,42,164,0.8222222222222222,0.296,1.3203898786257997
mogb_fair,42,165,0.820952380952381,0.28733333333333333,1.3222848387940718
mogb_fair,42,166,0.8196078431372549,0.2786666666666667,1.3241767334003507
mogb_fair,42,167,0.8171717171717172,0.26966666666666667,1.32648822903974
mogb_fair,42,168,0.8177083333333334,0.26166666666666666,1.3291163921473688
mogb_fair,42,169,0.8204301075268817,0.25433333333333336,1.3312940646307192
mogb_fair,42,170,0.8166666666666667,0.245,1.33363289578555
mogb_fair,42,171,0.8206896551724138,0.238,1.3359002587343862
mogb_fair,42,172,0.8226190476190476,0.23033333333333333,1.338135128254912
mogb_fair,42,173,0.8209876543209876,0.22166666666666668,1.3405484412965625
mogb_fair,42,174,0.8217948717948718,0.21366666666666667,1.3431341930368867
mogb_fair,42,175,0.824,0.206,1.344884379698827
mogb_fair,42,176,0.8236111111111111,0.19766666666666666,1.3476698346522706
mogb_fair,42,177,0.8246376811594203,0.18966666666666668,1.3503000389767263
mogb_fair,42,178,0.8287878787878787,0.18233333333333332,1.3539367151467476
mogb_fair,42,179,0.8301587301587302,0.17433333333333334,1.3572637648801
mogb_fair,42,180,0.8233333333333334,0.16466666666666666,1.3602266466645403
mogb_fair,42,181,0.8228070175438597,0.15633333333333332,1.3635770621521055
mogb_fair,42,182,0.8222222222222222,0.148,1.3674896973584572
mogb_fair,42,183,0.8254901960784313,0.14033333333333334,1.371365855034269
mogb_fair,42,184,0.8354166666666667,0.13366666666666666,1.3747202474280928
mogb_fair,42,185,0.8311111111111111,0.12466666666666666,1.3783280755155758
mogb_fair,42,186,0.8285714285714286,0.116,1.382329389576782
mogb_fair,42,187,0.8333333333333334,0.10833333333333334,1.388142056767969
mogb_fair,42,188,0.8333333333333334,0.1,1.392769396765294
mogb_fair,42,189,0.8363636363636363,0.092,1.397576510737062
mogb_fair,42,190,0.8333333333333334,0.08333333333333333,1.4042399684462767
mogb_fair,42,191,0.8407407407407408,0.07566666666666666,1.41210592161029
mogb_fair,42,192,0.8333333333333334,0.06666666666666667,1.4201213603600868
mogb_fair,42,193,0.8333333333333334,0.058333333333333334,1.4278063327452557
mogb_fair,42,194,0.8388888888888889,0.050333333333333334,1.437899639260165
mogb_fair,42,195,0.8133333333333334,0.04066666666666666,1.4474821896464412
mogb_fair,42,196,0.8166666666666667,0.03266666666666666,1.4599425328419426
mogb_fair,42,197,0.8222222222222222,0.024666666666666667,1.470684293019237
mogb_fair,42,198,0.8166666666666667,0.01633333333333333,1.4910470942988148
mogb_fair,42,199,0.7333333333333333,0.007333333333333333,1.5250740622619334
mogb_fair,42,200,1.0,0.0,inf
mogb_fair,87,0,0.5,1.0,0.6700637315897806
mogb_fair,87,1,0.5024284039524368,1.0,0.803401479675435
mogb_fair,87,2,0.504628850361892,0.9993333333333333,0.8468304608313001
mogb_fair,87,3,0.507020808661817,0.999,0.8650890591528088
mogb_fair,87,4,0.5096072096582214,0.999,0.8781375706698011
mogb_fair,87,5,0.5122201333105452,0.999,0.888787656242721
mogb_fair,87,6,0.5146881979041402,0.9986666666666667,0.8959763508447982
mogb_fair,87,7,0.5171818338801588,0.9983333333333333,0.9033998379138009
mogb_fair,87,8,0.5198750216976219,0.9983333333333333,0.9112665528156711
mogb_fair,87,9,0.5224219158960042,0.998,0.9161737393892118
mogb_fair,87,10,0.5251710226276092,0.998,0.9238047960229736
mogb_fair,87,11,0.5279492153059425,0.998,0.9295047984772477
mogb_fair,87,12,0.5307569579861726,0.998,0.9355436462448542
mogb_fair,87,13,0.5335947246480128,0.998,0.940306985351007
mogb_fair,87,14,0.5362838201039241,0.9976666666666667,0.9450147739035186
mogb_fair,87,15,0.5390019816249324,0.9973333333333333,0.9497478823717804
mogb_fair,87,16,0.5419308096359355,0.9973333333333333,0.954208129044854
mogb_fair,87,17,0.5445274084866144,0.9966666666666667,0.9592220861829992
mogb_fair,87,18,0.5471525361655375,0.996,0.9634980153064006
mogb_fair,87,19,0.5501749217455348,0.996,0.9673077454720876
mogb_fair,87,20,0.5530457322718015,0.9956666666666667,0.9707730219896472
mogb_fair,87,21,0.5559486129212438,0.9953333333333333,0.9745568754625646
mogb_fair,87,22,0.5590713349560007,0.9953333333333333,0.9775324003451912
mogb_fair,87,23,0.5620410468838261,0.995,0.9815633240785728
mogb_fair,87,24,0.5650444991478887,0.9946666666666667,0.985628962124829
mogb_fair,87,25,0.5677013902113883,0.9936666666666667,0.9887841954813428
mogb_fair,87,26,0.5709634169699291,0.9936666666666667,0.9919274063308584
mogb_fair,87,27,0.5738778655365054,0.993,0.99454113729198
mogb_fair,87,28,0.5768261964735516,0.9923333333333333,0.997725552521354
mogb_fair,87,29,0.5798090040927695,0.9916666666666667,1.000327449887445
mogb_fair,87,30,0.5830229366790826,0.9913333333333333,1.003312365392888
mogb_fair,87,31,0.5862748964701242,0.991,1.0064759698397503
mogb_fair,87,32,0.5897639357270383,0.991,1.009915766737465
mogb_fair,87,33,0.5922969467172221,0.9893333333333333,1.0127060373947472
mogb_fair,87,34,0.5950612326842,0.988,1.0143453584348134
mogb_fair,87,35,0.5980609977782266,0.987,1.0164220775557002
mogb_fair,87,36,0.6006909164803902,0.9853333333333333,1.0187785938437448
mogb_fair,87,37,0.603557554692292,0.984,1.020844361295406
mogb_fair,87,38,0.6068710141946102,0.9833333333333333,1.0230162133393048
mogb_fair,87,39,0.6098116332022355,0.982,1.025777730051661
mogb_fair,87,40,0.6121641324724015,0.9796666666666667,1.0295309334046392
mogb_fair,87,41,0.6155942150492559,0.979,1.031852381479338
mogb_fair,87,42,0.6190677072347606,0.9783333333333334,1.0336436591533456
mogb_fair,87,43,0.6221609000212269,0.977,1.0362677863903256
mogb_fair,87,44,0.6257209997863704,0.9763333333333334,1.0384716656790494
mogb_fair,87,45,0.6288970113953989,0.975,1.0404766358609876
mogb_fair,87,46,0.6314650508547933,0.9726666666666667,1.0425581397377774
mogb_fair,87,47,0.6349379220213461,0.9716666666666667,1.044986167564172
mogb_fair,87,48,0.6382372286779215,0.9703333333333334,1.0473969550812503
mogb_fair,87,49,0.6413595232840432,0.9686666666666667,1.050189836071056
mogb_fair,87,50,0.6449677849366807,0.9676666666666667,1.053604809220975
mogb_fair,87,51,0.6488481324088571,0.967,1.0556857083486322
mogb_fair,87,52,0.6521053816707949,0.9653333333333334,1.057310136743269
mogb_fair,87,53,0.6554069372024485,0.9636666666666667,1.0592309457685058
mogb_fair,87,54,0.6589041095890411,0.962,1.0618227405703622
mogb_fair,87,55,0.662528735632184,0.9606666666666667,1.064259544760059
mogb_fair,87,56,0.6659722222222222,0.959,1.0668911482006382
mogb_fair,87,57,0.6694638694638695,0.9573333333333334,1.0687191544455303
mogb_fair,87,58,0.6730046948356807,0.9556666666666667,1.070795824547411
mogb_fair,87,59,0.676595744680851,0.954,1.0733733523450697
mogb_fair,87,60,0.68,0.952,1.0753142719610913
mogb_fair,87,61,0.6832134292565947,0.9496666666666667,1.0768750350699317
mogb_fair,87,62,0.68743961352657,0.9486666666666667,1.078364089777752
mogb_fair,87,63,0.6905109489051094,0.946,1.0805084258256188
mogb_fair,87,64,0.6938725490196078,0.9436666666666667,1.082972975677841
mogb_fair,87,65,0.697037037037037,0.941,1.085561498423253
mogb_fair,87,66,0.7007462686567164,0.939,1.0882752657458008
mogb_fair,87,67,0.7042606516290727,0.9366666666666666,1.0911327143833351
mogb_fair,87,68,0.7070707070707071,0.9333333333333333,1.0935353412549
mogb_fair,87,69,0.710941475826972,0.9313333333333333,1.095920133360512
mogb_fair,87,70,0.7148717948717949,0.9293333333333333,1.099002526661358
mogb_fair,87,71,0.7183462532299741,0.9266666666666666,1.102485181529178
mogb_fair,87,72,0.7213541666666666,0.9233333333333333,1.1047241824030378
mogb_fair,87,73,0.7246719160104987,0.9203333333333333,1.1069320525468604
mogb_fair,87,74,0.7275132275132276,0.9166666666666666,1.1093656462384307
mogb_fair,87,75,0.7306666666666667,0.9133333333333333,1.1118740737449269
mogb_fair,87,76,0.7325268817204301,0.9083333333333333,1.1138071867190955
mogb_fair,87,77,0.7357723577235772,0.905,1.1163054391031515
mogb_fair,87,78,0.7371584699453552,0.8993333333333333,1.11852877406295
mogb_fair,87,79,0.7399449035812672,0.8953333333333333,1.1208498775933904
mogb_fair,87,80,0.7419444444444444,0.8903333333333333,1.1238872858224584
mogb_fair,87,81,0.7434173669467787,0.8846666666666667,1.1255032878898317
mogb_fair,87,82,0.7454802259887006,0.8796666666666667,1.1273796327122103
mogb_fair,87,83,0.7484330484330485,0.8756666666666667,1.1292950177812142
mogb_fair,87,84,0.7505747126436781,0.8706666666666667,1.13157441318778
mogb_fair,87,85,0.7524637681159421,0.8653333333333333,1.1332345458034454
mogb_fair,87,86,0.7558479532163743,0.8616666666666667,1.1351227204191685
mogb_fair,87,87,0.7584070796460177,0.857,1.1376409717738882
mogb_fair,87,88,0.7613095238095238,0.8526666666666667,1.1396516655584654
mogb_fair,87,89,0.7636636636636637,0.8476666666666667,1.142548449215807
mogb_fair,87,90,0.7648484848484849,0.8413333333333334,1.14446443196195
mogb_fair,87,91,0.7669724770642202,0.836,1.1464224843114343
mogb_fair,87,92,0.7682098765432098,0.8296666666666667,1.148204221072995
mogb_fair,87,93,0.7713395638629283,0.8253333333333334,1.1497335150413992
mogb_fair,87,94,0.7732704402515723,0.8196666666666667,1.1513447322136532
mogb_fair,87,95,0.7749206349206349,0.8136666666666666,1.153554807074415
mogb_fair,87,96,0.7775641025641026,0.8086666666666666,1.1548043566375636
mogb_fair,87,97,0.7776699029126214,0.801,1.1568587335239178
mogb_fair,87,98,0.7797385620915033,0.7953333333333333,1.1581378644487197
mogb_fair,87,99,0.7821782178217822,0.79,1.1598956759197945
mogb_fair,87,100,0.783,0.783,1.161238281557038
mogb_fair,87,101,0.7835745540222148,0.776,1.1627599047075452
mogb_fair,87,102,0.7844270656239375,0.769,1.164399618291767
mogb_fair,87,103,0.7859841978701477,0.7626666666666667,1.1668944633496448
mogb_fair,87,104,0.7872266574106214,0.756,1.1682348665425075
mogb_fair,87,105,0.7884210526315789,0.749,1.1693568371365135
mogb_fair,87,106,0.7886524822695036,0.7413333333333333,1.1710135155284158
mogb_fair,87,107,0.7899641577060932,0.7346666666666667,1.172963811604354
mogb_fair,87,108,0.7905797101449276,0.7273333333333334,1.1744662947116966
mogb_fair,87,109,0.7923076923076923,0.721,1.1756927980649323
mogb_fair,87,110,0.794074074074074,0.7146666666666667,1.1777029520108084
mogb_fair,87,111,0.7951310861423221,0.7076666666666667,1.1788522233323049
mogb_fair,87,112,0.7977272727272727,0.702,1.1803313081596705
mogb_fair,87,113,0.7984674329501916,0.6946666666666667,1.1815033417268332
mogb_fair,87,114,0.7992248062015503,0.6873333333333334,1.1832183620476062
mogb_fair,87,115,0.8019607843137255,0.6816666666666666,1.1850886895229205
mogb_fair,87,116,0.8043650793650794,0.6756666666666666,1.186449038178837
mogb_fair,87,117,0.804417670682731,0.6676666666666666,1.187634514654233
mogb_fair,87,118,0.8060975609756098,0.661,1.18903121202918
mogb_fair,87,119,0.808641975308642,0.655,1.1903127733523882
mogb_fair,87,120,0.8095833333333333,0.6476666666666666,1.1916826948966164
mogb_fair,87,121,0.8080168776371308,0.6383333333333333,1.1930801202363572
mogb_fair,87,122,0.8098290598290598,0.6316666666666667,1.1951046529188358
mogb_fair,87,123,0.8121212121212121,0.6253333333333333,1.196891148241122
mogb_fair,87,124,0.8122807017543859,0.6173333333333333,1.1987050564781163
mogb_fair,87,125,0.8137777777777778,0.6103333333333333,1.2001486622241848
mogb_fair,87,126,0.8157657657657658,0.6036666666666667,1.2014457402441217
mogb_fair,87,127,0.8159817351598173,0.5956666666666667,1.2028930680407606
mogb_fair,87,128,0.8171296296296297,0.5883333333333334,1.2047675962523654
mogb_fair,87,129,0.815962441314554,0.5793333333333334,1.2061811762223882
mogb_fair,87,130,0.8147619047619048,0.5703333333333334,1.2077770015186542
mogb_fair,87,131,0.8140096618357487,0.5616666666666666,1.2093643781236418
mogb_fair,87,132,0.8142156862745098,0.5536666666666666,1.2110445227427449
mogb_fair,87,133,0.8154228855721393,0.5463333333333333,1.2128098606022255
mogb_fair,87,134,0.8136363636363636,0.537,1.2142097811695145
mogb_fair,87,135,0.8148717948717948,0.5296666666666666,1.215858087043267
mogb_fair,87,136,0.8166666666666667,0.5226666666666666,1.217204280192085
mogb_fair,87,137,0.817989417989418,0.5153333333333333,1.2186843071919715
mogb_fair,87,138,0.8193548387096774,0.508,1.2200207096267524
mogb_fair,87,139,0.8180327868852459,0.499,1.2214941595165152
mogb_fair,87,140,0.8177777777777778,0.49066666666666664,1.2229145292192898
mogb_fair,87,141,0.8175141242937853,0.48233333333333334,1.2240587539630734
mogb_fair,87,142,0.8189655172413793,0.475,1.2255749093070734
mogb_fair,87,143,0.8222222222222222,0.4686666666666667,1.2265530567774
mogb_fair,87,144,0.8220238095238095,0.4603333333333333,1.227933370825636
mogb_fair,87,145,0.8206060606060606,0.4513333333333333,1.2298278883949425
mogb_fair,87,146,0.8197530864197531,0.44266666666666665,1.2314687126618284
mogb_fair,87,147,0.819496855345912,0.43433333333333335,1.2328774841353916
mogb_fair,87,148,0.8205128205128205,0.4266666666666667,1.2346967091298455
mogb_fair,87,149,0.8222222222222222,0.41933333333333334,1.2364610399047318
mogb_fair,87,150,0.8226666666666667,0.41133333333333333,1.2382861387030744
mogb_fair,87,151,0.8217687074829932,0.4026666666666667,1.2401393464735138
mogb_fair,87,152,0.8208333333333333,0.394,1.241642549760249
mogb_fair,87,153,0.8198581560283688,0.38533333333333336,1.243265694523529
mogb_fair,87,154,0.8188405797101449,0.37666666666666665,1.2449165968363043
mogb_fair,87,155,0.82,0.369,1.247127655966073
mogb_fair,87,156,0.818939393939394,0.36033333333333334,1.2490790811651007
mogb_fair,87,157,0.8217054263565892,0.35333333333333333,1.2510143780138907
mogb_fair,87,158,0.8253968253968254,0.3466666666666667,1.253061174325574
mogb_fair,87,159,0.8268292682926829,0.339,1.2555414985366886
mogb_fair,87,160,0.8266666666666667,0.33066666666666666,1.257266023314244
mogb_fair,87,161,0.8264957264957264,0.32233333333333336,1.2592631243756245
mogb_fair,87,162,0.8280701754385965,0.31466666666666665,1.2618070155061976
mogb_fair,87,163,0.827027027027027,0.306,1.2642148638487032
mogb_fair,87,164,0.825925925925926,0.29733333333333334,1.266171672106394
mogb_fair,87,165,0.8247619047619048,0.2886666666666667,1.268954673396562
mogb_fair,87,166,0.8245098039215686,0.2803333333333333,1.2713699809907966
mogb_fair,87,167,0.8242424242424242,0.272,1.273994166839931
mogb_fair,87,168,0.8270833333333333,0.26466666666666666,1.2758343454739285
mogb_fair,87,169,0.8290322580645161,0.257,1.277465179794603
mogb_fair,87,170,0.8266666666666667,0.248,1.2790346435333833
mogb_fair,87,171,0.8241379310344827,0.239,1.2815996160484753
mogb_fair,87,172,0.8214285714285714,0.23,1.2839155524796662
mogb_fair,87,173,0.8222222222222222,0.222,1.2869101609469191
mogb_fair,87,174,0.8179487179487179,0.21266666666666667,1.2900967705067892
mogb_fair,87,175,0.816,0.204,1.2922860459542214
mogb_fair,87,176,0.8152777777777778,0.19566666666666666,1.29512029303945
mogb_fair,87,177,0.8144927536231884,0.18733333333333332,1.298130670671625
mogb_fair,87,178,0.8151515151515152,0.17933333333333334,1.3003666401770722
mogb_fair,87,179,0.8126984126984127,0.17066666666666666,1.304037727849766
mogb_fair,87,180,0.81,0.162,1.307305505804467
mogb_fair,87,181,0.8070175438596491,0.15333333333333332,1.3103380256821215
mogb_fair,87,182,0.8092592592592592,0.14566666666666667,1.3145056817736598
mogb_fair,87,183,0.807843137254902,0.13733333333333334,1.318150978802481
mogb_fair,87,184,0.8083333333333333,0.12933333333333333,1.3221133087732546
mogb_fair,87,185,0.8066666666666666,0.121,1.3256025814648764
mogb_fair,87,186,0.8047619047619048,0.11266666666666666,1.33166651898456
mogb_fair,87,187,0.7974358974358975,0.10366666666666667,1.3351178676424438
mogb_fair,87,188,0.8027777777777778,0.09633333333333334,1.3408748419835133
mogb_fair,87,189,0.8090909090909091,0.089,1.3475746034371676
mogb_fair,87,190,0.8066666666666666,0.08066666666666666,1.353626473769551
mogb_fair,87,191,0.7925925925925926,0.07133333333333333,1.3610253508850283
mogb_fair,87,192,0.8083333333333333,0.06466666666666666,1.368869732144369
mogb_fair,87,193,0.8095238095238095,0.056666666666666664,1.3788078815126124
mogb_fair,87,194,0.8055555555555556,0.04833333333333333,1.3894783726127191
mogb_fair,87,195,0.7933333333333333,0.03966666666666667,1.4072082730724478
mogb_fair,87,196,0.775,0.031,1.4252219767107157
mogb_fair,87,197,0.7777777777777778,0.023333333333333334,1.4447863610978973
mogb_fair,87,198,0.7666666666666667,0.015333333333333332,1.4637743896978377
mogb_fair,87,199,0.6333333333333333,0.006333333333333333,1.5018729225504222
mogb_fair,87,200,1.0,0.0,inf
trainable_k1,13,0,0.5,1.0,0.3748759496875358
trainable_k1,13,1,0.5024284039524368,1.0,0.5070396648985944
trainable_k1,13,2,0.504965494024575,1.0,0.5279907817074626
trainable_k1,13,3,0.5075283369988157,1.0,0.5451793354363422
trainable_k1,13,4,0.5101173269852066,1.0,0.5548476803388892
trainable_k1,13,5,0.512732866176722,1.0,0.5648407300327517
trainable_k1,13,6,0.5152035732691977,0.9996666666666667,0.5750361209489621
trainable_k1,13,7,0.5176998791227767,0.9993333333333333,0.583177194204902
trainable_k1,13,8,0.5203957646241972,0.9993333333333333,0.5887581893584993
trainable_k1,13,9,0.5229453847496074,0.999,0.5937530433837075
trainable_k1,13,10,0.5256972460971759,0.999,0.5995156029336408
trainable_k1,13,11,0.528478222535708,0.999,0.6039873960261085
trainable_k1,13,12,0.5309342315192341,0.9983333333333333,0.6082079980252333
trainable_k1,13,13,0.5337729459989307,0.9983333333333333,0.6116531434683282
trainable_k1,13,14,0.5364629994624619,0.998,0.6159173374280505
trainable_k1,13,15,0.5393622770671951,0.998,0.6206498905216972
trainable_k1,13,16,0.5421119362434341,0.9976666666666667,0.6253858988392146
trainable_k1,13,17,0.544891640866873,0.9973333333333333,0.6298866182849913
trainable_k1,13,18,0.5477018861014467,0.997,0.633929263613004
trainable_k1,13,19,0.5507273062051188,0.997,0.6375974885324935
trainable_k1,13,20,0.5536011849657471,0.9966666666666667,0.6416654824507949
trainable_k1,13,21,0.5565071681251164,0.9963333333333333,0.6457355675406804
trainable_k1,13,22,0.5596330275229358,0.9963333333333333,0.6492501675354704
trainable_k1,13,23,0.5627942007154961,0.9963333333333333,0.6520489021257783
trainable_k1,13,24,0.5658019314523764,0.996,0.6551297879833232
trainable_k1,13,25,0.5688440297086269,0.9956666666666667,0.6577386036639646
trainable_k1,13,26,0.57172955372534,0.995,0.6604733098578042
trainable_k1,13,27,0.5746484299749567,0.9943333333333333,0.6634829902070115
trainable_k1,13,28,0.5779887618678551,0.9943333333333333,0.6669842583098767
trainable_k1,13,29,0.5809783667900994,0.9936666666666667,0.6697778879068967
trainable_k1,13,30,0.5843952166241914,0.9936666666666667,0.6725221046227332
trainable_k1,13,31,0.5878524945770065,0.9936666666666667,0.6766567034752413
trainable_k1,13,32,0.5913509224360246,0.9936666666666667,0.6800688082443581
trainable_k1,13,33,0.594691678307723,0.9933333333333333,0.6825442005347169
trainable_k1,13,34,0.5982734390684602,0.9933333333333333,0.6865557349005788
trainable_k1,13,35,0.6018986063421531,0.9933333333333333,0.6884830865905784
trainable_k1,13,36,0.6055679739890266,0.9933333333333333,0.6918029674804577
trainable_k1,13,37,0.609282355346555,0.9933333333333333,0.6947701401848133
trainable_k1,13,38,0.612836864842625,0.993,0.6971039389548617
trainable_k1,13,39,0.61622852411509,0.9923333333333333,0.6998729667381514
trainable_k1,13,40,0.6198708602374505,0.992,0.7037171281161612
trainable_k1,13,41,0.6237686019702369,0.992,0.7073303460137796
trainable_k1,13,42,0.6275047458342122,0.9916666666666667,0.7099123118116865
trainable_k1,13,43,0.6315007429420505,0.9916666666666667,0.7129763953328406
trainable_k1,13,44,0.6351207007049776,0.991,0.7158781941015145
trainable_k1,13,45,0.6390023650827779,0.9906666666666667,0.7197684463284384
trainable_k1,13,46,0.6429344297771046,0.9903333333333333,0.7232432521562884
trainable_k1,13,47,0.6471357002831627,0.9903333333333333,0.725597750843508
trainable_k1,13,48,0.6513922385441789,0.9903333333333333,0.7291142455220501
trainable_k1,13,49,0.6552637386890311,0.9896666666666667,0.7310982548355699
trainable_k1,13,50,0.6594090202177294,0.9893333333333333,0.7346047417919267
trainable_k1,13,51,0.6631626034444196,0.9883333333333333,0.737970639918777
trainable_k1,13,52,0.6671920738572393,0.9876666666666667,0.7419609328432729
trainable_k1,13,53,0.6712763545681252,0.987,0.7447706735272832
trainable_k1,13,54,0.6754165715590048,0.9863333333333333,0.748512576983163
trainable_k1,13,55,0.6796138818662376,0.9856666666666667,0.7516679606061185
trainable_k1,13,56,0.6841009025688498,0.9853333333333333,0.7553365806395118
trainable_k1,13,57,0.6884176182707994,0.9846666666666667,0.7589141669161988
trainable_k1,13,58,0.6927951185167801,0.984,0.762462490343614
trainable_k1,13,59,0.6974710470337981,0.9836666666666667,0.7658597007013752
trainable_k1,13,60,0.7022137586288979,0.9833333333333333,0.7703480517847647
trainable_k1,13,61,0.706784943658595,0.9826666666666667,0.7743341552965581
trainable_k1,13,62,0.710939386621589,0.9813333333333333,0.778021024269107
trainable_k1,13,63,0.7156409632692775,0.9806666666666667,0.7821276923498652
trainable_k1,13,64,0.7201666258270032,0.9796666666666667,0.7872303080639412
trainable_k1,13,65,0.725253023944705,0.9793333333333333,0.7918405603591565
trainable_k1,13,66,0.7299179308629694,0.9783333333333334,0.796247547537108
trainable_k1,13,67,0.7344024054121774,0.977,0.80178055317214
trainable_k1,13,68,0.7397121938904317,0.9766666666666667,0.8072944545558741
trainable_k1,13,69,0.7448486390231494,0.976,0.8122579918725084
trainable_k1,13,70,0.7498077416047167,0.975,0.8160515373277523
trainable_k1,13,71,0.7548437096357531,0.974,0.8206054087935296
trainable_k1,13,72,0.7599583441812028,0.973,0.8247944888952992
trainable_k1,13,73,0.7646287063762792,0.9713333333333334,0.8307257965603622
trainable_k1,13,74,0.7691087014017456,0.9693333333333334,0.8366772564262815
trainable_k1,13,75,0.7736603572380698,0.9673333333333334,0.8438558412735416
trainable_k1,13,76,0.778554152109648,0.9656666666666667,0.8505286750029784
trainable_k1,13,77,0.7835274993226767,0.964,0.8566979931508563
trainable_k1,13,78,0.7880360557224801,0.9616666666666667,0.8630204691279085
trainable_k1,13,79,0.7920683007435968,0.9586666666666667,0.868788557307858
trainable_k1,13,80,0.7978339350180506,0.9576666666666667,0.8768301372482367
trainable_k1,13,81,0.8031363763651638,0.956,0.8821872006268645
trainable_k1,13,82,0.8071166337192883,0.9526666666666667,0.8887289333795054
trainable_k1,13,83,0.8108800911421248,0.949,0.8958138131860598
trainable_k1,13,84,0.8149425287356322,0.9453333333333334,0.904040639710343
trainable_k1,13,85,0.8176811594202898,0.9403333333333334,0.9125851266657531
trainable_k1,13,86,0.8198830409356725,0.9346666666666666,0.9204754571371526
trainable_k1,13,87,0.8215339233038348,0.9283333333333333,0.9275714041922054
trainable_k1,13,88,0.8238095238095238,0.9226666666666666,0.9362216633185513
trainable_k1,13,89,0.8258258258258259,0.9166666666666666,0.941726422500707
trainable_k1,13,90,0.8287878787878787,0.9116666666666666,0.9487752491615307
trainable_k1,13,91,0.8327217125382264,0.9076666666666666,0.9565822408638532
trainable_k1,13,92,0.8348765432098766,0.9016666666666666,0.9618087194194606
trainable_k1,13,93,0.8376947040498443,0.8963333333333333,0.9679723343901248
trainable_k1,13,94,0.8393081761006289,0.8896666666666667,0.9781984378354168
trainable_k1,13,95,0.8428571428571429,0.885,0.9845660233346505
trainable_k1,13,96,0.844551282051282,0.8783333333333333,0.9890583439976005
trainable_k1,13,97,0.8453074433656957,0.8706666666666667,0.9973103538205453
trainable_k1,13,98,0.8464052287581699,0.8633333333333333,1.0025308593582807
trainable_k1,13,99,0.8468646864686469,0.8553333333333333,1.0075254482633549
trainable_k1,13,100,0.8493333333333334,0.8493333333333334,1.0126351404178948
trainable_k1,13,101,0.8505050505050505,0.842,1.0183730420176587
trainable_k1,13,102,0.85,0.833,1.0239951125956432
trainable_k1,13,103,0.8518900343642611,0.8263333333333334,1.0294358386008786
trainable_k1,13,104,0.8524305555555556,0.8183333333333334,1.033017095188081
trainable_k1,13,105,0.8536842105263158,0.811,1.0379194068705744
trainable_k1,13,106,0.8531914893617021,0.802,1.0433083382683133
trainable_k1,13,107,0.8548387096774194,0.795,1.0472720212852307
trainable_k1,13,108,0.856159420289855,0.7876666666666666,1.049635402221431
trainable_k1,13,109,0.8571428571428571,0.78,1.0542804389373504
trainable_k1,13,110,0.8585185185185186,0.7726666666666666,1.05843398768471
trainable_k1,13,111,0.8584269662921349,0.764,1.0618803648942234
trainable_k1,13,112,0.8590909090909091,0.756,1.0651574233270749
trainable_k1,13,113,0.8593869731800766,0.7476666666666667,1.0682552062202972
trainable_k1,13,114,0.8596899224806202,0.7393333333333333,1.0732714750373924
trainable_k1,13,115,0.8596078431372549,0.7306666666666667,1.078709603928024
trainable_k1,13,116,0.8587301587301587,0.7213333333333334,1.083037630944633
trainable_k1,13,117,0.8586345381526105,0.7126666666666667,1.0870625718511868
trainable_k1,13,118,0.8601626016260162,0.7053333333333334,1.0901060667477969
trainable_k1,13,119,0.8613168724279835,0.6976666666666667,1.0935026445889289
trainable_k1,13,120,0.8608333333333333,0.6886666666666666,1.0967018640781285
trainable_k1,13,121,0.860337552742616,0.6796666666666666,1.099953402868771
trainable_k1,13,122,0.8611111111111112,0.6716666666666666,1.1034875866025193
trainable_k1,13,123,0.8632034632034632,0.6646666666666666,1.106368995289062
trainable_k1,13,124,0.8635964912280701,0.6563333333333333,1.1092961761940336
trainable_k1,13,125,0.8631111111111112,0.6473333333333333,1.111967961701354
trainable_k1,13,126,0.863063063063063,0.6386666666666667,1.1156499703572802
trainable_k1,13,127,0.8639269406392694,0.6306666666666667,1.1183982693022514
trainable_k1,13,128,0.8634259259259259,0.6216666666666667,1.1208813346829058
trainable_k1,13,129,0.863849765258216,0.6133333333333333,1.124628534638356
trainable_k1,13,130,0.8652380952380953,0.6056666666666667,1.1272872778814258
trainable_k1,13,131,0.8657004830917875,0.5973333333333334,1.1304597175584346
trainable_k1,13,132,0.865686274509804,0.5886666666666667,1.1345948135350858
trainable_k1,13,133,0.8646766169154229,0.5793333333333334,1.1371487281931782
trainable_k1,13,134,0.8641414141414141,0.5703333333333334,1.1397852638791335
trainable_k1,13,135,0.8646153846153846,0.562,1.1424619497296504
trainable_k1,13,136,0.8651041666666667,0.5536666666666666,1.145454680871593
trainable_k1,13,137,0.8661375661375661,0.5456666666666666,1.1480236902329584
trainable_k1,13,138,0.8661290322580645,0.537,1.1508850948979217
trainable_k1,13,139,0.8688524590163934,0.53,1.153962225378361
trainable_k1,13,140,0.87,0.522,1.1568370653873126
trainable_k1,13,141,0.8711864406779661,0.514,1.160406596804568
