method,seed,point,fpr,tpr,threshold
mogb_fair,87,10,0.019,0.07133333333333333,1.3607005617112669
mogb_fair,87,11,0.020666666666666667,0.088,1.3481147671871945
mogb_fair,87,12,0.022333333333333334,0.09366666666666666,1.344368398226435
mogb_fair,87,13,0.024333333333333332,0.10033333333333333,1.3376755007004153
mogb_fair,87,14,0.02666666666666667,0.10566666666666667,1.334544636849476
mogb_fair,87,15,0.028333333333333332,0.117,1.3281233302717177
mogb_fair,87,16,0.03,0.125,1.3236574881074632
mogb_fair,87,17,0.03133333333333333,0.13166666666666665,1.32017213973678
mogb_fair,87,18,0.034333333333333334,0.14333333333333334,1.315240306605031
mogb_fair,87,19,0.036,0.152,1.3113210973320168
mogb_fair,87,20,0.038,0.15866666666666668,1.3083561617564152
mogb_fair,87,21,0.03933333333333333,0.16766666666666666,1.305038184586481
mogb_fair,87,22,0.04133333333333333,0.18133333333333335,1.2998878199968722
mogb_fair,87,23,0.043333333333333335,0.18733333333333332,1.2979468387016102
mogb_fair,87,24,0.04466666666666667,0.19666666666666666,1.2948147923485085
mogb_fair,87,25,0.04633333333333333,0.204,1.2921337305604448
mogb_fair,87,26,0.04766666666666667,0.21766666666666667,1.2882999816770533
mogb_fair,87,27,0.04933333333333333,0.229,1.2844383016267362
mogb_fair,87,28,0.051,0.23933333333333334,1.281569904264819
mogb_fair,87,29,0.053,0.25133333333333335,1.2782818937054197
mogb_fair,87,30,0.055,0.2613333333333333,1.2763889238801196
mogb_fair,87,31,0.056666666666666664,0.26766666666666666,1.2750190833343504
mogb_fair,87,32,0.058666666666666666,0.277,1.2723856037471446
mogb_fair,87,33,0.061,0.2816666666666667,1.2709608073556082
mogb_fair,87,34,0.06233333333333333,0.29733333333333334,1.2663399923544474
mogb_fair,87,35,0.064,0.306,1.2642148638487032
mogb_fair,87,36,0.06533333333333333,0.31533333333333335,1.2616693735798723
mogb_fair,87,37,0.06766666666666667,0.32133333333333336,1.2595259737354854
mogb_fair,87,38,0.069,0.33066666666666666,1.257315475480092
mogb_fair,87,39,0.071,0.335,1.2564921714814878
mogb_fair,87,40,0.07266666666666667,0.3466666666666667,1.2532647794124845
mogb_fair,87,41,0.075,0.35,1.2520941688076537
mogb_fair,87,42,0.077,0.35333333333333333,1.2509734774762853
mogb_fair,87,43,0.07933333333333334,0.36,1.2493437629255573
mogb_fair,87,44,0.081,0.36566666666666664,1.2477562608553143
mogb_fair,87,45,0.08333333333333333,0.377,1.2449152594901949
mogb_fair,87,46,0.08533333333333333,0.387,1.2428037280318318
mogb_fair,87,47,0.08666666666666667,0.39966666666666667,1.240673209059427
mogb_fair,87,48,0.08833333333333333,0.4076666666666667,1.239148692983547
mogb_fair,87,49,0.08966666666666667,0.4136666666666667,1.2377723358642134
mogb_fair,87,50,0.09166666666666666,0.42133333333333334,1.2358145445608184
mogb_fair,87,51,0.09366666666666666,0.42866666666666664,1.2343427061474428
mogb_fair,87,52,0.09566666666666666,0.434,1.2328878003423718
mogb_fair,87,53,0.09733333333333333,0.44366666666666665,1.231271247509153
mogb_fair,87,54,0.099,0.4543333333333333,1.229540149447941
mogb_fair,87,55,0.10033333333333333,0.4653333333333333,1.226954058848896
mogb_fair,87,56,0.104,0.4706666666666667,1.2260354947340182
mogb_fair,87,57,0.10633333333333334,0.48,1.224669683100701
mogb_fair,87,58,0.109,0.4876666666666667,1.22348714245209
mogb_fair,87,59,0.11033333333333334,0.49833333333333335,1.2216934839233815
mogb_fair,87,60,0.112,0.5046666666666667,1.2205980528339988
mogb_fair,87,61,0.114,0.512,1.2190682591441584
mogb_fair,87,62,0.11533333333333333,0.5173333333333333,1.218317297505468
mogb_fair,87,63,0.11733333333333333,0.5223333333333333,1.2172776381423147
mogb_fair,87,64,0.11966666666666667,0.5286666666666666,1.2160985520994172
mogb_fair,87,65,0.122,0.5356666666666666,1.2147295623802117
mogb_fair,87,66,0.124,0.5496666666666666,1.2122185141913533
mogb_fair,87,67,0.12633333333333333,0.5536666666666666,1.2110445227427449
mogb_fair,87,68,0.12833333333333333,0.5633333333333334,1.209082851219498
mogb_fair,87,69,0.13066666666666665,0.5786666666666667,1.2062912789176208
mogb_fair,87,70,0.13233333333333333,0.591,1.204110503954304
mogb_fair,87,71,0.13433333333333333,0.5946666666666667,1.203046010714181
mogb_fair,87,72,0.13633333333333333,0.6056666666666667,1.2012363177496443
mogb_fair,87,73,0.13866666666666666,0.6086666666666667,1.2005352271677998
mogb_fair,87,74,0.14066666666666666,0.6153333333333333,1.1993120618785542
mogb_fair,87,75,0.143,0.619,1.1982812254654969
mogb_fair,87,76,0.14466666666666667,0.6263333333333333,1.196600410238421
mogb_fair,87,77,0.14666666666666667,0.63,1.195740226609306
mogb_fair,87,78,0.149,0.6336666666666667,1.1944456039403446
mogb_fair,87,79,0.15066666666666667,0.636,1.1937183771569404
mogb_fair,87,80,0.152,0.646,1.1919912124352916
mogb_fair,87,81,0.154,0.652,1.1909112147720755
mogb_fair,87,82,0.15566666666666668,0.6586666666666666,1.1897973928067875
mogb_fair,87,83,0.15766666666666668,0.6606666666666666,1.18930212347242
mogb_fair,87,84,0.16066666666666668,0.6633333333333333,1.1885047821874302
mogb_fair,87,85,0.16233333333333333,0.6706666666666666,1.1872828344067468
mogb_fair,87,86,0.16566666666666666,0.6773333333333333,1.1860828595544888
mogb_fair,87,87,0.168,0.6813333333333333,1.1852734896690122
mogb_fair,87,88,0.17066666666666666,0.684,1.1842800597239955
mogb_fair,87,89,0.173,0.6886666666666666,1.1829171197955812
mogb_fair,87,90,0.17466666666666666,0.6936666666666667,1.1819346906845227
mogb_fair,87,91,0.17666666666666667,0.6986666666666667,1.1807728901917394
mogb_fair,87,92,0.179,0.7026666666666667,1.180052060720293
mogb_fair,87,93,0.181,0.706,1.1794537311019535
mogb_fair,87,94,0.18333333333333332,0.7106666666666667,1.1781712521309524
mogb_fair,87,95,0.186,0.716,1.1773592414133116
mogb_fair,87,96,0.189,0.7206666666666667,1.1757220316518564
mogb_fair,87,97,0.19066666666666668,0.7243333333333334,1.1751211213532882
mogb_fair,87,98,0.19366666666666665,0.7316666666666667,1.17373333793506
mogb_fair,87,99,0.196,0.7353333333333333,1.172766388946496
mogb_fair,87,100,0.198,0.7396666666666667,1.1713479645407756
mogb_fair,87,101,0.20066666666666666,0.745,1.1700574429301127
mogb_fair,87,102,0.202,0.7526666666666667,1.1688520317395676
mogb_fair,87,103,0.20566666666666666,0.758,1.167806047846847
mogb_fair,87,104,0.20766666666666667,0.7626666666666667,1.1668944633496448
mogb_fair,87,105,0.21033333333333334,0.764,1.1657513605889591
mogb_fair,87,106,0.21166666666666667,0.773,1.1634126392515087
mogb_fair,87,107,0.21433333333333332,0.7753333333333333,1.1628390724588693
mogb_fair,87,108,0.21566666666666667,0.78,1.1617843107612098
mogb_fair,87,109,0.21733333333333332,0.7863333333333333,1.1608040032314153
mogb_fair,87,110,0.22,0.7903333333333333,1.1598031914363525
mogb_fair,87,111,0.22266666666666668,0.7916666666666666,1.1590782963069066
mogb_fair,87,112,0.225,0.7963333333333333,1.157929943503145
mogb_fair,87,113,0.228,0.7996666666666666,1.157043289667452
mogb_fair,87,114,0.22966666666666666,0.806,1.1558441532708026
mogb_fair,87,115,0.232,0.809,1.154669306069523
mogb_fair,87,116,0.235,0.8123333333333334,1.1538984491388564
mogb_fair,87,117,0.23733333333333334,0.8143333333333334,1.1531695109085878
mogb_fair,87,118,0.23866666666666667,0.818,1.1519304384682076
mogb_fair,87,119,0.24266666666666667,0.821,1.1507251529582214
mogb_fair,87,120,0.24466666666666667,0.8256666666666667,1.149630428887849
mogb_fair,87,121,0.25033333333333335,0.831,1.148084951745999
mogb_fair,87,122,0.25233333333333335,0.834,1.146956092469573
mogb_fair,87,123,0.25533333333333336,0.8376666666666667,1.1461250295490002
mogb_fair,87,124,0.25833333333333336,0.8393333333333334,1.1452278999453331
mogb_fair,87,125,0.25966666666666666,0.8436666666666667,1.1438056022277372
mogb_fair,87,126,0.2623333333333333,0.8476666666666667,1.142548449215807
mogb_fair,87,127,0.2643333333333333,0.851,1.1410126861477068
mogb_fair,87,128,0.2683333333333333,0.8536666666666667,1.139550984261288
mogb_fair,87,129,0.2703333333333333,0.856,1.1386460166470471
mogb_fair,87,130,0.27566666666666667,0.8576666666666667,1.136385195930716
mogb_fair,87,131,0.2773333333333333,0.8606666666666667,1.135622768864529
mogb_fair,87,132,0.2816666666666667,0.8626666666666667,1.1339761206389407
mogb_fair,87,133,0.2833333333333333,0.8653333333333333,1.1333098667155312
mogb_fair,87,134,0.28733333333333333,0.867,1.1324531992386733
mogb_fair,87,135,0.289,0.8706666666666667,1.131608438761961
mogb_fair,87,136,0.2916666666666667,0.8726666666666667,1.1303187452626196
mogb_fair,87,137,0.294,0.875,1.129397316851556
mogb_fair,87,138,0.298,0.8773333333333333,1.1282155022821452
mogb_fair,87,139,0.30133333333333334,0.8813333333333333,1.1269962391831505
mogb_fair,87,140,0.30533333333333335,0.8843333333333333,1.125715710880007
mogb_fair,87,141,0.30833333333333335,0.889,1.1243836944328511
mogb_fair,87,142,0.31,0.8906666666666667,1.123666089884276
mogb_fair,87,143,0.31233333333333335,0.8936666666666667,1.1224114182470744
mogb_fair,87,144,0.315,0.896,1.120695500985816
mogb_fair,87,145,0.318,0.8973333333333333,1.119453581548157
mogb_fair,87,146,0.32,0.8993333333333333,1.118753283041645
mogb_fair,87,147,0.323,0.903,1.1173780156043205
mogb_fair,87,148,0.32566666666666666,0.906,1.1159496675357945
mogb_fair,87,149,0.332,0.909,1.113619936629003
mogb_fair,87,150,0.3343333333333333,0.913,1.1122156451480312
mogb_fair,87,151,0.3396666666666667,0.9146666666666666,1.1108589518272198
mogb_fair,87,152,0.3423333333333333,0.9166666666666666,1.1097031623598883
mogb_fair,87,153,0.347,0.9183333333333333,1.1080603355208898
mogb_fair,87,154,0.353,0.921,1.1060508953135175
mogb_fair,87,155,0.357,0.9233333333333333,1.1047010372733463
mogb_fair,87,156,0.35833333333333334,0.925,1.104208887486977
mogb_fair,87,157,0.36466666666666664,0.9266666666666666,1.1022056077399265
mogb_fair,87,158,0.36866666666666664,0.9283333333333333,1.0998796373336848
mogb_fair,87,159,0.37566666666666665,0.9303333333333333,1.0970408759511583
mogb_fair,87,160,0.38333333333333336,0.9323333333333333,1.094623822209582
mogb_fair,87,161,0.3883333333333333,0.934,1.0931919617599228
mogb_fair,87,162,0.3933333333333333,0.9363333333333334,1.091134171658224
mogb_fair,87,163,0.39766666666666667,0.9383333333333334,1.0894653050288643
mogb_fair,87,164,0.409,0.941,1.085561498423253
mogb_fair,87,165,0.412,0.9426666666666667,1.0844393849640364
mogb_fair,87,166,0.4166666666666667,0.944,1.0828639579720551
mogb_fair,87,167,0.423,0.9456666666666667,1.080965349947454
mogb_fair,87,168,0.43066666666666664,0.948,1.0785835446985124
mogb_fair,87,169,0.441,0.95,1.0765871696082032
mogb_fair,87,170,0.448,0.9516666666666667,1.0753284130523315
mogb_fair,87,171,0.452,0.9533333333333334,1.074144845169285
mogb_fair,87,172,0.4613333333333333,0.9546666666666667,1.0719276237015012
mogb_fair,87,173,0.4676666666666667,0.9566666666666667,1.069713954678534
mogb_fair,87,174,0.4806666666666667,0.9583333333333334,1.067107105389956
mogb_fair,87,175,0.486,0.9603333333333334,1.0654009456774394
mogb_fair,87,176,0.498,0.962,1.0618227405703622
mogb_fair,87,177,0.5053333333333333,0.9633333333333334,1.0596274161142705
mogb_fair,87,178,0.5183333333333333,0.9656666666666667,1.0566885707395082
mogb_fair,87,179,0.5236666666666666,0.967,1.0555722137236618
mogb_fair,87,180,0.5393333333333333,0.9683333333333334,1.050906314117765
mogb_fair,87,181,0.5446666666666666,0.97,1.0494137959804857
mogb_fair,87,182,0.5573333333333333,0.9713333333333334,1.0453742575079656
mogb_fair,87,183,0.5676666666666667,0.973,1.0423397354802684
mogb_fair,87,184,0.5753333333333334,0.975,1.0404766358609876
mogb_fair,87,185,0.5873333333333334,0.9766666666666667,1.0376056061034558
mogb_fair,87,186,0.602,0.978,1.0337038154827682
mogb_fair,87,187,0.6166666666666667,0.9796666666666667,1.0306701162315683
mogb_fair,87,188,0.6266666666666667,0.981,1.0264045058134446
mogb_fair,87,189,0.6303333333333333,0.9826666666666667,1.0250791632605074
mogb_fair,87,190,0.6486666666666666,0.984,1.0203329192914128
mogb_fair,87,191,0.655,0.9856666666666667,1.0187546032644337
mogb_fair,87,192,0.668,0.987,1.0155047794522871
mogb_fair,87,193,0.6806666666666666,0.9893333333333333,1.0127064858977128
mogb_fair,87,194,0.7026666666666667,0.991,1.005384861763536
mogb_fair,87,195,0.729,0.9926666666666667,0.9974196707879712
mogb_fair,87,196,0.7583333333333333,0.994,0.9882011500365808
mogb_fair,87,197,0.7976666666666666,0.9956666666666667,0.9738712860156464
mogb_fair,87,198,0.84,0.997,0.9551851174459
mogb_fair,87,199,0.941,0.9986666666666667,0.8961264343546994
mogb_fair,87,200,1.0,1.0,0.6700637315897806
trainable_k1,13,0,0.0,0.0,inf
trainable_k1,13,1,0.0006666666666666666,0.005,1.463299281386211
trainable_k1,13,2,0.002,0.015333333333333332,1.4229780590992716
trainable_k1,13,3,0.0033333333333333335,0.033,1.3827008892163075
trainable_k1,13,4,0.004333333333333333,0.03833333333333333,1.3763742245329003
trainable_k1,13,5,0.005333333333333333,0.04466666666666667,1.3698321257328596
trainable_k1,13,6,0.006666666666666667,0.052333333333333336,1.3620788473200551
trainable_k1,13,7,0.007666666666666666,0.059,1.356003704576923
trainable_k1,13,8,0.008666666666666666,0.07866666666666666,1.34251570896683
trainable_k1,13,9,0.009666666666666667,0.08833333333333333,1.3360041310588782
trainable_k1,13,10,0.011666666666666667,0.093,1.3326015142701364
trainable_k1,13,11,0.013333333333333334,0.11033333333333334,1.319288089296107
trainable_k1,13,12,0.014333333333333333,0.11366666666666667,1.3166284583192758
trainable_k1,13,13,0.015666666666666666,0.12666666666666668,1.3081192997882352
trainable_k1,13,14,0.016666666666666666,0.13233333333333333,1.3048177895523585
trainable_k1,13,15,0.017666666666666667,0.15,1.2955295472213182
trainable_k1,13,16,0.018666666666666668,0.154,1.2932368360136446
trainable_k1,13,17,0.02,0.16466666666666666,1.2888553616061609
trainable_k1,13,18,0.021,0.17,1.2851193344109886
trainable_k1,13,19,0.022,0.18266666666666667,1.2804140320764301
trainable_k1,13,20,0.023333333333333334,0.18933333333333333,1.2777897728070007
trainable_k1,13,21,0.024333333333333332,0.19433333333333333,1.2752022827441507
trainable_k1,13,22,0.025333333333333333,0.206,1.2699091285247792
trainable_k1,13,23,0.026333333333333334,0.215,1.2665693708775665
trainable_k1,13,24,0.027666666666666666,0.224,1.2636494811311036
trainable_k1,13,25,0.028666666666666667,0.22733333333333333,1.2623104536280056
trainable_k1,13,26,0.029666666666666668,0.23933333333333334,1.258493614564052
trainable_k1,13,27,0.030666666666666665,0.24566666666666667,1.2561810349973337
trainable_k1,13,28,0.032,0.24966666666666668,1.255175829434811
trainable_k1,13,29,0.033,0.25933333333333336,1.2515446451566945
trainable_k1,13,30,0.034,0.264,1.2496032953095122
trainable_k1,13,31,0.035666666666666666,0.26666666666666666,1.248588259235041
trainable_k1,13,32,0.037,0.272,1.2468400393982748
trainable_k1,13,33,0.038,0.2836666666666667,1.2426190802169317
trainable_k1,13,34,0.039,0.2906666666666667,1.2396305160540575
trainable_k1,13,35,0.04066666666666666,0.29933333333333334,1.2357010106341144
trainable_k1,13,36,0.041666666666666664,0.30966666666666665,1.232343086617489
trainable_k1,13,37,0.042666666666666665,0.313,1.2309291499306898
trainable_k1,13,38,0.043666666666666666,0.31566666666666665,1.2298748682360907
trainable_k1,13,39,0.04533333333333334,0.31766666666666665,1.2284464773558397
trainable_k1,13,40,0.04633333333333333,0.32233333333333336,1.2269207793294181
trainable_k1,13,41,0.048,0.3243333333333333,1.2256753243240062
trainable_k1,13,42,0.04933333333333333,0.32866666666666666,1.2238867610510167
trainable_k1,13,43,0.050333333333333334,0.336,1.2215282462939376
trainable_k1,13,44,0.051333333333333335,0.341,1.2196844058276477
trainable_k1,13,45,0.052333333333333336,0.3476666666666667,1.2177862887314796
trainable_k1,13,46,0.05366666666666667,0.3546666666666667,1.2153716677244877
trainable_k1,13,47,0.05466666666666667,0.36566666666666664,1.2113387648636544
trainable_k1,13,48,0.05633333333333333,0.38566666666666666,1.2051535321528906
trainable_k1,13,49,0.05733333333333333,0.4023333333333333,1.1994887579782272
trainable_k1,13,50,0.059,0.4086666666666667,1.197149545243412
trainable_k1,13,51,0.06,0.4176666666666667,1.1931141443473043
trainable_k1,13,52,0.06166666666666667,0.4196666666666667,1.1925584654091506
trainable_k1,13,53,0.063,0.4246666666666667,1.1907405505664226
trainable_k1,13,54,0.06466666666666666,0.42833333333333334,1.1887051819445877
trainable_k1,13,55,0.06566666666666666,0.43466666666666665,1.1874451058372475
trainable_k1,13,56,0.06666666666666667,0.44466666666666665,1.1843653598139077
trainable_k1,13,57,0.068,0.44966666666666666,1.182799616296207
trainable_k1,13,58,0.06933333333333333,0.45566666666666666,1.180568328154856
trainable_k1,13,59,0.07033333333333333,0.464,1.1772168503552565
trainable_k1,13,60,0.07166666666666667,0.4676666666666667,1.1760626235618001
trainable_k1,13,61,0.07266666666666667,0.4816666666666667,1.1711262579142026
trainable_k1,13,62,0.07366666666666667,0.49066666666666664,1.1689905884724219
trainable_k1,13,63,0.07466666666666667,0.499,1.166558645927925
trainable_k1,13,64,0.076,0.508,1.16213473293255
trainable_k1,13,65,0.077,0.518,1.1583489744479891
trainable_k1,13,66,0.07833333333333334,0.5236666666666666,1.1559809691244805
trainable_k1,13,67,0.07933333333333334,0.5283333333333333,1.1544256715181003
trainable_k1,13,68,0.08166666666666667,0.532,1.152998399082618
trainable_k1,13,69,0.08333333333333333,0.54,1.1499193663306997
trainable_k1,13,70,0.085,0.547,1.1476063259001117
trainable_k1,13,71,0.08633333333333333,0.5523333333333333,1.1458901880000079
trainable_k1,13,72,0.08733333333333333,0.5586666666666666,1.1439668598793535
trainable_k1,13,73,0.08833333333333333,0.564,1.1417833628210015
trainable_k1,13,74,0.08933333333333333,0.57,1.1401275225030516
trainable_k1,13,75,0.09066666666666667,0.578,1.137286375389817
trainable_k1,13,76,0.09166666666666666,0.5896666666666667,1.1338686346462918
trainable_k1,13,77,0.09266666666666666,0.599,1.1298737751059533
trainable_k1,13,78,0.09366666666666666,0.603,1.128106059070825
trainable_k1,13,79,0.09533333333333334,0.607,1.1268257387043246
trainable_k1,13,80,0.09633333333333334,0.6133333333333333,1.1249284699444786
trainable_k1,13,81,0.09766666666666667,0.618,1.1222199041075362
trainable_k1,13,82,0.099,0.6296666666666667,1.1187615445058363
trainable_k1,13,83,0.1,0.632,1.1177507115451095
trainable_k1,13,84,0.101,0.6363333333333333,1.11646012871219
trainable_k1,13,85,0.102,0.643,1.113956608756393
trainable_k1,13,86,0.10333333333333333,0.653,1.1103482151581443
trainable_k1,13,87,0.10433333333333333,0.6573333333333333,1.1087983071878018
trainable_k1,13,88,0.10533333333333333,0.6653333333333333,1.1062379491033314
trainable_k1,13,89,0.107,0.6693333333333333,1.1044201058392293
trainable_k1,13,90,0.10866666666666666,0.672,1.1031980979564173
trainable_k1,13,91,0.10966666666666666,0.677,1.1013538163539864
trainable_k1,13,92,0.11066666666666666,0.685,1.0978054047411556
trainable_k1,13,93,0.112,0.6953333333333334,1.0942292511903278
trainable_k1,13,94,0.113,0.7013333333333334,1.092035707891717
trainable_k1,13,95,0.11433333333333333,0.7053333333333334,1.0901889303180117
trainable_k1,13,96,0.116,0.7103333333333334,1.0877357754126324
trainable_k1,13,97,0.11733333333333333,0.7116666666666667,1.0872417297886519
trainable_k1,13,98,0.11833333333333333,0.718,1.0851713539688117
trainable_k1,13,99,0.11966666666666667,0.7323333333333333,1.0773850034663877
trainable_k1,13,100,0.121,0.74,1.0724243536782827
trainable_k1,13,101,0.122,0.7456666666666667,1.068925225415312
trainable_k1,13,102,0.12333333333333334,0.7523333333333333,1.0659167995217464
trainable_k1,13,103,0.12433333333333334,0.7583333333333333,1.0639600767547515
trainable_k1,13,104,0.12566666666666668,0.76,1.0629224398568053
trainable_k1,13,105,0.127,0.7683333333333333,1.0602189846537236
trainable_k1,13,106,0.12866666666666668,0.7736666666666666,1.056859586022578
trainable_k1,13,107,0.12966666666666668,0.7796666666666666,1.0544191599657042
trainable_k1,13,108,0.131,0.7833333333333333,1.0521246758869036
trainable_k1,13,109,0.13233333333333333,0.7866666666666666,1.049995871026421
trainable_k1,13,110,0.13333333333333333,0.79,1.0483577836652649
trainable_k1,13,111,0.135,0.7923333333333333,1.0475225659989602
trainable_k1,13,112,0.13633333333333333,0.7963333333333333,1.0466580887716495
trainable_k1,13,113,0.13733333333333334,0.8003333333333333,1.044459305241562
trainable_k1,13,114,0.13833333333333334,0.8096666666666666,1.038736158533443
trainable_k1,13,115,0.13966666666666666,0.8133333333333334,1.0355550558346183
trainable_k1,13,116,0.141,0.8173333333333334,1.033867535166083
trainable_k1,13,117,0.142,0.82,1.0318192564363167
trainable_k1,13,118,0.14366666666666666,0.8266666666666667,1.0292686144759617
trainable_k1,13,119,0.14566666666666667,0.8283333333333334,1.0273984505857245
trainable_k1,13,120,0.14666666666666667,0.8323333333333334,1.024878361809322
trainable_k1,13,121,0.148,0.8423333333333334,1.0177490504705602
trainable_k1,13,122,0.14933333333333335,0.846,1.0153375231218866
trainable_k1,13,123,0.151,0.8496666666666667,1.0125945445549625
trainable_k1,13,124,0.152,0.8536666666666667,1.009795966819003
trainable_k1,13,125,0.15366666666666667,0.855,1.0088220830580157
trainable_k1,13,126,0.156,0.8623333333333333,1.0029324042216492
trainable_k1,13,127,0.157,0.865,1.0008777243726072
trainable_k1,13,128,0.15833333333333333,0.869,0.998745967429753
trainable_k1,13,129,0.15966666666666668,0.8746666666666667,0.9945560910378322
trainable_k1,13,130,0.16133333333333333,0.8773333333333333,0.989736484067303
trainable_k1,13,131,0.16233333333333333,0.8803333333333333,0.9877349160168359
trainable_k1,13,132,0.16433333333333333,0.884,0.9849074628750883
trainable_k1,13,133,0.16766666666666666,0.8876666666666667,0.9812920162651206
trainable_k1,13,134,0.171,0.891,0.9750197714521966
trainable_k1,13,135,0.17266666666666666,0.8926666666666667,0.9723517404577522
trainable_k1,13,136,0.17366666666666666,0.8966666666666666,0.9677290548732641
trainable_k1,13,137,0.176,0.8983333333333333,0.9647056065533539
trainable_k1,13,138,0.17766666666666667,0.9,0.9632842887183581
trainable_k1,13,139,0.17866666666666667,0.9023333333333333,0.960885928762551
trainable_k1,13,140,0.18066666666666667,0.9066666666666666,0.9585962495649035
trainable_k1,13,141,0.18433333333333332,0.908,0.9544197411093251
trainable_k1,13,142,0.18633333333333332,0.911,0.9498411708080469
trainable_k1,13,143,0.18933333333333333,0.912,0.9483886550889165
trainable_k1,13,144,0.19133333333333333,0.9143333333333333,0.9451609689050467
trainable_k1,13,145,0.19233333333333333,0.916,0.9439772928617645
trainable_k1,13,146,0.194,0.9183333333333333,0.9402257094384682
trainable_k1,13,147,0.19566666666666666,0.9193333333333333,0.9381431158441872
trainable_k1,13,148,0.198,0.9233333333333333,0.9349230484693704
trainable_k1,13,149,0.2,0.925,0.9316222091507576
trainable_k1,13,150,0.20133333333333334,0.9283333333333333,0.9281461072814409
trainable_k1,13,151,0.20266666666666666,0.9296666666666666,0.9245931356042573
trainable_k1,13,152,0.20433333333333334,0.9313333333333333,0.9224754327390504
trainable_k1,13,153,0.20533333333333334,0.936,0.9195372532781597
trainable_k1,13,154,0.20733333333333334,0.9373333333333334,0.9176161381744319
trainable_k1,13,155,0.21,0.9403333333333334,0.9124139139048422
trainable_k1,13,156,0.21166666666666667,0.9416666666666667,0.9091510758149045
trainable_k1,13,157,0.21266666666666667,0.9436666666666667,0.9067901975156853
trainable_k1,13,158,0.21466666666666667,0.9456666666666667,0.9039659635863041
trainable_k1,13,159,0.21833333333333332,0.9476666666666667,0.8988390658739628
trainable_k1,13,160,0.22133333333333333,0.9486666666666667,0.8958764782259484
trainable_k1,13,161,0.223,0.95,0.8942963506179316
trainable_k1,13,162,0.22533333333333333,0.9516666666666667,0.8916548967598028
trainable_k1,13,163,0.227,0.9526666666666667,0.889533932902642
trainable_k1,13,164,0.232,0.9543333333333334,0.8849314420699096
trainable_k1,13,165,0.241,0.9563333333333334,0.8785266569145075
trainable_k1,13,166,0.24633333333333332,0.9586666666666667,0.8733757956241966
trainable_k1,13,167,0.25433333333333336,0.9603333333333334,0.8665406825313908
trainable_k1,13,168,0.259,0.9616666666666667,0.8629571375341976
trainable_k1,13,169,0.263,0.963,0.8592714387045217
trainable_k1,13,170,0.26766666666666666,0.965,0.8550074856699043
trainable_k1,13,171,0.27666666666666667,0.9663333333333334,0.8491554922515153
trainable_k1,13,172,0.28633333333333333,0.9673333333333334,0.8429428243758584
trainable_k1,13,173,0.28933333333333333,0.969,0.8394295195427613
trainable_k1,13,174,0.29533333333333334,0.9703333333333334,0.8337934306022202
trainable_k1,13,175,0.302,0.9716666666666667,0.8296811502436479
trainable_k1,13,176,0.306,0.9726666666666667,0.8251925964415642
trainable_k1,13,177,0.31366666666666665,0.974,0.8221097958152679
trainable_k1,13,178,0.3253333333333333,0.975,0.8160515373277523
trainable_k1,13,179,0.33466666666666667,0.976,0.8120853863538036
trainable_k1,13,180,0.3566666666666667,0.9773333333333334,0.8004544982859111
trainable_k1,13,181,0.36033333333333334,0.9783333333333334,0.7982463525003969
trainable_k1,13,182,0.38033333333333336,0.9793333333333333,0.7874540724011033
trainable_k1,13,183,0.3953333333333333,0.9806666666666667,0.7797326046044031
trainable_k1,13,184,0.4043333333333333,0.9823333333333333,0.7759999730631147
trainable_k1,13,185,0.41233333333333333,0.9833333333333333,0.7726533355073478
trainable_k1,13,186,0.44,0.9843333333333333,0.7610820376307827
trainable_k1,13,187,0.459,0.9853333333333333,0.7529696818094387
trainable_k1,13,188,0.4776666666666667,0.9866666666666667,0.746764407671168
trainable_k1,13,189,0.492,0.9876666666666667,0.7421795873125593
trainable_k1,13,190,0.505,0.9886666666666667,0.7364448463348208
trainable_k1,13,191,0.5273333333333333,0.99,0.7296374778519971
trainable_k1,13,192,0.5633333333333334,0.991,0.7181492088097784
trainable_k1,13,193,0.619,0.9923333333333333,0.6990122256491567
trainable_k1,13,194,0.6796666666666666,0.9933333333333333,0.6819187420456949
trainable_k1,13,195,0.7376666666666667,0.9946666666666667,0.6625911779679399
trainable_k1,13,196,0.7533333333333333,0.9956666666666667,0.6580327253592031
trainable_k1,13,197,0.8093333333333333,0.9966666666666667,0.63944750828472
trainable_k1,13,198,0.848,0.9976666666666667,0.6227050293637054
trainable_k1,13,199,0.891,0.999,0.6042674915609471
trainable_k1,13,200,1.0,1.0,0.3748759496875358
trainable_k1,42,0,0.0,0.0,inf
trainable_k1,42,1,0.0006666666666666666,0.084,1.4247342573424073
trainable_k1,42,2,0.0016666666666666668,0.10833333333333334,1.3972944504702707
trainable_k1,42,3,0.0026666666666666666,0.12233333333333334,1.3797547281920057
trainable_k1,42,4,0.0036666666666666666,0.13066666666666665,1.374186366951194
trainable_k1,42,5,0.004333333333333333,0.145,1.3628259567127368
trainable_k1,42,6,0.005333333333333333,0.15166666666666667,1.3577965186130874
trainable_k1,42,7,0.006333333333333333,0.196,1.329825160959447
trainable_k1,42,8,0.007333333333333333,0.207,1.323367935229996
trainable_k1,42,9,0.008333333333333333,0.21,1.3212667534292377
trainable_k1,42,10,0.009333333333333334,0.23233333333333334,1.3093645876850981
trainable_k1,42,11,0.010333333333333333,0.241,1.3052132464704966
trainable_k1,42,12,0.011333333333333334,0.26066666666666666,1.2943777749393455
