known_recall,oos_recall,false_accept_rate,false_reject_rate,oos_f1,oos_precision,auroc,aupr_oos,f1_all,f1_k,accuracy,dataset,kir,seed,method,method_label,target_known_recall,diagnostic_threshold,source_prediction_path,diagnostic_only,threshold_source
0.9,0.5418803418803418,0.4581196581196581,0.1,0.6430020283975659,0.7905236907730673,,,,,,clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.2715372637469675,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7948717948717948,0.20512820512820512,0.1,0.8201058201058201,0.8469945355191257,,,,,,clinc150,0.75,87,random_partition,Random partition,0.9,1.052929218576106,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7782051282051282,0.22179487179487178,0.1,0.8098732488325551,0.8442280945757997,,,,,,clinc150,0.75,87,single_centroid,Frozen single centroid,0.9,1.0576004022524117,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8867521367521367,0.11324786324786325,0.1,0.8735003157230057,0.8606387391124015,,,,,,clinc150,0.75,87,trainable_k1,Trainable MiniLM K=1,0.9,1.11293220699909,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.5594017094017094,0.4405982905982906,0.05,0.6858789625360231,0.8862559241706162,,,,,,clinc150,0.75,87,fixed_k2,Frozen fixed K=2,0.95,1.1502745377018144,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.25769230769230766,0.7423076923076923,0.05,0.3876567020250723,0.7821011673151751,,,,,,clinc150,0.75,87,mogb_minilm,MOGB-MiniLM,0.95,1.571154627569494,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.36025641025641025,0.6397435897435897,0.05,0.5031333930170099,0.8338278931750742,,,,,,clinc150,0.75,87,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.3069273565473774,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.3311965811965812,0.6688034188034188,0.05,0.4721291501675297,0.8218451749734889,,,,,,clinc150,0.75,87,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.371423144148418,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.6123931623931624,0.3876068376068376,0.05,0.7272265922354733,0.8950655840099938,,,,,,clinc150,0.75,87,random_partition,Random partition,0.95,1.1064874884412343,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.5871794871794872,0.4128205128205128,0.05,0.7078825347758887,0.8910505836575876,,,,,,clinc150,0.75,87,single_centroid,Frozen single centroid,0.95,1.11114365728173,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_87/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.7123931623931624,0.2876068376068376,0.05,0.798562874251497,0.9084468664850136,,,,,,clinc150,0.75,87,trainable_k1,Trainable MiniLM K=1,0.95,1.195390570407637,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_v1/kir_0.75/runs/clinc150/seed_87/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.9388888888888889,0.06111111111111111,0.25,0.8171843035149712,0.7234112611129404,,,,,,clinc150,0.75,100,fixed_k2,Frozen fixed K=2,0.75,0.987519189002926,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8876068376068376,0.1123931623931624,0.25,0.7901845158835837,0.7120329105245115,,,,,,clinc150,0.75,100,mogb_minilm,MOGB-MiniLM,0.75,1.276787818151404,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9145299145299145,0.08547008547008547,0.25,0.8045112781954887,0.7181208053691275,,,,,,clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.1634093618199794,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8918803418803419,0.10811965811965812,0.25,0.7924814885133852,0.7130167406901264,,,,,,clinc150,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.135656154762572,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9333333333333333,0.06666666666666667,0.25,0.814317673378076,0.7222222222222222,,,,,,clinc150,0.75,100,random_partition,Random partition,0.75,0.9711644447103844,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9307692307692308,0.06923076923076923,0.25,0.812989921612542,0.7216699801192843,,,,,,clinc150,0.75,100,single_centroid,Frozen single centroid,0.75,0.97493468711407,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.961965811965812,0.03803418803418803,0.25,0.8289449456821948,0.7282432869621481,,,,,,clinc150,0.75,100,trainable_k1,Trainable MiniLM K=1,0.75,0.9912603203085211,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.8739316239316239,0.12606837606837606,0.15,0.8365718960932707,0.8022754021184778,,,,,,clinc150,0.75,100,fixed_k2,Frozen fixed K=2,0.85,1.0389094562694177,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6961538461538461,0.3038461538461538,0.15,0.7283702213279678,0.7637130801687764,,,,,,clinc150,0.75,100,mogb_minilm,MOGB-MiniLM,0.85,1.3782125456953085,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8085470085470086,0.19145299145299147,0.15,0.7989864864864865,0.7896494156928213,,,,,,clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.237600751496335,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7764957264957265,0.22350427350427352,0.15,0.7796610169491526,0.7828522188711762,,,,,,clinc150,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.209756960581465,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.879059829059829,0.12094017094017094,0.15,0.839420526423179,0.8032018742678642,,,,,,clinc150,0.75,100,random_partition,Random partition,0.85,1.0171669804651209,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8692307692307693,0.13076923076923078,0.15,0.8339483394833949,0.8014184397163121,,,,,,clinc150,0.75,100,single_centroid,Frozen single centroid,0.85,1.0238703195340155,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.9329059829059829,0.06709401709401709,0.15,0.8685100457529341,0.812430219575735,,,,,,clinc150,0.75,100,trainable_k1,Trainable MiniLM K=1,0.85,1.065894773421573,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.8,0.2,0.1,0.8232189973614775,0.8478260869565217,,,,,,clinc150,0.75,100,fixed_k2,Frozen fixed K=2,0.9,1.076877695716546,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5047008547008547,0.4952991452991453,0.1,0.6123930515945035,0.7785102175346078,,,,,,clinc150,0.75,100,mogb_minilm,MOGB-MiniLM,0.9,1.466501264690066,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6482905982905983,0.35170940170940174,0.1,0.7235869305986168,0.8186724230976794,,,,,,clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.283754628990306,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6521367521367522,0.34786324786324785,0.1,0.7263207996192289,0.8195488721804511,,,,,,clinc150,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.2617461395380158,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8252136752136752,0.17478632478632478,0.1,0.8382895593661819,0.8517865019850022,,,,,,clinc150,0.75,100,random_partition,Random partition,0.9,1.0500114153075462,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8132478632478632,0.18675213675213675,0.1,0.8311858484385237,0.8499330058061635,,,,,,clinc150,0.75,100,single_centroid,Frozen single centroid,0.9,1.0531110175859109,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8807692307692307,0.11923076923076924,0.1,0.87017099430019,0.8598247809762203,,,,,,clinc150,0.75,100,trainable_k1,Trainable MiniLM K=1,0.9,1.133961491896448,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.5931623931623932,0.40683760683760684,0.05,0.7125256673511293,0.8920308483290489,,,,,,clinc150,0.75,100,fixed_k2,Frozen fixed K=2,0.95,1.1499470944459078,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.30085470085470084,0.6991452991452991,0.05,0.4383561643835616,0.8073394495412844,,,,,,clinc150,0.75,100,mogb_minilm,MOGB-MiniLM,0.95,1.5851155502535548,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.95,0.43675213675213675,0.5632478632478632,0.05,0.5790368271954675,0.8588235294117647,,,,,,clinc150,0.75,100,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.95,1.329722053551572,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.36666666666666664,0.6333333333333333,0.05,0.5098039215686274,0.8362573099415205,,,,,,clinc150,0.75,100,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.95,1.3622989746819625,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.95,0.6987179487179487,0.30128205128205127,0.05,0.7892831281679942,0.9068219633943427,,,,,,clinc150,0.75,100,random_partition,Random partition,0.95,1.093938576633415,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.95,0.6713675213675213,0.32863247863247863,0.05,0.7702868350085805,0.9033927544565843,,,,,,clinc150,0.75,100,single_centroid,Frozen single centroid,0.95,1.1040647489061606,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_100/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.95,0.7726495726495727,0.22735042735042735,0.05,0.8378127896200185,0.9149797570850202,,,,,,clinc150,0.75,100,trainable_k1,Trainable MiniLM K=1,0.95,1.224989546676698,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_100/predictions.jsonl,True,test_known_scores_posthoc
0.75,0.9192307692307692,0.08076923076923077,0.25,0.806978052898143,0.7191574724172518,,,,,,clinc150,0.75,123,fixed_k2,Frozen fixed K=2,0.75,0.9996957717886492,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8564102564102564,0.14358974358974358,0.25,0.7731481481481481,0.7046413502109705,,,,,,clinc150,0.75,123,mogb_minilm,MOGB-MiniLM,0.75,1.2486542099559994,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9,0.1,0.25,0.7968217934165721,0.714867617107943,,,,,,clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.75,1.138332215322042,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.8632478632478633,0.13675213675213677,0.25,0.7769230769230769,0.7062937062937062,,,,,,clinc150,0.75,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.75,1.1448743550810032,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9243589743589744,0.07564102564102564,0.25,0.8096574957888827,0.7202797202797203,,,,,,clinc150,0.75,123,random_partition,Random partition,0.75,0.9782554887941592,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9213675213675213,0.07863247863247863,0.25,0.808095952023988,0.719626168224299,,,,,,clinc150,0.75,123,single_centroid,Frozen single centroid,0.75,0.9841396503988444,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.75,0.9636752136752137,0.03632478632478633,0.25,0.8298068077276909,0.72859450726979,,,,,,clinc150,0.75,123,trainable_k1,Trainable MiniLM K=1,0.75,0.9959852055143991,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.85,0.8401709401709402,0.15982905982905982,0.15,0.8174636174636175,0.7959514170040486,,,,,,clinc150,0.75,123,fixed_k2,Frozen fixed K=2,0.85,1.0496149611193133,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.85,0.6376068376068376,0.3623931623931624,0.15,0.6881918819188192,0.7474949899799599,,,,,,clinc150,0.75,123,mogb_minilm,MOGB-MiniLM,0.85,1.3558525235411216,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7517094017094017,0.2482905982905983,0.15,0.7642841625027156,0.7772867874502872,,,,,,clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.85,1.2255802875027624,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.7,0.3,0.15,0.7309236947791165,0.7647058823529411,,,,,,clinc150,0.75,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.85,1.2188331662345278,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8658119658119658,0.13418803418803418,0.15,0.8320328542094456,0.8007905138339921,,,,,,clinc150,0.75,123,random_partition,Random partition,0.85,1.023050061731527,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.85,0.8594017094017095,0.1405982905982906,0.15,0.8284243048403708,0.7996023856858847,,,,,,clinc150,0.75,123,single_centroid,Frozen single centroid,0.85,1.027842254384439,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.85,0.917094017094017,0.0829059829059829,0.15,0.8601202404809619,0.809811320754717,,,,,,clinc150,0.75,123,trainable_k1,Trainable MiniLM K=1,0.85,1.062285456552463,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.9,0.7726495726495727,0.22735042735042735,0.1,0.8064228367528992,0.8432835820895522,,,,,,clinc150,0.75,123,fixed_k2,Frozen fixed K=2,0.9,1.0851431143816734,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.9,0.45384615384615384,0.5461538461538461,0.1,0.5682182985553772,0.759656652360515,,,,,,clinc150,0.75,123,mogb_minilm,MOGB-MiniLM,0.9,1.434160657938413,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
0.9,0.6260683760683761,0.37393162393162394,0.1,0.7075585607341222,0.8134369794558579,,,,,,clinc150,0.75,123,mogb_partition_ours_boundary,MOGB partition + ours boundary,0.9,1.2677511267823796,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_partition_ours_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.5452991452991452,0.4547008547008547,0.1,0.645748987854251,0.7915632754342432,,,,,,clinc150,0.75,123,ours_partition_mogb_boundary,Ours partition + MOGB boundary,0.9,1.275735524491084,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/ours_partition_mogb_boundary/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7952991452991452,0.2047008547008547,0.1,0.8203658805378004,0.8470641784251252,,,,,,clinc150,0.75,123,random_partition,Random partition,0.9,1.0550301108793507,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/random_partition/predictions.tsv,True,test_known_scores_posthoc
0.9,0.7867521367521367,0.21324786324786324,0.1,0.8151427938897499,0.8456591639871383,,,,,,clinc150,0.75,123,single_centroid,Frozen single centroid,0.9,1.0612612878014775,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/single_centroid/predictions.tsv,True,test_known_scores_posthoc
0.9,0.8645299145299146,0.13547008547008546,0.1,0.8610342626090658,0.857566765578635,,,,,,clinc150,0.75,123,trainable_k1,Trainable MiniLM K=1,0.9,1.109953431925867,/home/bo/bo01/llmpy311/artifacts/s2c/runs/protocol_v2_textoir_v1/minilm_trainable_kir_sweep_extension_v1/kir_0.75/runs/clinc150/seed_123/predictions.jsonl,True,test_known_scores_posthoc
0.95,0.5512820512820513,0.44871794871794873,0.05,0.6793048973143759,0.8847736625514403,,,,,,clinc150,0.75,123,fixed_k2,Frozen fixed K=2,0.95,1.1523941729744462,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/fixed_k2/predictions.tsv,True,test_known_scores_posthoc
0.95,0.22905982905982905,0.770940170940171,0.05,0.35216819973718794,0.7613636363636364,,,,,,clinc150,0.75,123,mogb_minilm,MOGB-MiniLM,0.95,1.566493105295386,../artifacts/s2c/runs/protocol_v2_textoir_v1/mogb_baseline_v1/clinc150/kir_0.75/seed_123/mogb_minilm/predictions.tsv,True,test_known_scores_posthoc
