dataset,kir,seed,method,method_label,intent,known_count,known_false_reject,known_false_reject_rate,oos_false_accept,oos_false_accept_rate
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,shopping_list_update,30,23,0.7666666666666667,6,0.0013157894736842105
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,spelling,30,20,0.6666666666666666,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,tell_joke,30,22,0.7333333333333333,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,timezone,30,21,0.7,4,0.0008771929824561404
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,todo_list_update,30,15,0.5,6,0.0013157894736842105
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,transfer,30,14,0.4666666666666667,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,travel_alert,30,19,0.6333333333333333,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,travel_notification,30,25,0.8333333333333334,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,uber,30,15,0.5,1,0.0002192982456140351
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,user_name,30,13,0.43333333333333335,8,0.0017543859649122807
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,vaccines,30,22,0.7333333333333333,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,what_are_your_hobbies,30,15,0.5,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,what_song,30,14,0.4666666666666667,0,0.0
clinc150,0.25,13,ours_partition_mogb_boundary,Ours partition + MOGB,whisper_mode,30,14,0.4666666666666667,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,book_flight,30,9,0.3,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,calculator,30,6,0.2,4,0.0008771929824561404
clinc150,0.25,42,trainable_k1,Trainable K=1,calendar,30,11,0.36666666666666664,5,0.0010964912280701754
clinc150,0.25,42,trainable_k1,Trainable K=1,cancel,30,7,0.23333333333333334,1,0.0002192982456140351
clinc150,0.25,42,trainable_k1,Trainable K=1,card_declined,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,carry_on,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,change_language,30,9,0.3,2,0.0004385964912280702
clinc150,0.25,42,trainable_k1,Trainable K=1,confirm_reservation,30,14,0.4666666666666667,6,0.0013157894736842105
clinc150,0.25,42,trainable_k1,Trainable K=1,cook_time,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,credit_limit_change,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,credit_score,30,9,0.3,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,current_location,30,5,0.16666666666666666,1,0.0002192982456140351
clinc150,0.25,42,trainable_k1,Trainable K=1,directions,30,13,0.43333333333333335,16,0.0035087719298245615
clinc150,0.25,42,trainable_k1,Trainable K=1,flight_status,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,freeze_account,30,4,0.13333333333333333,4,0.0008771929824561404
clinc150,0.25,42,trainable_k1,Trainable K=1,how_busy,30,12,0.4,6,0.0013157894736842105
clinc150,0.25,42,trainable_k1,Trainable K=1,ingredient_substitution,30,13,0.43333333333333335,1,0.0002192982456140351
clinc150,0.25,42,trainable_k1,Trainable K=1,ingredients_list,30,9,0.3,10,0.0021929824561403508
clinc150,0.25,42,trainable_k1,Trainable K=1,lost_luggage,30,2,0.06666666666666667,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,make_call,30,10,0.3333333333333333,24,0.005263157894736842
clinc150,0.25,42,trainable_k1,Trainable K=1,meaning_of_life,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,measurement_conversion,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,new_card,30,11,0.36666666666666664,1,0.0002192982456140351
clinc150,0.25,42,trainable_k1,Trainable K=1,no,30,2,0.06666666666666667,16,0.0035087719298245615
clinc150,0.25,42,trainable_k1,Trainable K=1,oil_change_how,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,order_status,30,9,0.3,1,0.0002192982456140351
clinc150,0.25,42,trainable_k1,Trainable K=1,rewards_balance,30,6,0.2,7,0.0015350877192982456
clinc150,0.25,42,trainable_k1,Trainable K=1,schedule_maintenance,30,12,0.4,5,0.0010964912280701754
clinc150,0.25,42,trainable_k1,Trainable K=1,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,tell_joke,30,9,0.3,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,todo_list_update,30,8,0.26666666666666666,27,0.0059210526315789476
clinc150,0.25,42,trainable_k1,Trainable K=1,traffic,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,translate,30,15,0.5,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,travel_alert,30,16,0.5333333333333333,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,what_are_your_hobbies,30,11,0.36666666666666664,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,what_is_your_name,30,5,0.16666666666666666,33,0.007236842105263158
clinc150,0.25,42,trainable_k1,Trainable K=1,where_are_you_from,30,9,0.3,0,0.0
clinc150,0.25,42,trainable_k1,Trainable K=1,whisper_mode,30,3,0.1,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,book_flight,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,calculator,30,4,0.13333333333333333,9,0.001973684210526316
clinc150,0.25,42,single_centroid,Frozen K=1,calendar,30,10,0.3333333333333333,16,0.0035087719298245615
clinc150,0.25,42,single_centroid,Frozen K=1,cancel,30,3,0.1,9,0.001973684210526316
clinc150,0.25,42,single_centroid,Frozen K=1,card_declined,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,carry_on,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,change_language,30,4,0.13333333333333333,4,0.0008771929824561404
clinc150,0.25,42,single_centroid,Frozen K=1,confirm_reservation,30,11,0.36666666666666664,29,0.006359649122807017
clinc150,0.25,42,single_centroid,Frozen K=1,cook_time,30,2,0.06666666666666667,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,credit_limit_change,30,5,0.16666666666666666,2,0.0004385964912280702
clinc150,0.25,42,single_centroid,Frozen K=1,credit_score,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,current_location,30,6,0.2,3,0.0006578947368421052
clinc150,0.25,42,single_centroid,Frozen K=1,directions,30,13,0.43333333333333335,22,0.004824561403508772
clinc150,0.25,42,single_centroid,Frozen K=1,flight_status,30,9,0.3,1,0.0002192982456140351
clinc150,0.25,42,single_centroid,Frozen K=1,freeze_account,30,4,0.13333333333333333,7,0.0015350877192982456
clinc150,0.25,42,single_centroid,Frozen K=1,how_busy,30,8,0.26666666666666666,20,0.0043859649122807015
clinc150,0.25,42,single_centroid,Frozen K=1,ingredient_substitution,30,10,0.3333333333333333,1,0.0002192982456140351
clinc150,0.25,42,single_centroid,Frozen K=1,ingredients_list,30,6,0.2,24,0.005263157894736842
clinc150,0.25,42,single_centroid,Frozen K=1,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,make_call,30,7,0.23333333333333334,31,0.006798245614035088
clinc150,0.25,42,single_centroid,Frozen K=1,meaning_of_life,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,measurement_conversion,30,3,0.1,2,0.0004385964912280702
clinc150,0.25,42,single_centroid,Frozen K=1,new_card,30,11,0.36666666666666664,10,0.0021929824561403508
clinc150,0.25,42,single_centroid,Frozen K=1,no,30,1,0.03333333333333333,23,0.005043859649122807
clinc150,0.25,42,single_centroid,Frozen K=1,oil_change_how,30,3,0.1,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,order_status,30,11,0.36666666666666664,1,0.0002192982456140351
clinc150,0.25,42,single_centroid,Frozen K=1,rewards_balance,30,6,0.2,12,0.002631578947368421
clinc150,0.25,42,single_centroid,Frozen K=1,schedule_maintenance,30,13,0.43333333333333335,3,0.0006578947368421052
clinc150,0.25,42,single_centroid,Frozen K=1,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,tell_joke,30,9,0.3,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,todo_list_update,30,7,0.23333333333333334,30,0.006578947368421052
clinc150,0.25,42,single_centroid,Frozen K=1,traffic,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,translate,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,travel_alert,30,16,0.5333333333333333,1,0.0002192982456140351
clinc150,0.25,42,single_centroid,Frozen K=1,what_are_your_hobbies,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,what_is_your_name,30,5,0.16666666666666666,34,0.007456140350877193
clinc150,0.25,42,single_centroid,Frozen K=1,where_are_you_from,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,single_centroid,Frozen K=1,whisper_mode,30,1,0.03333333333333333,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,book_flight,30,9,0.3,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,calculator,30,4,0.13333333333333333,4,0.0008771929824561404
clinc150,0.25,42,fixed_k2,Frozen K=2,calendar,30,13,0.43333333333333335,10,0.0021929824561403508
clinc150,0.25,42,fixed_k2,Frozen K=2,cancel,30,6,0.2,8,0.0017543859649122807
clinc150,0.25,42,fixed_k2,Frozen K=2,card_declined,30,12,0.4,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,carry_on,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,change_language,30,6,0.2,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,confirm_reservation,30,12,0.4,13,0.0028508771929824563
clinc150,0.25,42,fixed_k2,Frozen K=2,cook_time,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,credit_limit_change,30,4,0.13333333333333333,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,credit_score,30,9,0.3,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,current_location,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,directions,30,11,0.36666666666666664,8,0.0017543859649122807
clinc150,0.25,42,fixed_k2,Frozen K=2,flight_status,30,7,0.23333333333333334,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,freeze_account,30,11,0.36666666666666664,4,0.0008771929824561404
clinc150,0.25,42,fixed_k2,Frozen K=2,how_busy,30,12,0.4,4,0.0008771929824561404
clinc150,0.25,42,fixed_k2,Frozen K=2,ingredient_substitution,30,10,0.3333333333333333,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,ingredients_list,30,6,0.2,30,0.006578947368421052
clinc150,0.25,42,fixed_k2,Frozen K=2,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,make_call,30,9,0.3,23,0.005043859649122807
clinc150,0.25,42,fixed_k2,Frozen K=2,meaning_of_life,30,6,0.2,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,measurement_conversion,30,6,0.2,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,new_card,30,13,0.43333333333333335,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,no,30,6,0.2,23,0.005043859649122807
clinc150,0.25,42,fixed_k2,Frozen K=2,oil_change_how,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,order_status,30,12,0.4,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,rewards_balance,30,5,0.16666666666666666,8,0.0017543859649122807
clinc150,0.25,42,fixed_k2,Frozen K=2,schedule_maintenance,30,10,0.3333333333333333,2,0.0004385964912280702
clinc150,0.25,42,fixed_k2,Frozen K=2,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,tell_joke,30,11,0.36666666666666664,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,todo_list_update,30,6,0.2,27,0.0059210526315789476
clinc150,0.25,42,fixed_k2,Frozen K=2,traffic,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,translate,30,11,0.36666666666666664,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,travel_alert,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,what_are_your_hobbies,30,10,0.3333333333333333,1,0.0002192982456140351
clinc150,0.25,42,fixed_k2,Frozen K=2,what_is_your_name,30,6,0.2,33,0.007236842105263158
clinc150,0.25,42,fixed_k2,Frozen K=2,where_are_you_from,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,fixed_k2,Frozen K=2,whisper_mode,30,6,0.2,2,0.0004385964912280702
clinc150,0.25,42,random_partition,Random K=2,book_flight,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,random_partition,Random K=2,calculator,30,4,0.13333333333333333,6,0.0013157894736842105
clinc150,0.25,42,random_partition,Random K=2,calendar,30,7,0.23333333333333334,18,0.003947368421052632
clinc150,0.25,42,random_partition,Random K=2,cancel,30,2,0.06666666666666667,8,0.0017543859649122807
clinc150,0.25,42,random_partition,Random K=2,card_declined,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,random_partition,Random K=2,carry_on,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,random_partition,Random K=2,change_language,30,3,0.1,5,0.0010964912280701754
clinc150,0.25,42,random_partition,Random K=2,confirm_reservation,30,13,0.43333333333333335,30,0.006578947368421052
clinc150,0.25,42,random_partition,Random K=2,cook_time,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,random_partition,Random K=2,credit_limit_change,30,4,0.13333333333333333,4,0.0008771929824561404
clinc150,0.25,42,random_partition,Random K=2,credit_score,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,random_partition,Random K=2,current_location,30,5,0.16666666666666666,3,0.0006578947368421052
clinc150,0.25,42,random_partition,Random K=2,directions,30,13,0.43333333333333335,28,0.0061403508771929825
clinc150,0.25,42,random_partition,Random K=2,flight_status,30,10,0.3333333333333333,1,0.0002192982456140351
clinc150,0.25,42,random_partition,Random K=2,freeze_account,30,4,0.13333333333333333,8,0.0017543859649122807
clinc150,0.25,42,random_partition,Random K=2,how_busy,30,8,0.26666666666666666,25,0.005482456140350877
clinc150,0.25,42,random_partition,Random K=2,ingredient_substitution,30,12,0.4,3,0.0006578947368421052
clinc150,0.25,42,random_partition,Random K=2,ingredients_list,30,6,0.2,24,0.005263157894736842
clinc150,0.25,42,random_partition,Random K=2,lost_luggage,30,1,0.03333333333333333,0,0.0
clinc150,0.25,42,random_partition,Random K=2,make_call,30,7,0.23333333333333334,28,0.0061403508771929825
clinc150,0.25,42,random_partition,Random K=2,meaning_of_life,30,4,0.13333333333333333,0,0.0
clinc150,0.25,42,random_partition,Random K=2,measurement_conversion,30,2,0.06666666666666667,2,0.0004385964912280702
clinc150,0.25,42,random_partition,Random K=2,new_card,30,10,0.3333333333333333,8,0.0017543859649122807
clinc150,0.25,42,random_partition,Random K=2,no,30,1,0.03333333333333333,30,0.006578947368421052
clinc150,0.25,42,random_partition,Random K=2,oil_change_how,30,3,0.1,0,0.0
clinc150,0.25,42,random_partition,Random K=2,order_status,30,9,0.3,1,0.0002192982456140351
clinc150,0.25,42,random_partition,Random K=2,rewards_balance,30,6,0.2,11,0.002412280701754386
clinc150,0.25,42,random_partition,Random K=2,schedule_maintenance,30,13,0.43333333333333335,5,0.0010964912280701754
clinc150,0.25,42,random_partition,Random K=2,share_location,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,random_partition,Random K=2,tell_joke,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,random_partition,Random K=2,todo_list_update,30,6,0.2,35,0.007675438596491228
clinc150,0.25,42,random_partition,Random K=2,traffic,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,random_partition,Random K=2,translate,30,15,0.5,0,0.0
clinc150,0.25,42,random_partition,Random K=2,travel_alert,30,16,0.5333333333333333,1,0.0002192982456140351
clinc150,0.25,42,random_partition,Random K=2,what_are_your_hobbies,30,9,0.3,0,0.0
clinc150,0.25,42,random_partition,Random K=2,what_is_your_name,30,6,0.2,37,0.008114035087719297
clinc150,0.25,42,random_partition,Random K=2,where_are_you_from,30,8,0.26666666666666666,0,0.0
clinc150,0.25,42,random_partition,Random K=2,whisper_mode,30,1,0.03333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,book_flight,30,24,0.8,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,calculator,30,18,0.6,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,calendar,30,18,0.6,1,0.0002192982456140351
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,cancel,30,21,0.7,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,card_declined,30,22,0.7333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,carry_on,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,change_language,30,28,0.9333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,confirm_reservation,30,25,0.8333333333333334,1,0.0002192982456140351
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,cook_time,30,24,0.8,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,credit_limit_change,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,credit_score,30,21,0.7,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,current_location,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,directions,30,29,0.9666666666666667,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,flight_status,30,25,0.8333333333333334,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,freeze_account,30,11,0.36666666666666664,2,0.0004385964912280702
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,how_busy,30,26,0.8666666666666667,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,ingredient_substitution,30,27,0.9,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,ingredients_list,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,lost_luggage,30,7,0.23333333333333334,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,make_call,30,17,0.5666666666666667,3,0.0006578947368421052
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,meaning_of_life,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,measurement_conversion,30,25,0.8333333333333334,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,new_card,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,no,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,oil_change_how,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,order_status,30,21,0.7,1,0.0002192982456140351
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,rewards_balance,30,16,0.5333333333333333,1,0.0002192982456140351
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,schedule_maintenance,30,28,0.9333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,share_location,30,26,0.8666666666666667,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,tell_joke,30,19,0.6333333333333333,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,todo_list_update,30,17,0.5666666666666667,11,0.002412280701754386
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,traffic,30,18,0.6,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,translate,30,30,1.0,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,travel_alert,30,23,0.7666666666666667,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,what_are_your_hobbies,30,17,0.5666666666666667,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,what_is_your_name,30,21,0.7,14,0.0030701754385964912
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,where_are_you_from,30,15,0.5,0,0.0
clinc150,0.25,42,mogb_minilm,MOGB-MiniLM,whisper_mode,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,book_flight,30,16,0.5333333333333333,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,calculator,30,12,0.4,1,0.0002192982456140351
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,calendar,30,12,0.4,6,0.0013157894736842105
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,cancel,30,16,0.5333333333333333,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,card_declined,30,17,0.5666666666666667,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,carry_on,30,10,0.3333333333333333,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,change_language,30,22,0.7333333333333333,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,confirm_reservation,30,17,0.5666666666666667,21,0.004605263157894736
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,cook_time,30,15,0.5,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,credit_limit_change,30,5,0.16666666666666666,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,credit_score,30,12,0.4,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,current_location,30,13,0.43333333333333335,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,directions,30,26,0.8666666666666667,0,0.0
clinc150,0.25,42,mogb_partition_ours_boundary,MOGB partition + ours,flight_status,30,18,0.6,0,0.0
