dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean
banking77,0.25,random_partition,Random K=2,getting_virtual_card,40.0,0.1125,0.003663793103448276
banking77,0.25,random_partition,Random K=2,lost_or_stolen_card,40.0,0.1,0.006896551724137931
banking77,0.25,random_partition,Random K=2,lost_or_stolen_phone,40.0,0.3,0.0
banking77,0.25,random_partition,Random K=2,order_physical_card,40.0,0.05,0.029741379310344828
banking77,0.25,random_partition,Random K=2,passcode_forgotten,40.0,0.125,0.0
banking77,0.25,random_partition,Random K=2,pending_card_payment,40.0,0.25,0.0021551724137931034
banking77,0.25,random_partition,Random K=2,pending_cash_withdrawal,40.0,0.26666666666666666,0.012356321839080461
banking77,0.25,random_partition,Random K=2,pending_transfer,40.0,0.10833333333333334,0.010344827586206896
banking77,0.25,random_partition,Random K=2,pin_blocked,40.0,0.25,0.006896551724137931
banking77,0.25,random_partition,Random K=2,receiving_money,40.0,0.125,0.014224137931034483
banking77,0.25,random_partition,Random K=2,reverted_card_payment?,40.0,0.16249999999999998,0.026293103448275863
banking77,0.25,random_partition,Random K=2,terminate_account,40.0,0.175,0.0
banking77,0.25,random_partition,Random K=2,top_up_by_bank_transfer_charge,40.0,0.05,0.015948275862068966
banking77,0.25,random_partition,Random K=2,top_up_by_card_charge,40.0,0.05,0.013793103448275862
banking77,0.25,random_partition,Random K=2,top_up_by_cash_or_cheque,40.0,0.1,0.00603448275862069
banking77,0.25,random_partition,Random K=2,top_up_failed,40.0,0.1,0.034482758620689655
banking77,0.25,random_partition,Random K=2,top_up_limits,40.0,0.125,0.002586206896551724
banking77,0.25,random_partition,Random K=2,top_up_reverted,40.0,0.1125,0.030172413793103446
banking77,0.25,random_partition,Random K=2,transaction_charged_twice,40.0,0.1375,0.0023706896551724138
banking77,0.25,random_partition,Random K=2,transfer_fee_charged,40.0,0.14166666666666666,0.009626436781609196
banking77,0.25,random_partition,Random K=2,transfer_into_account,40.0,0.1875,0.003879310344827586
banking77,0.25,random_partition,Random K=2,transfer_not_received_by_recipient,40.0,0.15,0.04224137931034483
banking77,0.25,random_partition,Random K=2,transfer_timing,40.0,0.125,0.005603448275862069
banking77,0.25,random_partition,Random K=2,unable_to_verify_identity,40.0,0.21666666666666667,0.01882183908045977
banking77,0.25,random_partition,Random K=2,verify_my_identity,40.0,0.125,0.013793103448275862
banking77,0.25,random_partition,Random K=2,verify_source_of_funds,40.0,0.037500000000000006,0.0
banking77,0.25,random_partition,Random K=2,verify_top_up,40.0,0.05,0.0
banking77,0.25,random_partition,Random K=2,why_verify_identity,40.0,0.025,0.01918103448275862
banking77,0.25,random_partition,Random K=2,wrong_amount_of_cash_received,40.0,0.175,0.01896551724137931
banking77,0.25,random_partition,Random K=2,wrong_exchange_rate_for_cash_withdrawal,40.0,0.1875,0.016379310344827588
banking77,0.25,single_centroid,Frozen K=1,Refund_not_showing_up,40.0,0.0625,0.007112068965517242
banking77,0.25,single_centroid,Frozen K=1,activate_my_card,40.0,0.125,0.0008620689655172414
banking77,0.25,single_centroid,Frozen K=1,apple_pay_or_google_pay,40.0,0.125,0.0004310344827586207
banking77,0.25,single_centroid,Frozen K=1,atm_support,40.0,0.20000000000000004,0.01163793103448276
banking77,0.25,single_centroid,Frozen K=1,automatic_top_up,40.0,0.17499999999999996,0.01163793103448276
banking77,0.25,single_centroid,Frozen K=1,balance_not_updated_after_bank_transfer,40.0,0.025,0.016379310344827588
banking77,0.25,single_centroid,Frozen K=1,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.125,0.001293103448275862
banking77,0.25,single_centroid,Frozen K=1,beneficiary_not_allowed,40.0,0.15,0.0353448275862069
banking77,0.25,single_centroid,Frozen K=1,cancel_transfer,40.0,0.125,0.003017241379310345
banking77,0.25,single_centroid,Frozen K=1,card_about_to_expire,40.0,0.05,0.0017241379310344827
banking77,0.25,single_centroid,Frozen K=1,card_acceptance,40.0,0.1,0.015086206896551725
banking77,0.25,single_centroid,Frozen K=1,card_arrival,40.0,0.10000000000000002,0.02988505747126437
banking77,0.25,single_centroid,Frozen K=1,card_linking,40.0,0.15,0.021551724137931036
banking77,0.25,single_centroid,Frozen K=1,card_payment_fee_charged,40.0,0.175,0.005172413793103448
banking77,0.25,single_centroid,Frozen K=1,card_payment_wrong_exchange_rate,40.0,0.075,0.00646551724137931
banking77,0.25,single_centroid,Frozen K=1,cash_withdrawal_charge,40.0,0.05,0.0021551724137931034
banking77,0.25,single_centroid,Frozen K=1,compromised_card,40.0,0.3416666666666666,0.015373563218390805
banking77,0.25,single_centroid,Frozen K=1,contactless_not_working,40.0,0.075,0.0004310344827586207
banking77,0.25,single_centroid,Frozen K=1,country_support,40.0,0.25,0.007327586206896552
banking77,0.25,single_centroid,Frozen K=1,declined_cash_withdrawal,40.0,0.125,0.01293103448275862
banking77,0.25,single_centroid,Frozen K=1,declined_transfer,40.0,0.2625,0.014655172413793103
banking77,0.25,single_centroid,Frozen K=1,direct_debit_payment_not_recognised,40.0,0.325,0.009626436781609196
banking77,0.25,single_centroid,Frozen K=1,exchange_charge,40.0,0.15,0.002586206896551724
banking77,0.25,single_centroid,Frozen K=1,exchange_rate,40.0,0.075,0.0034482758620689655
banking77,0.25,single_centroid,Frozen K=1,exchange_via_app,40.0,0.275,0.01206896551724138
banking77,0.25,single_centroid,Frozen K=1,extra_charge_on_statement,40.0,0.275,0.016379310344827588
banking77,0.25,single_centroid,Frozen K=1,failed_transfer,40.0,0.1,0.02413793103448276
banking77,0.25,single_centroid,Frozen K=1,getting_spare_card,40.0,0.225,0.005172413793103448
banking77,0.25,single_centroid,Frozen K=1,getting_virtual_card,40.0,0.1125,0.0034482758620689655
banking77,0.25,single_centroid,Frozen K=1,lost_or_stolen_card,40.0,0.1,0.006896551724137931
banking77,0.25,single_centroid,Frozen K=1,lost_or_stolen_phone,40.0,0.25,0.0
banking77,0.25,single_centroid,Frozen K=1,order_physical_card,40.0,0.075,0.029741379310344828
banking77,0.25,single_centroid,Frozen K=1,passcode_forgotten,40.0,0.125,0.0
banking77,0.25,single_centroid,Frozen K=1,pending_card_payment,40.0,0.2625,0.0017241379310344827
banking77,0.25,single_centroid,Frozen K=1,pending_cash_withdrawal,40.0,0.2416666666666667,0.012787356321839081
banking77,0.25,single_centroid,Frozen K=1,pending_transfer,40.0,0.10833333333333334,0.009770114942528735
banking77,0.25,single_centroid,Frozen K=1,pin_blocked,40.0,0.275,0.006896551724137931
banking77,0.25,single_centroid,Frozen K=1,receiving_money,40.0,0.15,0.015301724137931034
banking77,0.25,single_centroid,Frozen K=1,reverted_card_payment?,40.0,0.1875,0.02564655172413793
banking77,0.25,single_centroid,Frozen K=1,terminate_account,40.0,0.15,0.0
banking77,0.25,single_centroid,Frozen K=1,top_up_by_bank_transfer_charge,40.0,0.125,0.01767241379310345
banking77,0.25,single_centroid,Frozen K=1,top_up_by_card_charge,40.0,0.075,0.013793103448275862
banking77,0.25,single_centroid,Frozen K=1,top_up_by_cash_or_cheque,40.0,0.15,0.0034482758620689655
banking77,0.25,single_centroid,Frozen K=1,top_up_failed,40.0,0.15,0.03405172413793103
banking77,0.25,single_centroid,Frozen K=1,top_up_limits,40.0,0.075,0.0021551724137931034
banking77,0.25,single_centroid,Frozen K=1,top_up_reverted,40.0,0.125,0.029956896551724135
banking77,0.25,single_centroid,Frozen K=1,transaction_charged_twice,40.0,0.15,0.002586206896551724
banking77,0.25,single_centroid,Frozen K=1,transfer_fee_charged,40.0,0.14166666666666666,0.009195402298850575
banking77,0.25,single_centroid,Frozen K=1,transfer_into_account,40.0,0.2125,0.004094827586206896
banking77,0.25,single_centroid,Frozen K=1,transfer_not_received_by_recipient,40.0,0.15,0.04008620689655172
banking77,0.25,single_centroid,Frozen K=1,transfer_timing,40.0,0.15,0.005603448275862069
banking77,0.25,single_centroid,Frozen K=1,unable_to_verify_identity,40.0,0.25,0.01954022988505747
banking77,0.25,single_centroid,Frozen K=1,verify_my_identity,40.0,0.125,0.013362068965517242
banking77,0.25,single_centroid,Frozen K=1,verify_source_of_funds,40.0,0.05,0.0
banking77,0.25,single_centroid,Frozen K=1,verify_top_up,40.0,0.075,0.0
banking77,0.25,single_centroid,Frozen K=1,why_verify_identity,40.0,0.025,0.01896551724137931
banking77,0.25,single_centroid,Frozen K=1,wrong_amount_of_cash_received,40.0,0.2,0.01875
banking77,0.25,single_centroid,Frozen K=1,wrong_exchange_rate_for_cash_withdrawal,40.0,0.2,0.016163793103448277
banking77,0.25,trainable_k1,Trainable K=1,Refund_not_showing_up,40.0,0.1375,0.003232758620689655
banking77,0.25,trainable_k1,Trainable K=1,activate_my_card,40.0,0.15,0.0
banking77,0.25,trainable_k1,Trainable K=1,apple_pay_or_google_pay,40.0,0.125,0.0
banking77,0.25,trainable_k1,Trainable K=1,atm_support,40.0,0.15,0.0007183908045977011
banking77,0.25,trainable_k1,Trainable K=1,automatic_top_up,40.0,0.15,0.0
banking77,0.25,trainable_k1,Trainable K=1,balance_not_updated_after_bank_transfer,40.0,0.025,0.013362068965517242
banking77,0.25,trainable_k1,Trainable K=1,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.2,0.0
banking77,0.25,trainable_k1,Trainable K=1,beneficiary_not_allowed,40.0,0.275,0.01939655172413793
banking77,0.25,trainable_k1,Trainable K=1,cancel_transfer,40.0,0.21250000000000002,0.0
banking77,0.25,trainable_k1,Trainable K=1,card_about_to_expire,40.0,0.05,0.0
banking77,0.25,trainable_k1,Trainable K=1,card_acceptance,40.0,0.275,0.002586206896551724
banking77,0.25,trainable_k1,Trainable K=1,card_arrival,40.0,0.125,0.008477011494252874
banking77,0.25,trainable_k1,Trainable K=1,card_linking,40.0,0.15,0.008620689655172414
banking77,0.25,trainable_k1,Trainable K=1,card_payment_fee_charged,40.0,0.175,0.0021551724137931034
banking77,0.25,trainable_k1,Trainable K=1,card_payment_wrong_exchange_rate,40.0,0.075,0.0034482758620689655
banking77,0.25,trainable_k1,Trainable K=1,cash_withdrawal_charge,40.0,0.125,0.0017241379310344827
banking77,0.25,trainable_k1,Trainable K=1,compromised_card,40.0,0.4083333333333334,0.006609195402298851
banking77,0.25,trainable_k1,Trainable K=1,contactless_not_working,40.0,0.2,0.0008620689655172414
banking77,0.25,trainable_k1,Trainable K=1,country_support,40.0,0.225,0.0
banking77,0.25,trainable_k1,Trainable K=1,declined_cash_withdrawal,40.0,0.1,0.0047413793103448275
banking77,0.25,trainable_k1,Trainable K=1,declined_transfer,40.0,0.3125,0.005387931034482759
banking77,0.25,trainable_k1,Trainable K=1,direct_debit_payment_not_recognised,40.0,0.30833333333333335,0.0060344827586206904
banking77,0.25,trainable_k1,Trainable K=1,exchange_charge,40.0,0.2,0.001293103448275862
banking77,0.25,trainable_k1,Trainable K=1,exchange_rate,40.0,0.1,0.001939655172413793
banking77,0.25,trainable_k1,Trainable K=1,exchange_via_app,40.0,0.2875,0.004525862068965518
banking77,0.25,trainable_k1,Trainable K=1,extra_charge_on_statement,40.0,0.275,0.007758620689655172
banking77,0.25,trainable_k1,Trainable K=1,failed_transfer,40.0,0.175,0.011206896551724138
banking77,0.25,trainable_k1,Trainable K=1,getting_spare_card,40.0,0.25,0.0004310344827586207
banking77,0.25,trainable_k1,Trainable K=1,getting_virtual_card,40.0,0.1375,0.000646551724137931
banking77,0.25,trainable_k1,Trainable K=1,lost_or_stolen_card,40.0,0.175,0.001293103448275862
banking77,0.25,trainable_k1,Trainable K=1,lost_or_stolen_phone,40.0,0.3,0.0004310344827586207
banking77,0.25,trainable_k1,Trainable K=1,order_physical_card,40.0,0.125,0.010344827586206896
banking77,0.25,trainable_k1,Trainable K=1,passcode_forgotten,40.0,0.125,0.0
banking77,0.25,trainable_k1,Trainable K=1,pending_card_payment,40.0,0.3125,0.00021551724137931034
banking77,0.25,trainable_k1,Trainable K=1,pending_cash_withdrawal,40.0,0.2416666666666667,0.002442528735632184
banking77,0.25,trainable_k1,Trainable K=1,pending_transfer,40.0,0.10833333333333334,0.008620689655172414
banking77,0.25,trainable_k1,Trainable K=1,pin_blocked,40.0,0.275,0.001293103448275862
banking77,0.25,trainable_k1,Trainable K=1,receiving_money,40.0,0.16249999999999998,0.005387931034482759
banking77,0.25,trainable_k1,Trainable K=1,reverted_card_payment?,40.0,0.16249999999999998,0.010775862068965518
banking77,0.25,trainable_k1,Trainable K=1,terminate_account,40.0,0.16249999999999998,0.0
banking77,0.25,trainable_k1,Trainable K=1,top_up_by_bank_transfer_charge,40.0,0.2,0.006896551724137931
banking77,0.25,trainable_k1,Trainable K=1,top_up_by_card_charge,40.0,0.075,0.002586206896551724
banking77,0.25,trainable_k1,Trainable K=1,top_up_by_cash_or_cheque,40.0,0.2,0.0021551724137931034
banking77,0.25,trainable_k1,Trainable K=1,top_up_failed,40.0,0.125,0.014224137931034483
banking77,0.25,trainable_k1,Trainable K=1,top_up_limits,40.0,0.1,0.0017241379310344827
banking77,0.25,trainable_k1,Trainable K=1,top_up_reverted,40.0,0.16249999999999998,0.022413793103448276
banking77,0.25,trainable_k1,Trainable K=1,transaction_charged_twice,40.0,0.1125,0.0
banking77,0.25,trainable_k1,Trainable K=1,transfer_fee_charged,40.0,0.125,0.004022988505747126
banking77,0.25,trainable_k1,Trainable K=1,transfer_into_account,40.0,0.275,0.0015086206896551724
banking77,0.25,trainable_k1,Trainable K=1,transfer_not_received_by_recipient,40.0,0.325,0.028879310344827585
banking77,0.25,trainable_k1,Trainable K=1,transfer_timing,40.0,0.2,0.004310344827586207
banking77,0.25,trainable_k1,Trainable K=1,unable_to_verify_identity,40.0,0.21666666666666667,0.01364942528735632
banking77,0.25,trainable_k1,Trainable K=1,verify_my_identity,40.0,0.15,0.013793103448275862
banking77,0.25,trainable_k1,Trainable K=1,verify_source_of_funds,40.0,0.05,0.0
banking77,0.25,trainable_k1,Trainable K=1,verify_top_up,40.0,0.05,0.0
banking77,0.25,trainable_k1,Trainable K=1,why_verify_identity,40.0,0.025,0.01831896551724138
banking77,0.25,trainable_k1,Trainable K=1,wrong_amount_of_cash_received,40.0,0.15,0.01788793103448276
banking77,0.25,trainable_k1,Trainable K=1,wrong_exchange_rate_for_cash_withdrawal,40.0,0.25,0.006896551724137931
banking77,0.5,fixed_k2,Frozen K=2,Refund_not_showing_up,40.0,0.0625,0.011858974358974358
banking77,0.5,fixed_k2,Frozen K=2,activate_my_card,40.0,0.125,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,age_limit,40.0,0.175,0.0
banking77,0.5,fixed_k2,Frozen K=2,apple_pay_or_google_pay,40.0,0.1,0.0
banking77,0.5,fixed_k2,Frozen K=2,atm_support,40.0,0.10625000000000001,0.00016025641025641026
banking77,0.5,fixed_k2,Frozen K=2,automatic_top_up,40.0,0.26666666666666666,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,balance_not_updated_after_bank_transfer,40.0,0.05,0.015384615384615385
banking77,0.5,fixed_k2,Frozen K=2,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.15,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,beneficiary_not_allowed,40.0,0.225,0.02467948717948718
banking77,0.5,fixed_k2,Frozen K=2,cancel_transfer,40.0,0.19166666666666665,0.0008547008547008547
banking77,0.5,fixed_k2,Frozen K=2,card_about_to_expire,40.0,0.175,0.0
banking77,0.5,fixed_k2,Frozen K=2,card_acceptance,40.0,0.25,0.007692307692307693
banking77,0.5,fixed_k2,Frozen K=2,card_arrival,40.0,0.06666666666666667,0.009401709401709401
banking77,0.5,fixed_k2,Frozen K=2,card_delivery_estimate,40.0,0.19375,0.008012820512820512
banking77,0.5,fixed_k2,Frozen K=2,card_linking,40.0,0.125,0.01858974358974359
banking77,0.5,fixed_k2,Frozen K=2,card_not_working,40.0,0.125,0.009615384615384616
banking77,0.5,fixed_k2,Frozen K=2,card_payment_fee_charged,40.0,0.225,0.013247863247863248
banking77,0.5,fixed_k2,Frozen K=2,card_payment_not_recognised,40.0,0.25833333333333336,0.024786324786324785
banking77,0.5,fixed_k2,Frozen K=2,card_payment_wrong_exchange_rate,40.0,0.14375,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,card_swallowed,40.0,0.35,0.0019230769230769232
banking77,0.5,fixed_k2,Frozen K=2,cash_withdrawal_charge,40.0,0.2,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,cash_withdrawal_not_recognised,40.0,0.15,0.017948717948717947
banking77,0.5,fixed_k2,Frozen K=2,change_pin,40.0,0.125,0.0008547008547008547
banking77,0.5,fixed_k2,Frozen K=2,compromised_card,40.0,0.44166666666666665,0.008547008547008546
banking77,0.5,fixed_k2,Frozen K=2,contactless_not_working,40.0,0.4,0.024038461538461536
banking77,0.5,fixed_k2,Frozen K=2,country_support,40.0,0.2,0.0003205128205128205
banking77,0.5,fixed_k2,Frozen K=2,declined_card_payment,40.0,0.1,0.010256410256410256
banking77,0.5,fixed_k2,Frozen K=2,declined_cash_withdrawal,40.0,0.2,0.020512820512820513
banking77,0.5,fixed_k2,Frozen K=2,declined_transfer,40.0,0.15,0.012179487179487178
banking77,0.5,fixed_k2,Frozen K=2,direct_debit_payment_not_recognised,40.0,0.21666666666666667,0.01581196581196581
banking77,0.5,fixed_k2,Frozen K=2,disposable_card_limits,40.0,0.16249999999999998,0.0019230769230769232
banking77,0.5,fixed_k2,Frozen K=2,edit_personal_details,40.0,0.10000000000000002,0.0
banking77,0.5,fixed_k2,Frozen K=2,exchange_charge,40.0,0.1375,0.0
banking77,0.5,fixed_k2,Frozen K=2,exchange_rate,40.0,0.075,0.0009615384615384616
banking77,0.5,fixed_k2,Frozen K=2,exchange_via_app,40.0,0.16249999999999998,0.0028846153846153848
banking77,0.5,fixed_k2,Frozen K=2,extra_charge_on_statement,40.0,0.225,0.007051282051282051
banking77,0.5,fixed_k2,Frozen K=2,failed_transfer,40.0,0.1,0.0038461538461538464
banking77,0.5,fixed_k2,Frozen K=2,fiat_currency_support,40.0,0.16874999999999998,0.011057692307692308
banking77,0.5,fixed_k2,Frozen K=2,get_disposable_virtual_card,40.0,0.18333333333333335,0.001282051282051282
banking77,0.5,fixed_k2,Frozen K=2,get_physical_card,40.0,0.15,0.007371794871794872
banking77,0.5,fixed_k2,Frozen K=2,getting_spare_card,40.0,0.25,0.0016025641025641025
banking77,0.5,fixed_k2,Frozen K=2,getting_virtual_card,40.0,0.1875,0.0
banking77,0.5,fixed_k2,Frozen K=2,lost_or_stolen_card,40.0,0.225,0.015064102564102563
banking77,0.5,fixed_k2,Frozen K=2,lost_or_stolen_phone,40.0,0.225,0.001282051282051282
banking77,0.5,fixed_k2,Frozen K=2,order_physical_card,40.0,0.15,0.019017094017094015
banking77,0.5,fixed_k2,Frozen K=2,passcode_forgotten,40.0,0.14166666666666666,0.0
banking77,0.5,fixed_k2,Frozen K=2,pending_card_payment,40.0,0.275,0.0
banking77,0.5,fixed_k2,Frozen K=2,pending_cash_withdrawal,40.0,0.1875,0.01330128205128205
banking77,0.5,fixed_k2,Frozen K=2,pending_transfer,40.0,0.075,0.017948717948717947
banking77,0.5,fixed_k2,Frozen K=2,pin_blocked,40.0,0.3,0.0019230769230769232
banking77,0.5,fixed_k2,Frozen K=2,receiving_money,40.0,0.14166666666666666,0.000641025641025641
banking77,0.5,fixed_k2,Frozen K=2,reverted_card_payment?,40.0,0.1416666666666667,0.017094017094017092
banking77,0.5,fixed_k2,Frozen K=2,supported_cards_and_currencies,40.0,0.2,0.01858974358974359
banking77,0.5,fixed_k2,Frozen K=2,terminate_account,40.0,0.3,0.0
banking77,0.5,fixed_k2,Frozen K=2,top_up_by_bank_transfer_charge,40.0,0.075,0.009615384615384616
banking77,0.5,fixed_k2,Frozen K=2,top_up_by_card_charge,40.0,0.075,0.0019230769230769232
banking77,0.5,fixed_k2,Frozen K=2,top_up_by_cash_or_cheque,40.0,0.0875,0.009935897435897435
banking77,0.5,fixed_k2,Frozen K=2,top_up_failed,40.0,0.15,0.029487179487179487
banking77,0.5,fixed_k2,Frozen K=2,top_up_limits,40.0,0.1,0.002564102564102564
banking77,0.5,fixed_k2,Frozen K=2,top_up_reverted,40.0,0.2625,0.02564102564102564
