dataset,kir,method,method_label,intent,known_count_mean,known_false_reject_rate_mean,oos_false_accept_rate_mean,trainable_known_fr,trainable_oos_fa,delta_known_fr_vs_trainable,delta_oos_fa_vs_trainable
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,verify_my_identity,40.0,0.15,0.0125,0.15,0.0137931034482758,0.0,-0.0012931034482757987
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,verify_source_of_funds,40.0,0.175,0.0,0.05,0.0,0.12499999999999999,0.0
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,verify_top_up,40.0,0.1625,0.0,0.05,0.0,0.1125,0.0
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,why_verify_identity,40.0,0.225,0.0127155172413793,0.025,0.0183189655172413,0.2,-0.005603448275862002
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,wrong_amount_of_cash_received,40.0,0.4,0.002801724137931,0.15,0.0178879310344827,0.25,-0.0150862068965517
banking77,0.25,mogb_partition_ours_boundary,MOGB partition + ours,wrong_exchange_rate_for_cash_withdrawal,40.0,0.525,0.002801724137931,0.25,0.0068965517241379,0.275,-0.0040948275862068995
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,Refund_not_showing_up,40.0,0.4,0.0012931034482758,0.1375,0.0032327586206896,0.2625,-0.0019396551724138
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,activate_my_card,40.0,0.3,0.0,0.15,0.0,0.15,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,apple_pay_or_google_pay,40.0,0.375,0.0,0.125,0.0,0.25,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,atm_support,40.0,0.3499999999999999,0.0,0.15,0.0007183908045977,0.19999999999999993,-0.0007183908045977
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,automatic_top_up,40.0,0.6,0.0,0.15,0.0,0.44999999999999996,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,balance_not_updated_after_bank_transfer,40.0,0.35,0.0034482758620689,0.025,0.0133620689655172,0.32499999999999996,-0.009913793103448301
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.55,0.0,0.2,0.0,0.35000000000000003,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,beneficiary_not_allowed,40.0,0.4,0.0120689655172413,0.275,0.0193965517241379,0.125,-0.007327586206896601
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,cancel_transfer,40.0,0.4,0.0,0.2125,0.0,0.18750000000000003,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_about_to_expire,40.0,0.475,0.0,0.05,0.0,0.425,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_acceptance,40.0,0.475,0.0,0.275,0.0025862068965517,0.19999999999999996,-0.0025862068965517
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_arrival,40.0,0.5,0.0012931034482758,0.125,0.0084770114942528,0.375,-0.007183908045976999
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_linking,40.0,0.475,0.0017241379310344,0.15,0.0086206896551724,0.32499999999999996,-0.006896551724138
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_payment_fee_charged,40.0,0.55,0.0017241379310344,0.175,0.0021551724137931,0.37500000000000006,-0.00043103448275870005
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,card_payment_wrong_exchange_rate,40.0,0.45,0.0008620689655172,0.075,0.0034482758620689,0.375,-0.0025862068965517
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,cash_withdrawal_charge,40.0,0.5,0.0,0.125,0.0017241379310344,0.375,-0.0017241379310344
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,compromised_card,40.0,0.6750000000000002,0.0048850574712643,0.4083333333333334,0.0066091954022988,0.2666666666666668,-0.0017241379310345
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,contactless_not_working,40.0,0.5625,0.0109913793103448,0.2,0.0008620689655172,0.3625,0.0101293103448276
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,country_support,40.0,0.35,0.0,0.225,0.0,0.12499999999999997,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,declined_cash_withdrawal,40.0,0.5,0.0008620689655172,0.1,0.0047413793103448,0.4,-0.0038793103448276
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,declined_transfer,40.0,0.325,0.0019396551724137,0.3125,0.0053879310344827,0.012500000000000011,-0.003448275862069
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,direct_debit_payment_not_recognised,40.0,0.425,0.0140804597701149,0.3083333333333333,0.0060344827586206,0.1166666666666667,0.008045977011494301
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,exchange_charge,40.0,0.4,0.0,0.2,0.0012931034482758,0.2,-0.0012931034482758
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,exchange_rate,40.0,0.425,0.0008620689655172,0.1,0.0019396551724137,0.32499999999999996,-0.0010775862068965
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,exchange_via_app,40.0,0.425,0.0008620689655172,0.2875,0.0045258620689655,0.1375,-0.0036637931034483005
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,extra_charge_on_statement,40.0,0.575,0.0017241379310344,0.275,0.0077586206896551,0.29999999999999993,-0.0060344827586207
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,failed_transfer,40.0,0.35,0.0043103448275862,0.175,0.0112068965517241,0.175,-0.0068965517241379
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,getting_spare_card,40.0,0.45,0.0,0.25,0.0004310344827586,0.2,-0.0004310344827586
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,getting_virtual_card,40.0,0.475,0.0,0.1375,0.0006465517241379,0.33749999999999997,-0.0006465517241379
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,lost_or_stolen_card,40.0,0.525,0.0,0.175,0.0012931034482758,0.35000000000000003,-0.0012931034482758
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,lost_or_stolen_phone,40.0,0.55,0.0,0.3,0.0004310344827586,0.25000000000000006,-0.0004310344827586
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,order_physical_card,40.0,0.6,0.0012931034482758,0.125,0.0103448275862068,0.475,-0.009051724137930999
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,passcode_forgotten,40.0,0.3,0.0,0.125,0.0,0.175,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,pending_card_payment,40.0,0.6,0.0,0.3125,0.0002155172413793,0.2875,-0.0002155172413793
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,pending_cash_withdrawal,40.0,0.4749999999999999,0.0,0.2416666666666667,0.0024425287356321,0.23333333333333323,-0.0024425287356321
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,pending_transfer,40.0,0.5083333333333333,0.0048850574712643,0.1083333333333333,0.0086206896551724,0.4,-0.0037356321839080997
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,pin_blocked,40.0,0.575,0.0,0.275,0.0012931034482758,0.29999999999999993,-0.0012931034482758
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,receiving_money,40.0,0.425,0.0,0.1624999999999999,0.0053879310344827,0.26250000000000007,-0.0053879310344827
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,reverted_card_payment?,40.0,0.3125,0.0021551724137931,0.1624999999999999,0.0107758620689655,0.1500000000000001,-0.0086206896551724
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,terminate_account,40.0,0.55,0.0,0.1624999999999999,0.0,0.3875000000000002,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_by_bank_transfer_charge,40.0,0.475,0.0043103448275862,0.2,0.0068965517241379,0.27499999999999997,-0.0025862068965517
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_by_card_charge,40.0,0.425,0.0,0.075,0.0025862068965517,0.35,-0.0025862068965517
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_by_cash_or_cheque,40.0,0.45,0.0004310344827586,0.2,0.0021551724137931,0.25,-0.0017241379310345
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_failed,40.0,0.375,0.0047413793103448,0.125,0.0142241379310344,0.25,-0.009482758620689601
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_limits,40.0,0.4,0.0,0.1,0.0017241379310344,0.30000000000000004,-0.0017241379310344
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,top_up_reverted,40.0,0.65,0.0060344827586206,0.1624999999999999,0.0224137931034482,0.48750000000000016,-0.016379310344827598
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,transaction_charged_twice,40.0,0.475,0.0,0.1125,0.0,0.3625,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,transfer_fee_charged,40.0,0.4000000000000001,0.0,0.125,0.0040229885057471,0.2750000000000001,-0.0040229885057471
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,transfer_into_account,40.0,0.5,0.0,0.275,0.0015086206896551,0.22499999999999998,-0.0015086206896551
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,transfer_not_received_by_recipient,40.0,0.6,0.0112068965517241,0.325,0.0288793103448275,0.27499999999999997,-0.0176724137931034
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,transfer_timing,40.0,0.55,0.0025862068965517,0.2,0.0043103448275862,0.35000000000000003,-0.0017241379310345
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,unable_to_verify_identity,40.0,0.3499999999999999,0.0100574712643678,0.2166666666666666,0.0136494252873563,0.13333333333333333,-0.0035919540229884996
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,verify_my_identity,40.0,0.35,0.0021551724137931,0.15,0.0137931034482758,0.19999999999999998,-0.011637931034482699
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,verify_source_of_funds,40.0,0.35,0.0,0.05,0.0,0.3,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,verify_top_up,40.0,0.4,0.0,0.05,0.0,0.35000000000000003,0.0
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,why_verify_identity,40.0,0.25,0.0060344827586206,0.025,0.0183189655172413,0.225,-0.0122844827586207
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,wrong_amount_of_cash_received,40.0,0.5125,0.0017241379310344,0.15,0.0178879310344827,0.36249999999999993,-0.0161637931034483
banking77,0.25,ours_partition_mogb_boundary,Ours partition + MOGB,wrong_exchange_rate_for_cash_withdrawal,40.0,0.6,0.0012931034482758,0.25,0.0068965517241379,0.35,-0.005603448275862099
banking77,0.25,random_partition,Random K=2,Refund_not_showing_up,40.0,0.0625,0.0066810344827586,0.1375,0.0032327586206896,-0.07500000000000001,0.003448275862069
banking77,0.25,random_partition,Random K=2,activate_my_card,40.0,0.075,0.0008620689655172,0.15,0.0,-0.075,0.0008620689655172
banking77,0.25,random_partition,Random K=2,apple_pay_or_google_pay,40.0,0.125,0.0012931034482758,0.125,0.0,0.0,0.0012931034482758
banking77,0.25,random_partition,Random K=2,atm_support,40.0,0.1666666666666666,0.0110632183908045,0.15,0.0007183908045977,0.016666666666666607,0.0103448275862068
banking77,0.25,random_partition,Random K=2,automatic_top_up,40.0,0.1749999999999999,0.0126436781609195,0.15,0.0,0.02499999999999991,0.0126436781609195
banking77,0.25,random_partition,Random K=2,balance_not_updated_after_bank_transfer,40.0,0.025,0.018103448275862,0.025,0.0133620689655172,0.0,0.004741379310344801
banking77,0.25,random_partition,Random K=2,balance_not_updated_after_cheque_or_cash_deposit,40.0,0.1,0.0008620689655172,0.2,0.0,-0.1,0.0008620689655172
banking77,0.25,random_partition,Random K=2,beneficiary_not_allowed,40.0,0.175,0.0353448275862069,0.275,0.0193965517241379,-0.10000000000000003,0.015948275862068997
banking77,0.25,random_partition,Random K=2,cancel_transfer,40.0,0.125,0.0034482758620689,0.2125,0.0,-0.0875,0.0034482758620689
banking77,0.25,random_partition,Random K=2,card_about_to_expire,40.0,0.05,0.0021551724137931,0.05,0.0,0.0,0.0021551724137931
banking77,0.25,random_partition,Random K=2,card_acceptance,40.0,0.1,0.0068965517241379,0.275,0.0025862068965517,-0.17500000000000002,0.0043103448275862
banking77,0.25,random_partition,Random K=2,card_arrival,40.0,0.0583333333333333,0.0317528735632183,0.125,0.0084770114942528,-0.06666666666666671,0.0232758620689655
banking77,0.25,random_partition,Random K=2,card_linking,40.0,0.125,0.021551724137931,0.15,0.0086206896551724,-0.024999999999999994,0.012931034482758601
banking77,0.25,random_partition,Random K=2,card_payment_fee_charged,40.0,0.175,0.0060344827586206,0.175,0.0021551724137931,0.0,0.0038793103448275003
banking77,0.25,random_partition,Random K=2,card_payment_wrong_exchange_rate,40.0,0.05,0.0060344827586206,0.075,0.0034482758620689,-0.024999999999999994,0.0025862068965517002
banking77,0.25,random_partition,Random K=2,cash_withdrawal_charge,40.0,0.05,0.0038793103448275,0.125,0.0017241379310344,-0.075,0.0021551724137931
banking77,0.25,random_partition,Random K=2,compromised_card,40.0,0.3583333333333333,0.0159482758620689,0.4083333333333334,0.0066091954022988,-0.0500000000000001,0.0093390804597701
banking77,0.25,random_partition,Random K=2,contactless_not_working,40.0,0.075,0.0008620689655172,0.2,0.0008620689655172,-0.125,0.0
banking77,0.25,random_partition,Random K=2,country_support,40.0,0.3,0.009051724137931,0.225,0.0,0.07499999999999998,0.009051724137931
banking77,0.25,random_partition,Random K=2,declined_cash_withdrawal,40.0,0.125,0.0133620689655172,0.1,0.0047413793103448,0.024999999999999994,0.0086206896551724
banking77,0.25,random_partition,Random K=2,declined_transfer,40.0,0.275,0.0125,0.3125,0.0053879310344827,-0.03749999999999998,0.007112068965517301
banking77,0.25,random_partition,Random K=2,direct_debit_payment_not_recognised,40.0,0.3166666666666666,0.0110632183908045,0.3083333333333333,0.0060344827586206,0.008333333333333304,0.005028735632183899
banking77,0.25,random_partition,Random K=2,exchange_charge,40.0,0.15,0.0021551724137931,0.2,0.0012931034482758,-0.05000000000000002,0.0008620689655172999
banking77,0.25,random_partition,Random K=2,exchange_rate,40.0,0.075,0.0043103448275862,0.1,0.0019396551724137,-0.02500000000000001,0.0023706896551725
banking77,0.25,random_partition,Random K=2,exchange_via_app,40.0,0.2625,0.0150862068965517,0.2875,0.0045258620689655,-0.024999999999999967,0.0105603448275862
banking77,0.25,random_partition,Random K=2,extra_charge_on_statement,40.0,0.275,0.0198275862068965,0.275,0.0077586206896551,0.0,0.0120689655172414
banking77,0.25,random_partition,Random K=2,failed_transfer,40.0,0.075,0.0241379310344827,0.175,0.0112068965517241,-0.09999999999999999,0.0129310344827586
banking77,0.25,random_partition,Random K=2,getting_spare_card,40.0,0.225,0.0047413793103448,0.25,0.0004310344827586,-0.024999999999999994,0.0043103448275862
banking77,0.25,random_partition,Random K=2,getting_virtual_card,40.0,0.1125,0.0036637931034482,0.1375,0.0006465517241379,-0.02500000000000001,0.0030172413793102997
banking77,0.25,random_partition,Random K=2,lost_or_stolen_card,40.0,0.1,0.0068965517241379,0.175,0.0012931034482758,-0.07499999999999998,0.005603448275862099
banking77,0.25,random_partition,Random K=2,lost_or_stolen_phone,40.0,0.3,0.0,0.3,0.0004310344827586,0.0,-0.0004310344827586
banking77,0.25,random_partition,Random K=2,order_physical_card,40.0,0.05,0.0297413793103448,0.125,0.0103448275862068,-0.075,0.019396551724138
banking77,0.25,random_partition,Random K=2,passcode_forgotten,40.0,0.125,0.0,0.125,0.0,0.0,0.0
banking77,0.25,random_partition,Random K=2,pending_card_payment,40.0,0.25,0.0021551724137931,0.3125,0.0002155172413793,-0.0625,0.0019396551724138
banking77,0.25,random_partition,Random K=2,pending_cash_withdrawal,40.0,0.2666666666666666,0.0123563218390804,0.2416666666666667,0.0024425287356321,0.02499999999999991,0.009913793103448301
banking77,0.25,random_partition,Random K=2,pending_transfer,40.0,0.1083333333333333,0.0103448275862068,0.1083333333333333,0.0086206896551724,0.0,0.0017241379310343995
banking77,0.25,random_partition,Random K=2,pin_blocked,40.0,0.25,0.0068965517241379,0.275,0.0012931034482758,-0.025000000000000022,0.005603448275862099
banking77,0.25,random_partition,Random K=2,receiving_money,40.0,0.125,0.0142241379310344,0.1624999999999999,0.0053879310344827,-0.037499999999999895,0.0088362068965517
banking77,0.25,random_partition,Random K=2,reverted_card_payment?,40.0,0.1624999999999999,0.0262931034482758,0.1624999999999999,0.0107758620689655,0.0,0.0155172413793103
banking77,0.25,random_partition,Random K=2,terminate_account,40.0,0.175,0.0,0.1624999999999999,0.0,0.012500000000000094,0.0
banking77,0.25,random_partition,Random K=2,top_up_by_bank_transfer_charge,40.0,0.05,0.0159482758620689,0.2,0.0068965517241379,-0.15000000000000002,0.009051724137931
banking77,0.25,random_partition,Random K=2,top_up_by_card_charge,40.0,0.05,0.0137931034482758,0.075,0.0025862068965517,-0.024999999999999994,0.0112068965517241
banking77,0.25,random_partition,Random K=2,top_up_by_cash_or_cheque,40.0,0.1,0.0060344827586206,0.2,0.0021551724137931,-0.1,0.0038793103448275003
banking77,0.25,random_partition,Random K=2,top_up_failed,40.0,0.1,0.0344827586206896,0.125,0.0142241379310344,-0.024999999999999994,0.0202586206896552
banking77,0.25,random_partition,Random K=2,top_up_limits,40.0,0.125,0.0025862068965517,0.1,0.0017241379310344,0.024999999999999994,0.0008620689655172999
banking77,0.25,random_partition,Random K=2,top_up_reverted,40.0,0.1125,0.0301724137931034,0.1624999999999999,0.0224137931034482,-0.04999999999999989,0.007758620689655202
banking77,0.25,random_partition,Random K=2,transaction_charged_twice,40.0,0.1375,0.0023706896551724,0.1125,0.0,0.02500000000000001,0.0023706896551724
banking77,0.25,random_partition,Random K=2,transfer_fee_charged,40.0,0.1416666666666666,0.0096264367816091,0.125,0.0040229885057471,0.016666666666666607,0.005603448275862
banking77,0.25,random_partition,Random K=2,transfer_into_account,40.0,0.1875,0.0038793103448275,0.275,0.0015086206896551,-0.08750000000000002,0.0023706896551724
banking77,0.25,random_partition,Random K=2,transfer_not_received_by_recipient,40.0,0.15,0.0422413793103448,0.325,0.0288793103448275,-0.17500000000000002,0.0133620689655173
banking77,0.25,random_partition,Random K=2,transfer_timing,40.0,0.125,0.005603448275862,0.2,0.0043103448275862,-0.07500000000000001,0.0012931034482758005
banking77,0.25,random_partition,Random K=2,unable_to_verify_identity,40.0,0.2166666666666666,0.0188218390804597,0.2166666666666666,0.0136494252873563,0.0,0.005172413793103401
banking77,0.25,random_partition,Random K=2,verify_my_identity,40.0,0.125,0.0137931034482758,0.15,0.0137931034482758,-0.024999999999999994,0.0
banking77,0.25,random_partition,Random K=2,verify_source_of_funds,40.0,0.0375,0.0,0.05,0.0,-0.012500000000000004,0.0
banking77,0.25,random_partition,Random K=2,verify_top_up,40.0,0.05,0.0,0.05,0.0,0.0,0.0
banking77,0.25,random_partition,Random K=2,why_verify_identity,40.0,0.025,0.0191810344827586,0.025,0.0183189655172413,0.0,0.0008620689655172986
banking77,0.25,random_partition,Random K=2,wrong_amount_of_cash_received,40.0,0.175,0.0189655172413793,0.15,0.0178879310344827,0.024999999999999994,0.001077586206896599
banking77,0.25,random_partition,Random K=2,wrong_exchange_rate_for_cash_withdrawal,40.0,0.1875,0.0163793103448275,0.25,0.0068965517241379,-0.0625,0.009482758620689601
banking77,0.5,fixed_k2,Frozen K=2,Refund_not_showing_up,40.0,0.0625,0.0118589743589743,0.10625,0.0051282051282051,-0.04375,0.0067307692307692
banking77,0.5,fixed_k2,Frozen K=2,activate_my_card,40.0,0.125,0.0006410256410256,0.15,0.0,-0.024999999999999994,0.0006410256410256
banking77,0.5,fixed_k2,Frozen K=2,age_limit,40.0,0.175,0.0,0.15,0.0,0.024999999999999994,0.0
